CHROM,BIN,MEAN_INSERT_SIZE,GC,OBSERVATIONS
Supercontig_1.5,307,212,0.413212825651303,499
Supercontig_1.5,308,219,0.411115592515593,481
Supercontig_1.5,309,212,0.455223112128146,437
Supercontig_1.5,310,206,0.47366994949495,396
Supercontig_1.5,311,209,0.452760539215686,408
Supercontig_1.5,312,205,0.4544412987013,385
Supercontig_1.5,313,205,0.467721276595745,423
Supercontig_1.5,314,209,0.470716873449132,403
Supercontig_1.5,315,207,0.417029363449692,487
Supercontig_1.5,316,211,0.399881514476615,449
Supercontig_1.5,317,208,0.4209888,500
Supercontig_1.5,318,210,0.453735576923078,416
Supercontig_1.5,319,210,0.494639425587467,383
Supercontig_1.5,320,211.5,0.511408009708738,412
Supercontig_1.5,321,169.5,0.465804946996466,566
Supercontig_1.5,322,207.5,0.431914492753624,414
Supercontig_1.5,323,207,0.448062414578588,439
Supercontig_1.5,324,206,0.40225010351967,483
Supercontig_1.5,325,209,0.415925057471266,435
Supercontig_1.5,326,218,0.494592287234043,376
Supercontig_1.5,327,204,0.423683375959079,391
Supercontig_1.5,328,210,0.496209090909091,385
Supercontig_1.5,329,203.5,0.491880147058824,408
Supercontig_1.5,330,206.5,0.476957175925926,432
Supercontig_1.5,331,215,0.415856823266219,447
Supercontig_1.5,332,210,0.444144676409186,479
Supercontig_1.5,333,219,0.433931958762887,388
Supercontig_1.5,334,204,0.454843733333334,375
Supercontig_1.5,335,209,0.411256207674944,443
Supercontig_1.5,336,212.5,0.402862393162394,468
Supercontig_1.5,337,213,0.451719854721549,413
Supercontig_1.5,338,212,0.413334120171675,466
Supercontig_1.5,339,207.5,0.446576,450
Supercontig_1.5,340,210.5,0.414337892376681,446
Supercontig_1.5,341,208,0.472686092715231,453
Supercontig_1.5,342,206,0.439215529411766,425
Supercontig_1.5,343,208,0.513954408060453,397
Supercontig_1.5,344,202,0.472852403846154,416
Supercontig_1.5,345,205,0.473395384615385,325
Supercontig_1.5,346,210,0.482508157894738,380
Supercontig_1.5,347,210.5,0.49131090425532,376
Supercontig_1.5,348,211,0.491397940503433,437
Supercontig_1.5,349,211,0.446745813953489,430
Supercontig_1.5,350,204,0.446172619047619,420
Supercontig_1.5,351,204,0.422316256157636,406
Supercontig_1.5,352,213,0.483520375335121,373
Supercontig_1.5,353,211,0.482919493670886,395
Supercontig_1.5,354,216,0.531401063829787,376
Supercontig_1.5,355,213,0.469507619047619,420
Supercontig_1.5,356,208.5,0.406852791878173,394
Supercontig_1.5,357,208,0.418691897654585,469
Supercontig_1.5,358,207,0.436544545454546,440
Supercontig_1.5,359,219,0.413347209302326,430
Supercontig_1.5,360,206,0.454503317535545,422
Supercontig_1.5,361,210,0.512874680306906,391
Supercontig_1.5,362,212,0.453755825242719,412
Supercontig_1.5,363,208,0.460346712018141,441
Supercontig_1.5,364,202,0.427329081632653,392
Supercontig_1.5,365,220,0.580232176656151,317
Supercontig_1.5,366,208.5,0.471263901345291,446
Supercontig_1.5,367,212,0.495711809045226,398
Supercontig_1.5,368,217,0.456905381165919,446
Supercontig_1.5,369,212,0.428056511056511,407
Supercontig_1.5,370,217,0.441995011876485,421
Supercontig_1.5,371,210.5,0.488901000000001,400
Supercontig_1.5,372,202,0.472845202020203,396
Supercontig_1.5,373,211,0.430534074074074,405
Supercontig_1.5,374,194,0.471009480122324,327
Supercontig_1.5,375,188,0.44260018621974,537
Supercontig_1.5,376,199.5,0.444292129629629,432
Supercontig_1.5,377,209,0.496938241758242,455
Supercontig_1.5,378,201,0.401456926406927,462
Supercontig_1.5,379,203.5,0.510145833333333,360
Supercontig_1.5,380,212,0.520968250000001,400
Supercontig_1.5,381,211,0.401199780701756,456
Supercontig_1.5,382,209,0.450467321867322,407
Supercontig_1.5,383,191,0.428984897025172,437
Supercontig_1.5,384,213,0.558117333333333,375
Supercontig_1.5,385,209,0.504517313432836,335
Supercontig_1.5,386,195,0.454936761487965,457
Supercontig_1.5,387,188,0.455351308900524,382
Supercontig_1.5,388,202,0.432205592841163,447
Supercontig_1.5,389,195,0.40801246882793,401
Supercontig_1.5,390,199,0.404943852459016,488
Supercontig_1.5,391,208,0.474778328981723,383
Supercontig_1.5,392,211,0.482911809045227,398
Supercontig_1.5,393,206,0.463678987341772,395
Supercontig_1.5,394,209,0.521482170542635,387
Supercontig_1.5,395,208,0.535672173913043,345
Supercontig_1.5,396,212,0.484020266666667,375
Supercontig_1.5,397,209,0.462521065989848,394
Supercontig_1.5,398,199.5,0.451615263157895,380
Supercontig_1.5,399,195,0.380407580174927,343
Supercontig_1.5,400,180,0.454229078014185,423
Supercontig_1.5,401,217,0.449707107843137,408
Supercontig_1.5,402,211,0.368545145631068,412
Supercontig_1.5,403,211,0.462944935064935,385
Supercontig_1.5,404,213,0.417491962174942,423
Supercontig_1.5,405,200,0.446445833333334,360
Supercontig_1.5,406,217,0.443811794871795,390
Supercontig_1.5,407,214,0.464397303921569,408
Supercontig_1.5,408,215,0.479766334164588,401
Supercontig_1.5,409,210,0.538819525065962,379
Supercontig_1.5,410,214,0.58133352112676,355
Supercontig_1.5,411,192,0.489011139240506,395
Supercontig_1.5,412,197,0.385709751037344,482
Supercontig_1.5,413,211.5,0.457672448979592,392
Supercontig_1.5,414,222,0.408447132169577,401
Supercontig_1.5,415,210,0.402972389791183,431
Supercontig_1.5,416,215,0.458448774509804,408
Supercontig_1.5,417,205,0.49599413489736,341
Supercontig_1.5,418,208,0.395197205588822,501
Supercontig_1.5,419,204.5,0.460016056910569,492
Supercontig_1.5,420,209,0.437437894736842,380
Supercontig_1.5,421,210,0.493402680965147,373
Supercontig_1.5,422,212,0.417693750000001,448
Supercontig_1.5,423,205.5,0.50880596590909,352
Supercontig_1.5,424,209,0.530573111782477,331
Supercontig_1.5,425,192,0.42732776523702,443
Supercontig_1.5,426,198,0.451023059360731,438
Supercontig_1.5,427,208,0.445808684863524,403
Supercontig_1.5,428,204,0.547566666666666,393
Supercontig_1.5,429,207.5,0.42499039408867,406
Supercontig_1.5,430,207,0.491847740112995,354
Supercontig_1.5,431,210,0.365169114470842,463
Supercontig_1.5,432,210.5,0.468925128205128,390
Supercontig_1.5,433,197,0.503918786127168,346
Supercontig_1.5,434,185.5,0.455962666666667,450
Supercontig_1.5,435,202,0.437558968058968,407
Supercontig_1.5,436,206,0.418949452954049,457
Supercontig_1.5,437,209,0.412227510917031,458
Supercontig_1.5,438,211,0.513152870090634,331
Supercontig_1.5,439,205,0.448829023746702,379
Supercontig_1.5,440,197,0.355637009345794,535
Supercontig_1.5,441,203.5,0.412799315068493,438
Supercontig_1.5,442,204,0.460287442922375,438
Supercontig_1.5,443,216,0.499733952254642,377
Supercontig_1.5,444,205,0.548946325878594,313
Supercontig_1.5,445,210,0.492436,350
Supercontig_1.5,446,196,0.473661124121779,427
Supercontig_1.5,447,180,0.417566498740554,397
Supercontig_1.5,448,143,0.389999386503068,163
Supercontig_1.5,449,200,0.55291365079365,315
Supercontig_1.5,450,209.5,0.651892901234568,324
Supercontig_1.5,451,200.5,0.464298947368421,380
Supercontig_1.5,452,204,0.441324936386768,393
Supercontig_1.5,453,215.5,0.509282984293194,382
Supercontig_1.5,454,212,0.441866066838046,389
Supercontig_1.5,455,204,0.362614769975787,413
Supercontig_1.5,456,209,0.443931746031746,378
Supercontig_1.5,457,191.5,0.43057337962963,432
Supercontig_1.5,458,201,0.559183018867924,318
Supercontig_1.5,459,185,0.430378156996587,293
Supercontig_1.5,460,218,0.536447647058823,340
Supercontig_1.5,461,214,0.518080118694362,337
Supercontig_1.5,462,210,0.49683935309973,371
Supercontig_1.5,463,204,0.366045088161209,397
Supercontig_1.5,464,219,0.401929471032746,397
Supercontig_1.5,465,199.5,0.386615174129353,402
Supercontig_1.5,466,210,0.501613994169097,343
Supercontig_1.5,467,208,0.38000962962963,405
Supercontig_1.5,468,206.5,0.517348538011696,342
Supercontig_1.5,469,207,0.458948997134671,349
Supercontig_1.5,470,210,0.407224020887728,383
Supercontig_1.5,471,208.5,0.46383549222798,386
Supercontig_1.5,472,207,0.444380246913581,405
Supercontig_1.5,473,206,0.460695522388059,335
Supercontig_1.5,474,201,0.52244945945946,370
Supercontig_1.5,475,208.5,0.541157941176471,340
Supercontig_1.5,476,209,0.422324438202248,356
Supercontig_1.5,477,221,0.630816451612904,310
Supercontig_1.5,478,210.5,0.64489932885906,298
Supercontig_1.5,479,183,0.464339393939394,330
Supercontig_1.5,480,206,0.551216975308641,324
Supercontig_1.5,481,223,0.558955910543131,313
Supercontig_1.5,482,207,0.482465384615385,338
Supercontig_1.5,483,215,0.5343875,336
Supercontig_1.5,484,163,0.41798224543081,383
Supercontig_1.5,485,206,0.491110752688172,372
Supercontig_1.5,486,202,0.520660176991151,339
Supercontig_1.5,487,203,0.505703313253012,332
Supercontig_1.5,488,200.5,0.382789408866995,406
Supercontig_1.5,489,214,0.457055807365439,353
Supercontig_1.5,490,204.5,0.414410817307692,416
Supercontig_1.5,491,202,0.426852234636871,358
Supercontig_1.5,492,205,0.402260301507538,398
Supercontig_1.5,493,214,0.619102631578947,342
Supercontig_1.5,494,202,0.503389965397924,289
Supercontig_1.5,495,183,0.499555244755245,286
Supercontig_1.5,496,211,0.371453488372093,387
Supercontig_1.5,497,210,0.534761180124223,322
Supercontig_1.5,498,198.5,0.465200857142857,350
Supercontig_1.5,499,206,0.504194845360824,291
Supercontig_1.5,500,219,0.55390781671159,371
Supercontig_1.5,501,217,0.451568965517242,377
Supercontig_1.5,502,210.5,0.490606375838926,298
Supercontig_1.5,503,205.5,0.514922965116279,344
Supercontig_1.5,504,203,0.519848158640227,353
Supercontig_1.5,505,202,0.541253638814017,371
Supercontig_1.5,506,208,0.459937249283669,349
Supercontig_1.5,507,225,0.475082005141388,389
Supercontig_1.5,508,218,0.499162973760934,343
Supercontig_1.5,509,213,0.488149112426036,338
Supercontig_1.5,510,223.5,0.445685987261146,314
Supercontig_1.5,511,206,0.430381962864721,377
Supercontig_1.5,512,218,0.525061204013377,299
Supercontig_1.5,513,211.5,0.530891515151515,330
Supercontig_1.5,514,188.5,0.49482696969697,330
Supercontig_1.5,515,174,0.423861952861953,297
Supercontig_1.5,516,206,0.45584023668639,338
Supercontig_1.5,517,208,0.509971641791044,335
Supercontig_1.5,518,208.5,0.411099175824176,364
Supercontig_1.5,519,205,0.517904444444444,315
Supercontig_1.5,520,204.5,0.557132333333332,300
Supercontig_1.5,521,169,0.410728235294118,255
Supercontig_1.5,522,201,0.533093811074918,307
Supercontig_1.5,523,222,0.60213661971831,284
Supercontig_1.5,524,212,0.424362041884818,382
Supercontig_1.5,525,201,0.414053157894737,380
Supercontig_1.5,526,208,0.503852597402597,308
Supercontig_1.5,527,216,0.428346175637394,353
Supercontig_1.5,528,207,0.372136243386243,378
Supercontig_1.5,529,208,0.431212398921833,371
Supercontig_1.5,530,214,0.422032122905028,358
Supercontig_1.5,531,213,0.418009350649351,385
Supercontig_1.5,532,213,0.423842597402598,385
Supercontig_1.5,533,203,0.449671153846154,364
Supercontig_1.5,534,207,0.373839325842697,356
Supercontig_1.5,535,206,0.444554,350
Supercontig_1.5,536,214,0.430368208092486,346
Supercontig_1.5,537,208,0.403190632911393,395
Supercontig_1.5,538,210.5,0.411811538461538,364
Supercontig_1.5,539,209,0.439552234636872,358
Supercontig_1.5,540,211,0.438634102564103,390
Supercontig_1.5,541,215.5,0.42539640883978,362
Supercontig_1.5,542,212,0.469513764044944,356
Supercontig_1.5,543,212,0.410508673469388,392
Supercontig_1.5,544,217,0.55877785467128,289
Supercontig_1.5,545,213,0.487672012578617,318
Supercontig_1.5,546,210,0.429756390977444,399
Supercontig_1.5,547,211.5,0.427123351648352,364
Supercontig_1.5,548,213,0.425380203045686,394
Supercontig_1.5,549,206.5,0.469049025974027,308
Supercontig_1.5,550,205,0.417711448598131,428
Supercontig_1.5,551,217,0.491968545994065,337
Supercontig_1.5,552,209,0.357667479674797,369
Supercontig_1.5,553,211,0.460895223880597,335
Supercontig_1.5,554,208,0.458776870748299,294
Supercontig_1.5,555,211,0.414308083832335,334
Supercontig_1.5,556,211,0.401370320855615,374
Supercontig_1.5,557,207,0.480106410256411,312
Supercontig_1.5,558,207,0.396778453038674,362
Supercontig_1.5,559,215,0.471613333333334,345
Supercontig_1.5,560,215,0.43594811827957,372
Supercontig_1.5,561,212,0.383639632545932,381
Supercontig_1.5,562,210,0.430961803713529,377
Supercontig_1.5,563,210,0.480419867549669,302
Supercontig_1.5,564,207,0.407846732026144,306
Supercontig_1.5,565,218,0.429965873015873,378
Supercontig_1.5,566,208,0.42820696517413,402
Supercontig_1.5,567,207.5,0.42852125748503,334
Supercontig_1.5,568,203,0.462007443365696,309
Supercontig_1.5,569,206,0.417070604395605,364
Supercontig_1.5,570,205,0.430584210526317,361
Supercontig_1.5,571,208,0.388788741721854,453
Supercontig_1.5,572,215.5,0.462369602272727,352
Supercontig_1.5,573,206,0.405942896935933,359
Supercontig_1.5,574,205,0.440750609756098,328
Supercontig_1.5,575,211,0.46290200573066,349
Supercontig_1.5,576,210,0.442622955974842,318
Supercontig_1.5,577,210,0.476794501718214,291
Supercontig_1.5,578,211,0.4241256,375
Supercontig_1.5,579,206,0.450955162241888,339
Supercontig_1.5,580,203,0.451491467576792,293
Supercontig_1.5,581,214,0.480503584229391,279
Supercontig_1.5,582,209,0.417715463917526,388
Supercontig_1.5,583,208.5,0.482293197278912,294
Supercontig_1.5,584,208,0.465657728706624,317
Supercontig_1.5,585,208,0.475766445182724,301
Supercontig_1.5,586,205,0.410569948186529,386
Supercontig_1.5,587,206,0.462956574923548,327
Supercontig_1.5,588,202.5,0.456226502732241,366
Supercontig_1.5,589,213,0.404295180722892,332
Supercontig_1.5,590,209.5,0.458235099337748,302
Supercontig_1.5,591,206,0.437495798319328,357
Supercontig_1.5,592,206,0.475004885993486,307
Supercontig_1.5,593,205,0.426174670184697,379
Supercontig_1.5,594,213,0.406899413489737,341
Supercontig_1.5,595,210,0.399669565217392,345
Supercontig_1.5,596,208,0.40043664921466,382
Supercontig_1.5,597,210.5,0.403659770114943,348
Supercontig_1.5,598,210,0.4455,337
Supercontig_1.5,599,207,0.547347719298245,285
Supercontig_1.5,600,208,0.427787087087087,333
Supercontig_1.5,601,214.5,0.444862101910829,314
Supercontig_1.5,602,209,0.434461661341853,313
Supercontig_1.5,603,220,0.424572727272729,341
Supercontig_1.5,604,213,0.403343988269794,341
Supercontig_1.5,605,211,0.425023188405798,345
Supercontig_1.5,606,209,0.490405067567567,296
Supercontig_1.5,607,210.5,0.419473636363636,330
Supercontig_1.5,608,210,0.521533797909407,287
Supercontig_1.5,609,215.5,0.457006012658228,316
Supercontig_1.5,610,209.5,0.457227741935484,310
Supercontig_1.5,611,206,0.443011746987953,332
Supercontig_1.5,612,213,0.432986178861789,369
Supercontig_1.5,613,204,0.488989932885906,298
Supercontig_1.5,614,205,0.540452090032154,311
Supercontig_1.5,615,206,0.463872698412698,315
Supercontig_1.5,616,213,0.47445626911315,327
Supercontig_1.5,617,203,0.457150161812297,309
Supercontig_1.5,618,214,0.451791291291292,333
Supercontig_1.5,619,206,0.511960481099657,291
Supercontig_1.5,620,201,0.371773902439024,410
Supercontig_1.5,621,207,0.474708540925268,281
Supercontig_1.5,622,207,0.494669577464788,355
Supercontig_1.5,623,210,0.420391640866873,323
Supercontig_1.5,624,205,0.509778245614035,285
Supercontig_1.5,625,204.5,0.45647467948718,312
Supercontig_1.5,626,210,0.415478989361702,376
Supercontig_1.5,627,212.5,0.401021676300578,346
Supercontig_1.5,628,207,0.441181381381382,333
Supercontig_1.5,629,204,0.46567689530686,277
Supercontig_1.5,630,207,0.506051877133105,293
Supercontig_1.5,631,197,0.3916,381
Supercontig_1.5,632,209.5,0.49463355704698,298
Supercontig_1.5,633,199,0.398462535211267,355
Supercontig_1.5,634,203,0.521309285714286,280
Supercontig_1.5,635,191,0.491462127659575,235
Supercontig_1.5,636,205,0.612276061776062,259
Supercontig_1.5,637,213,0.70339520295203,271
Supercontig_1.5,638,209,0.503384112149533,321
Supercontig_1.5,639,204,0.407792112676057,355
Supercontig_1.5,640,204,0.413158092485549,346
Supercontig_1.5,641,205.5,0.411697041420118,338
Supercontig_1.5,642,209,0.422201851851853,324
Supercontig_1.5,643,216,0.410395465994963,397
Supercontig_1.5,644,216,0.389494301994303,351
Supercontig_1.5,645,213.5,0.41022303030303,330
Supercontig_1.5,646,209,0.44636163141994,331
Supercontig_1.5,647,211.5,0.542848684210526,304
Supercontig_1.5,648,212.5,0.453729378531074,354
Supercontig_1.5,649,206,0.486044666666667,300
Supercontig_1.5,650,207,0.479915555555556,315
Supercontig_1.5,651,215,0.563219219219219,333
Supercontig_1.5,652,207,0.485399322033898,295
Supercontig_1.5,653,208.5,0.521680201342282,298
Supercontig_1.5,654,207.5,0.483499691358025,324
Supercontig_1.5,655,200,0.470314285714285,336
Supercontig_1.5,656,205,0.445358006042297,331
Supercontig_1.5,657,218,0.421131003039514,329
Supercontig_1.5,658,203,0.430834986225896,363
Supercontig_1.5,659,203,0.412755434782609,368
Supercontig_1.5,660,209.5,0.501893918918919,296
Supercontig_1.5,661,209,0.505900660066007,303
Supercontig_1.5,662,212,0.433693393393393,333
Supercontig_1.5,663,217,0.426627794561934,331
Supercontig_1.5,664,198,0.466315479876161,323
Supercontig_1.5,665,205,0.422014024390244,328
Supercontig_1.5,666,214.5,0.441983630952381,336
Supercontig_1.5,667,208,0.45608,325
Supercontig_1.5,668,208,0.410649552238806,335
Supercontig_1.5,669,210,0.433069602272727,352
Supercontig_1.5,670,208,0.472441533546326,313
Supercontig_1.5,671,198,0.459442718446603,309
Supercontig_1.5,672,216,0.419213659793815,388
Supercontig_1.5,673,198,0.462680797101449,276
Supercontig_1.5,674,203,0.42985576923077,364
Supercontig_1.5,675,201.5,0.45619010989011,364
Supercontig_1.5,676,203,0.396258583106267,367
Supercontig_1.5,677,211,0.461704504504505,333
Supercontig_1.5,678,205,0.460313166144201,319
Supercontig_1.5,679,214,0.461468,350
Supercontig_1.5,680,206,0.489645857988166,338
Supercontig_1.5,681,210.5,0.453012797619048,336
Supercontig_1.5,682,218,0.397521306818182,352
Supercontig_1.5,683,210,0.425258807588076,369
Supercontig_1.5,684,206,0.437678753541077,353
Supercontig_1.5,685,210,0.434033064516129,372
Supercontig_1.5,686,206,0.468293539325843,356
Supercontig_1.5,687,214,0.514820489296636,327
Supercontig_1.5,688,210,0.418217352941176,340
Supercontig_1.5,689,212.5,0.382926097560976,410
Supercontig_1.5,690,210,0.417460273972603,365
Supercontig_1.5,691,211,0.417760704607046,369
Supercontig_1.5,692,201,0.534829360465116,344
Supercontig_1.5,693,210,0.486156050955414,314
Supercontig_1.5,694,213,0.515778424657535,292
Supercontig_1.5,695,201,0.423082582582583,333
Supercontig_1.5,696,211,0.45042183908046,348
Supercontig_1.5,697,213,0.437988316151203,291
Supercontig_1.5,698,219,0.625183985765124,281
Supercontig_1.5,699,199,0.452439701492538,335
Supercontig_1.5,700,215,0.489089898989899,297
Supercontig_1.5,701,210.5,0.507498837209302,344
Supercontig_1.5,702,209,0.458960339943343,353
Supercontig_1.5,703,202.5,0.428760755813954,344
Supercontig_1.5,704,212,0.478528476821192,302
Supercontig_1.5,705,208.5,0.494730172413793,348
Supercontig_1.5,706,215,0.482702364864865,296
Supercontig_1.5,707,214,0.405941764705882,340
Supercontig_1.5,708,200,0.44146713091922,359
Supercontig_1.5,709,208,0.407275623268699,361
Supercontig_1.5,710,214.5,0.413019801980198,404
Supercontig_1.5,711,209,0.414766485013624,367
Supercontig_1.5,712,214,0.403202209944752,362
Supercontig_1.5,713,218,0.463325073746313,339
Supercontig_1.5,714,211,0.5195634375,320
Supercontig_1.5,715,212.5,0.57410303030303,330
Supercontig_1.5,716,199,0.460354376657825,377
Supercontig_1.5,717,210,0.431479722222222,360
Supercontig_1.5,718,205,0.455769121813032,353
Supercontig_1.5,719,205,0.476761516034985,343
Supercontig_1.5,720,210.5,0.462293548387097,372
Supercontig_1.5,721,214,0.397867780429596,419
Supercontig_1.5,722,214,0.47755015576324,321
Supercontig_1.5,723,215,0.535656836461125,373
Supercontig_1.5,724,208,0.457839304812834,374
Supercontig_1.5,725,217,0.460444102564103,390
Supercontig_1.5,726,213,0.434986422976501,383
Supercontig_1.5,727,207,0.370232279909707,443
Supercontig_1.5,728,204,0.405528682170543,387
Supercontig_1.5,729,206.5,0.421036893203884,412
Supercontig_1.5,730,201,0.446534453781513,357
Supercontig_1.5,731,203,0.492156176470588,340
Supercontig_1.5,732,205,0.434578723404256,423
Supercontig_1.5,733,214.5,0.42453358974359,390
Supercontig_1.5,734,202,0.432478772378517,391
Supercontig_1.5,735,207,0.425579846938776,392
Supercontig_1.5,736,209,0.43240616621984,373
Supercontig_1.5,737,194,0.453568664850136,367
Supercontig_1.5,738,212,0.467168311688313,385
Supercontig_1.5,739,212,0.439570025839794,387
Supercontig_1.5,740,211,0.405434123222749,422
Supercontig_1.5,741,208,0.521943888888889,360
Supercontig_1.5,742,208,0.493425484764543,361
Supercontig_1.5,743,213.5,0.451795000000001,360
Supercontig_1.5,744,215,0.447935238095239,315
Supercontig_1.5,745,208.5,0.460709269662921,356
Supercontig_1.5,746,207.5,0.3985708994709,378
Supercontig_1.5,747,210,0.424530073349633,409
Supercontig_1.5,748,223,0.465437677053824,353
Supercontig_1.5,749,209,0.461469940476191,336
Supercontig_1.5,750,206.5,0.425252525252525,396
Supercontig_1.5,751,210,0.408223556581987,433
Supercontig_1.5,752,209,0.389354767726162,409
Supercontig_1.5,753,205.5,0.413954656862746,408
Supercontig_1.5,754,219,0.420577697841727,417
Supercontig_1.5,755,205,0.445030379746836,395
Supercontig_1.5,756,200,0.460060465116279,344
Supercontig_1.5,757,203,0.474698963730571,386
Supercontig_1.5,758,214.5,0.444000242718447,412
Supercontig_1.5,759,204,0.40295,364
Supercontig_1.5,760,201.5,0.400268648648649,370
Supercontig_1.5,761,208,0.44189756097561,369
Supercontig_1.5,762,208,0.443358441558442,385
Supercontig_1.5,763,205.5,0.415473039215687,408
Supercontig_1.5,764,204,0.442813597733711,353
Supercontig_1.5,765,203,0.445993837535014,357
Supercontig_1.5,766,208,0.444903488372093,344
Supercontig_1.5,767,212.5,0.379406009615385,416
Supercontig_1.5,768,205,0.408982619647356,397
Supercontig_1.5,769,214,0.413710455764076,373
Supercontig_1.5,770,206.5,0.402654947916667,384
Supercontig_1.5,771,213,0.474531884057971,345
Supercontig_1.5,772,208,0.44385,388
Supercontig_1.5,773,209.5,0.449379941860465,344
Supercontig_1.5,774,208,0.453293859649123,342
Supercontig_1.5,775,207,0.394323019801981,404
Supercontig_1.5,776,204,0.490471468144044,361
Supercontig_1.5,777,211,0.455517971014493,345
Supercontig_1.5,778,201,0.442811662531018,403
Supercontig_1.5,779,211,0.435283292383293,407
Supercontig_1.5,780,207,0.457197333333334,300
Supercontig_1.5,781,211,0.44735225,400
Supercontig_1.5,782,206,0.434409788359789,378
Supercontig_1.5,783,217,0.437697080291971,411
Supercontig_1.5,784,212,0.486703790087464,343
Supercontig_1.5,785,209,0.460905978260869,368
Supercontig_1.5,786,215.5,0.58700919117647,272
Supercontig_1.5,787,212.5,0.522794409937888,322
Supercontig_1.5,788,212,0.447448680351907,341
Supercontig_1.5,789,209,0.419877188328913,377
Supercontig_1.5,790,209,0.423905238095238,420
Supercontig_1.5,791,207,0.507943768115942,345
Supercontig_1.5,792,203.5,0.436596649484537,388
Supercontig_1.5,793,216.5,0.469010285714286,350
Supercontig_1.5,794,215,0.527762460567823,317
Supercontig_1.5,795,206.5,0.382445226130654,398
Supercontig_1.5,796,208,0.444571148459383,357
Supercontig_1.5,797,219,0.624185372340426,376
Supercontig_1.5,798,207,0.47705935828877,374
Supercontig_1.5,799,212,0.457417886178862,369
Supercontig_1.5,800,208,0.492734688346884,369
Supercontig_1.5,801,214,0.466224175824176,364
Supercontig_1.5,802,215,0.454069095477387,398
Supercontig_1.5,803,214.5,0.455195641025641,390
Supercontig_1.5,804,210,0.431695865633075,387
Supercontig_1.5,805,206,0.446685552407933,353
Supercontig_1.5,806,207,0.453746774193549,372
Supercontig_1.5,807,204,0.464751206434317,373
Supercontig_1.5,808,206.5,0.439642090395481,354
Supercontig_1.5,809,211,0.441795184135978,353
Supercontig_1.5,810,218,0.466160396039604,303
Supercontig_1.5,811,211.5,0.437833499999999,400
Supercontig_1.5,812,200,0.441339436619719,497
Supercontig_1.5,813,201,0.36672119460501,519
Supercontig_1.5,814,208.5,0.41568524590164,366
Supercontig_1.5,815,208,0.441209090909091,396
Supercontig_1.5,816,213,0.436667679558011,362
Supercontig_1.5,817,214,0.430254353562006,379
Supercontig_1.5,818,209,0.415149610389611,385
Supercontig_1.5,819,213,0.423283333333333,384
Supercontig_1.5,820,207,0.462322691292876,379
Supercontig_1.5,821,213,0.410566295264624,359
Supercontig_1.5,822,204,0.46271186440678,354
Supercontig_1.5,823,212.5,0.424710335195531,358
Supercontig_1.5,824,217,0.471391644204852,371
Supercontig_1.5,825,211,0.427950991501417,353
Supercontig_1.5,826,207,0.449576401179941,339
Supercontig_1.5,827,204.5,0.434448952879581,382
Supercontig_1.5,828,207,0.455452989130435,368
Supercontig_1.5,829,204,0.419150828729283,362
Supercontig_1.5,830,209,0.387420092378754,433
Supercontig_1.5,831,208,0.415312299465241,374
Supercontig_1.5,832,203,0.425750429799427,349
Supercontig_1.5,833,208.5,0.466463186813187,364
Supercontig_1.5,834,214.5,0.464192857142858,350
Supercontig_1.5,835,205,0.375447804878049,410
Supercontig_1.5,836,211,0.40991968503937,381
Supercontig_1.5,837,208.5,0.460848447204969,322
Supercontig_1.5,838,214,0.400217759562842,366
Supercontig_1.5,839,209.5,0.394091351351352,370
Supercontig_1.5,840,205,0.431339589442815,341
Supercontig_1.5,841,196,0.394739588688946,389
Supercontig_1.5,842,215.5,0.405595663265306,392
Supercontig_1.5,843,209,0.41367918918919,370
Supercontig_1.5,844,207.5,0.427060256410256,390
Supercontig_1.5,845,200,0.438162110311751,417
Supercontig_1.5,846,207,0.443448556430446,381
Supercontig_1.5,847,209,0.402108899297424,427
Supercontig_1.5,848,218,0.422000503778338,397
Supercontig_1.5,849,203,0.441555637254903,408
Supercontig_1.5,850,211,0.447275520833334,384
Supercontig_1.5,851,210,0.538080095923261,417
Supercontig_1.5,852,208,0.489609252669039,281
Supercontig_1.5,853,203,0.471588333333334,360
Supercontig_1.5,854,210,0.492499715099714,351
Supercontig_1.5,855,204,0.519049002849003,351
Supercontig_1.5,856,207,0.430485215053763,372
Supercontig_1.5,857,192.5,0.439070192307692,208
Supercontig_1.5,858,156,0.449639759036145,83
Supercontig_1.5,859,204,0.426919289340101,394
Supercontig_1.5,860,207,0.42954958677686,363
Supercontig_1.5,861,208,0.427201333333334,375
Supercontig_1.5,862,205,0.436620093457944,428
Supercontig_1.5,863,215,0.402417000000001,400
Supercontig_1.5,864,218,0.383896244131456,426
Supercontig_1.5,865,212.5,0.382123820754717,424
Supercontig_1.5,866,212,0.399416972477064,436
Supercontig_1.5,867,210,0.482103846153846,364
Supercontig_1.5,868,210,0.446300237529692,421
Supercontig_1.5,869,211,0.463860263157895,380
Supercontig_1.5,870,217,0.448266473988439,346
Supercontig_1.5,871,211,0.431935483870968,434
Supercontig_1.5,872,214,0.425993349753695,406
Supercontig_1.5,873,213,0.386906345177665,394
Supercontig_1.5,874,217,0.410636118598383,371
Supercontig_1.5,875,217,0.414884745762712,413
Supercontig_1.5,876,210,0.411778696741855,399
Supercontig_1.5,877,202,0.426545194805195,385
Supercontig_1.5,878,204.5,0.440930882352942,408
Supercontig_1.5,879,209,0.430846572104019,423
Supercontig_1.5,880,209.5,0.429657795698925,372
