# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_conservative_inframe_deletion	variants_effect_conservative_inframe_insertion	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
CLUG_05191	CLUG_05191	CLUT_05191T0	protein_coding	0	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
CLUG_05192	CLUG_05192	CLUT_05192T0	protein_coding	1	0	0	5	0	0	0	0	2	1	0	0	0	0	0	0	0	0	3
CLUG_05193	CLUG_05193	CLUT_05193T0	protein_coding	0	0	0	5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	4
CLUG_05194	CLUG_05194	CLUT_05194T0	protein_coding	0	0	0	5	0	0	0	0	3	0	0	0	0	0	0	0	0	0	2
CLUG_05195	CLUG_05195	CLUT_05195T0	protein_coding	0	0	1	2	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0
CLUG_05196	CLUG_05196	CLUT_05196T0	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2
CLUG_05197	CLUG_05197	CLUT_05197T0	protein_coding	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3
CLUG_05198	CLUG_05198	CLUT_05198T0	protein_coding	0	0	0	6	0	0	0	0	2	0	0	0	0	0	0	0	0	0	4
CLUG_05199	CLUG_05199	CLUT_05199T0	protein_coding	0	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
CLUG_05200	CLUG_05200	CLUT_05200T0	protein_coding	0	0	1	3	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0
CLUG_05201	CLUG_05201	CLUT_05201T0	protein_coding	0	0	0	5	0	0	0	0	3	0	0	0	0	0	0	0	0	0	2
CLUG_05202	CLUG_05202	CLUT_05202T0	protein_coding	0	0	0	6	0	0	0	0	2	0	0	0	0	0	0	0	0	0	4
CLUG_05203	CLUG_05203	CLUT_05203T0	protein_coding	0	0	0	8	0	0	0	0	3	0	0	0	0	0	0	0	0	0	5
CLUG_05204	CLUG_05204	CLUT_05204T0	protein_coding	0	0	0	8	0	0	0	0	4	0	0	0	0	0	0	0	0	0	4
CLUG_05205	CLUG_05205	CLUT_05205T0	protein_coding	0	0	0	5	0	0	0	0	2	0	0	0	0	0	0	0	0	0	3
CLUG_05206	CLUG_05206	CLUT_05206T0	protein_coding	0	0	0	5	0	0	0	0	2	0	0	0	0	0	0	0	0	0	3
CLUG_05207	CLUG_05207	CLUT_05207T0	protein_coding	0	0	0	5	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0
CLUG_05208	CLUG_05208	CLUT_05208T0	protein_coding	0	0	0	4	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1
CLUG_05209	CLUG_05209	CLUT_05209T0	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
CLUG_05210	CLUG_05210	CLUT_05210T0	protein_coding	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3
CLUG_05211	CLUG_05211	CLUT_05211T0	protein_coding	0	0	0	4	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2
CLUG_05212	CLUG_05212	CLUT_05212T0	protein_coding	2	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2
CLUG_05213	CLUG_05213	CLUT_05213T0	protein_coding	0	0	0	4	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2
CLUG_05214	CLUG_05214	CLUT_05214T0	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
CLUG_05215	CLUG_05215	CLUT_05215T0	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
CLUG_05216	CLUG_05216	CLUT_05216T0	protein_coding	0	0	0	4	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2
CLUG_05217	CLUG_05217	CLUT_05217T0	protein_coding	0	0	0	4	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2
CLUG_05218	CLUG_05218	CLUT_05218T0	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
CLUG_05219	CLUG_05219	CLUT_05219T0	protein_coding	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
CLUG_05220	CLUG_05220	CLUT_05220T0	protein_coding	0	0	0	5	0	0	0	0	3	0	0	0	0	0	0	0	0	0	2
CLUG_05221	CLUG_05221	CLUT_05221T0	protein_coding	0	0	0	6	0	0	0	0	4	0	0	0	0	0	0	0	0	0	2
CLUG_05222	CLUG_05222	CLUT_05222T0	protein_coding	0	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
CLUG_05223	CLUG_05223	CLUT_05223T0	protein_coding	0	0	0	5	0	0	0	0	2	0	0	0	0	0	0	0	0	0	3
CLUG_05224	CLUG_05224	CLUT_05224T0	protein_coding	0	0	0	5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	4
CLUG_05225	CLUG_05225	CLUT_05225T0	protein_coding	0	0	0	5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	4
CLUG_05226	CLUG_05226	CLUT_05226T0	protein_coding	0	0	0	7	0	0	0	0	2	0	0	0	0	0	0	0	0	0	5
CLUG_05227	CLUG_05227	CLUT_05227T0	protein_coding	0	0	0	5	0	0	0	0	2	0	0	0	0	0	0	0	0	0	3
CLUG_05228	CLUG_05228	CLUT_05228T0	protein_coding	0	0	0	8	0	0	0	0	6	0	0	0	0	0	0	0	0	0	2
CLUG_05229	CLUG_05229	CLUT_05229T0	protein_coding	0	0	0	8	0	0	0	0	1	0	0	0	0	0	0	0	0	0	7
CLUG_05230	CLUG_05230	CLUT_05230T0	protein_coding	0	0	0	9	0	0	0	0	2	0	0	0	0	0	0	0	0	0	7
CLUG_05231	CLUG_05231	CLUT_05231T0	protein_coding	0	0	0	6	0	0	0	0	3	0	0	0	0	0	0	0	0	0	3
CLUG_05232	CLUG_05232	CLUT_05232T0	protein_coding	0	0	0	5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	4
CLUG_05233	CLUG_05233	CLUT_05233T0	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
CLUG_05234	CLUG_05234	CLUT_05234T0	protein_coding	0	0	0	5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	4
CLUG_05235	CLUG_05235	CLUT_05235T0	protein_coding	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
CLUG_05236	CLUG_05236	CLUT_05236T0	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
CLUG_05237	CLUG_05237	CLUT_05237T0	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_05238	CLUG_05238	CLUT_05238T0	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_05239	CLUG_05239	CLUT_05239T0	protein_coding	0	0	0	5	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0
CLUG_05240	CLUG_05240	CLUT_05240T0	protein_coding	0	0	0	5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	4
CLUG_05241	CLUG_05241	CLUT_05241T0	protein_coding	0	0	0	11	0	0	0	0	5	0	0	0	0	0	0	0	0	0	6
CLUG_05242	CLUG_05242	CLUT_05242T0	protein_coding	0	0	0	10	0	0	0	0	6	0	0	0	0	0	0	0	0	0	4
CLUG_05243	CLUG_05243	CLUT_05243T0	protein_coding	2	0	1	8	0	1	0	0	4	2	0	0	0	0	0	0	0	0	4
CLUG_05244	CLUG_05244	CLUT_05244T0	protein_coding	0	0	0	7	0	0	0	0	4	0	0	0	0	0	0	0	0	0	3
CLUG_05245	CLUG_05245	CLUT_05245T0	protein_coding	0	0	0	7	0	0	0	0	1	0	0	0	0	0	0	0	0	0	6
CLUG_05246	CLUG_05246	CLUT_05246T0	protein_coding	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
CLUG_05247	CLUG_05247	CLUT_05247T0	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
CLUG_05248	CLUG_05248	CLUT_05248T0	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
CLUG_05249	CLUG_05249	CLUT_05249T0	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2
CLUG_05250	CLUG_05250	CLUT_05250T0	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1
CLUG_05251	CLUG_05251	CLUT_05251T0	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2
CLUG_05252	CLUG_05252	CLUT_05252T0	protein_coding	2	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1
CLUG_05253	CLUG_05253	CLUT_05253T0	protein_coding	1	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2
CLUG_05254	CLUG_05254	CLUT_05254T0	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
CLUG_05255	CLUG_05255	CLUT_05255T0	protein_coding	0	0	0	5	0	0	0	0	2	0	0	0	0	0	0	0	0	0	3
CLUG_05256	CLUG_05256	CLUT_05256T0	protein_coding	0	0	0	4	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2
CLUG_05257	CLUG_05257	CLUT_05257T0	protein_coding	0	0	0	4	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2
CLUG_05258	CLUG_05258	CLUT_05258T0	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
CLUG_05259	CLUG_05259	CLUT_05259T0	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1
CLUG_05260	CLUG_05260	CLUT_05260T0	protein_coding	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3
CLUG_05261	CLUG_05261	CLUT_05261T0	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
CLUG_05262	CLUG_05262	CLUT_05262T0	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_05263	CLUG_05263	CLUT_05263T0	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
CLUG_05264	CLUG_05264	CLUT_05264T0	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
CLUG_05265	CLUG_05265	CLUT_05265T0	protein_coding	0	0	0	4	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1
CLUG_05266	CLUG_05266	CLUT_05266T0	protein_coding	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3
CLUG_05267	CLUG_05267	CLUT_05267T0	protein_coding	0	0	0	7	0	0	0	0	1	0	0	0	0	0	0	0	0	0	6
CLUG_05268	CLUG_05268	CLUT_05268T0	protein_coding	0	0	0	6	0	0	0	0	5	0	0	0	0	0	0	0	0	0	1
CLUG_05269	CLUG_05269	CLUT_05269T0	protein_coding	0	0	0	7	0	0	0	0	3	0	0	0	0	0	0	0	0	0	4
CLUG_05270	CLUG_05270	CLUT_05270T0	protein_coding	0	0	0	7	0	0	0	0	1	0	0	0	0	0	0	0	0	0	6
CLUG_05271	CLUG_05271	CLUT_05271T0	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
CLUG_05272	CLUG_05272	CLUT_05272T0	protein_coding	0	0	0	4	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1
CLUG_05273	CLUG_05273	CLUT_05273T0	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
CLUG_05274	CLUG_05274	CLUT_05274T0	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1
CLUG_05275	CLUG_05275	CLUT_05275T0	protein_coding	0	0	0	7	0	0	0	0	4	0	0	0	0	0	0	0	0	0	3
CLUG_05276	CLUG_05276	CLUT_05276T0	protein_coding	0	0	0	6	0	0	0	0	4	0	0	0	0	0	0	0	0	0	2
CLUG_05277	CLUG_05277	CLUT_05277T0	protein_coding	0	0	0	7	0	0	0	0	3	0	0	0	0	0	0	0	0	0	4
CLUG_05278	CLUG_05278	CLUT_05278T0	protein_coding	0	0	0	8	0	0	0	0	4	0	0	0	0	0	0	0	0	0	4
CLUG_05279	CLUG_05279	CLUT_05279T0	protein_coding	0	0	0	8	0	0	0	0	4	0	0	0	0	0	0	0	0	0	4
CLUG_05280	CLUG_05280	CLUT_05280T0	protein_coding	0	0	0	8	0	0	0	0	4	0	0	0	0	0	0	0	0	0	4
CLUG_05281	CLUG_05281	CLUT_05281T0	protein_coding	0	0	0	4	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1
CLUG_05282	CLUG_05282	CLUT_05282T0	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
CLUG_05283	CLUG_05283	CLUT_05283T0	protein_coding	0	0	0	5	0	0	0	0	4	0	0	0	0	0	0	0	0	0	1
CLUG_05284	CLUG_05284	CLUT_05284T0	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
CLUG_05285	CLUG_05285	CLUT_05285T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_05286	CLUG_05286	CLUT_05286T0	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
CLUG_05287	CLUG_05287	CLUT_05287T0	protein_coding	0	0	0	6	0	0	0	0	5	0	0	0	0	0	0	0	0	0	1
CLUG_05288	CLUG_05288	CLUT_05288T0	protein_coding	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
CLUG_05289	CLUG_05289	CLUT_05289T0	protein_coding	0	0	0	5	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0
CLUG_05299	CLUG_05299	CLUT_05299T0	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_05300	CLUG_05300	CLUT_05300T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_05301	CLUG_05301	CLUT_05301T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_05302	CLUG_05302	CLUT_05302T0	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_05303	CLUG_05303	CLUT_05303T0	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
CLUG_05304	CLUG_05304	CLUT_05304T0	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
CLUG_05305	CLUG_05305	CLUT_05305T0	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2
CLUG_05306	CLUG_05306	CLUT_05306T0	protein_coding	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3
CLUG_05307	CLUG_05307	CLUT_05307T0	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
CLUG_05308	CLUG_05308	CLUT_05308T0	protein_coding	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3
CLUG_05309	CLUG_05309	CLUT_05309T0	protein_coding	0	0	1	3	0	0	1	0	2	0	0	0	0	0	0	0	0	0	1
CLUG_05310	CLUG_05310	CLUT_05310T0	protein_coding	0	0	0	4	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1
CLUG_05311	CLUG_05311	CLUT_05311T0	protein_coding	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3
CLUG_05312	CLUG_05312	CLUT_05312T0	protein_coding	0	0	0	8	0	0	0	0	5	0	0	0	0	0	0	0	0	0	3
CLUG_05313	CLUG_05313	CLUT_05313T0	protein_coding	0	0	0	9	0	0	0	0	2	0	0	0	0	0	0	0	0	0	7
CLUG_05314	CLUG_05314	CLUT_05314T0	protein_coding	0	0	0	8	0	0	0	0	3	0	0	0	0	0	0	0	0	0	5
CLUG_05315	CLUG_05315	CLUT_05315T0	protein_coding	0	0	0	8	0	0	0	0	5	0	0	0	0	0	0	0	0	0	3
CLUG_05316	CLUG_05316	CLUT_05316T0	protein_coding	0	0	0	8	0	0	0	0	7	0	0	0	0	0	0	0	0	0	1
CLUG_05317	CLUG_05317	CLUT_05317T0	protein_coding	0	0	0	5	0	0	0	0	2	0	0	0	0	0	0	0	0	0	3
CLUG_05318	CLUG_05318	CLUT_05318T0	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1
CLUG_05319	CLUG_05319	CLUT_05319T0	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2
CLUG_05320	CLUG_05320	CLUT_05320T0	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1
CLUG_05321	CLUG_05321	CLUT_05321T0	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
CLUG_05322	CLUG_05322	CLUT_05322T0	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_05323	CLUG_05323	CLUT_05323T0	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_05324	CLUG_05324	CLUT_05324T0	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1
CLUG_05325	CLUG_05325	CLUT_05325T0	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
CLUG_05326	CLUG_05326	CLUT_05326T0	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
CLUG_05327	CLUG_05327	CLUT_05327T0	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2
CLUG_05328	CLUG_05328	CLUT_05328T0	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2
CLUG_05329	CLUG_05329	CLUT_05329T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_05330	CLUG_05330	CLUT_05330T0	protein_coding	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3
CLUG_05331	CLUG_05331	CLUT_05331T0	protein_coding	0	0	0	4	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1
CLUG_05332	CLUG_05332	CLUT_05332T0	protein_coding	1	1	0	2	0	0	0	0	1	1	0	0	0	0	0	0	0	1	1
CLUG_05333	CLUG_05333	CLUT_05333T0	protein_coding	0	0	0	5	0	0	0	0	2	0	0	0	0	0	0	0	0	0	3
CLUG_05334	CLUG_05334	CLUT_05334T0	protein_coding	0	0	0	9	0	0	0	0	6	0	0	0	0	0	0	0	0	0	3
CLUG_05335	CLUG_05335	CLUT_05335T0	protein_coding	0	0	0	9	0	0	0	0	6	0	0	0	0	0	0	0	0	0	3
CLUG_05336	CLUG_05336	CLUT_05336T0	protein_coding	1	0	0	5	0	0	0	0	1	1	0	0	0	0	0	0	0	0	4
CLUG_05337	CLUG_05337	CLUT_05337T0	protein_coding	0	0	0	9	0	0	0	0	6	0	0	0	0	0	0	0	0	0	3
CLUG_05338	CLUG_05338	CLUT_05338T0	protein_coding	0	0	0	8	0	0	0	0	5	0	0	0	0	0	0	0	0	0	3
CLUG_05339	CLUG_05339	CLUT_05339T0	protein_coding	0	0	0	8	0	0	0	0	3	0	0	0	0	0	0	0	0	0	5
CLUG_05340	CLUG_05340	CLUT_05340T0	protein_coding	0	0	0	5	0	0	0	0	2	0	0	0	0	0	0	0	0	0	3
CLUG_05341	CLUG_05341	CLUT_05341T0	protein_coding	0	0	0	5	0	0	0	0	2	0	0	0	0	0	0	0	0	0	3
CLUG_05342	CLUG_05342	CLUT_05342T0	protein_coding	0	0	0	6	0	0	0	0	3	0	0	0	0	0	0	0	0	0	3
CLUG_05343	CLUG_05343	CLUT_05343T0	protein_coding	0	0	0	5	0	0	0	0	4	0	0	0	0	0	0	0	0	0	1
CLUG_05344	CLUG_05344	CLUT_05344T0	protein_coding	0	0	0	5	0	0	0	0	3	0	0	0	0	0	0	0	0	0	2
CLUG_05345	CLUG_05345	CLUT_05345T0	protein_coding	0	0	0	7	0	0	0	0	5	0	0	0	0	0	0	0	0	0	2
CLUG_05346	CLUG_05346	CLUT_05346T0	protein_coding	0	0	1	6	0	0	0	1	3	0	0	0	0	0	0	0	0	0	3
CLUG_05347	CLUG_05347	CLUT_05347T0	protein_coding	0	0	0	7	0	0	0	0	4	0	0	0	0	0	0	0	0	0	3
CLUG_05348	CLUG_05348	CLUT_05348T0	protein_coding	0	0	0	7	0	0	0	0	5	0	0	0	0	0	0	0	0	0	2
CLUG_05349	CLUG_05349	CLUT_05349T0	protein_coding	0	0	0	5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	4
CLUG_05350	CLUG_05350	CLUT_05350T0	protein_coding	0	0	0	5	0	0	0	0	4	0	0	0	0	0	0	0	0	0	1
CLUG_05351	CLUG_05351	CLUT_05351T0	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2
CLUG_05352	CLUG_05352	CLUT_05352T0	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2
CLUG_05353	CLUG_05353	CLUT_05353T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_05354	CLUG_05354	CLUT_05354T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_05355	CLUG_05355	CLUT_05355T0	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
CLUG_05356	CLUG_05356	CLUT_05356T0	protein_coding	0	0	0	5	0	0	0	0	2	0	0	0	0	0	0	0	0	0	3
CLUG_05357	CLUG_05357	CLUT_05357T0	protein_coding	0	0	1	5	0	1	0	0	3	0	0	0	0	0	0	0	0	0	2
CLUG_05358	CLUG_05358	CLUT_05358T0	protein_coding	0	0	1	5	0	1	0	0	2	0	0	0	0	0	0	0	0	0	3
CLUG_05359	CLUG_05359	CLUT_05359T0	protein_coding	0	0	0	6	0	0	0	0	4	0	0	0	0	0	0	0	0	0	2
CLUG_05360	CLUG_05360	CLUT_05360T0	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
CLUG_05361	CLUG_05361	CLUT_05361T0	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
CLUG_05362	CLUG_05362	CLUT_05362T0	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2
CLUG_05363	CLUG_05363	CLUT_05363T0	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_05364	CLUG_05364	CLUT_05364T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_05365	CLUG_05365	CLUT_05365T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_05366	CLUG_05366	CLUT_05366T0	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
CLUG_05367	CLUG_05367	CLUT_05367T0	protein_coding	0	0	0	11	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0
CLUG_05368	CLUG_05368	CLUT_05368T0	protein_coding	0	0	2	9	0	1	1	0	0	0	0	0	0	0	0	0	0	0	9
CLUG_05369	CLUG_05369	CLUT_05369T0	protein_coding	1	0	1	14	0	0	0	1	11	1	0	0	0	0	0	0	0	0	3
CLUG_05370	CLUG_05370	CLUT_05370T0	protein_coding	0	0	0	16	0	0	0	0	11	0	0	0	0	0	0	0	0	0	5
CLUG_05371	CLUG_05371	CLUT_05371T0	protein_coding	0	0	0	16	0	0	0	0	5	0	0	0	0	0	0	0	0	0	11
CLUG_05372	CLUG_05372	CLUT_05372T0	protein_coding	0	0	0	16	0	0	0	0	11	0	0	0	0	0	0	0	0	0	5
CLUG_05373	CLUG_05373	CLUT_05373T0	protein_coding	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13
CLUG_05374	CLUG_05374	CLUT_05374T0	protein_coding	0	0	0	8	0	0	0	0	5	0	0	0	0	0	0	0	0	0	3
CLUG_05375	CLUG_05375	CLUT_05375T0	protein_coding	0	0	0	6	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0
CLUG_05376	CLUG_05376	CLUT_05376T0	protein_coding	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
CLUG_05377	CLUG_05377	CLUT_05377T0	protein_coding	2	0	0	11	0	0	0	0	10	2	0	0	0	0	0	0	0	0	1
CLUG_05378	CLUG_05378	CLUT_05378T0	protein_coding	0	0	2	11	0	1	0	1	4	0	0	0	0	0	0	0	0	0	7
CLUG_05379	CLUG_05379	CLUT_05379T0	protein_coding	0	0	0	13	0	0	0	0	10	0	0	0	0	0	0	0	0	0	3
CLUG_05380	CLUG_05380	CLUT_05380T0	protein_coding	0	0	0	13	0	0	0	0	4	0	0	0	0	0	0	0	0	0	9
CLUG_05381	CLUG_05381	CLUT_05381T0	protein_coding	0	0	0	10	0	0	0	0	7	0	0	0	0	0	0	0	0	0	3
CLUG_05382	CLUG_05382	CLUT_05382T0	protein_coding	0	0	0	5	0	0	0	0	3	0	0	0	0	0	0	0	0	0	2
CLUG_05383	CLUG_05383	CLUT_05383T0	protein_coding	0	0	1	7	0	0	0	1	4	0	0	0	0	0	0	0	0	0	3
CLUG_05384	CLUG_05384	CLUT_05384T0	protein_coding	0	0	1	5	0	0	0	1	3	0	0	0	0	0	0	0	0	0	2
CLUG_05385	CLUG_05385	CLUT_05385T0	protein_coding	0	0	0	11	0	0	0	0	8	0	0	0	0	0	0	0	0	0	3
CLUG_05386	CLUG_05386	CLUT_05386T0	protein_coding	0	0	0	12	0	0	0	0	3	0	0	0	0	0	0	0	0	0	9
CLUG_05387	CLUG_05387	CLUT_05387T0	protein_coding	1	0	0	11	0	0	0	0	8	1	0	0	0	0	0	0	0	0	3
CLUG_05388	CLUG_05388	CLUT_05388T0	protein_coding	0	0	1	8	0	1	0	0	7	0	0	0	0	0	0	0	0	0	1
CLUG_05389	CLUG_05389	CLUT_05389T0	protein_coding	0	0	1	8	0	1	0	0	1	0	0	0	0	0	0	0	0	0	7
CLUG_05390	CLUG_05390	CLUT_05390T0	protein_coding	0	0	0	11	0	0	0	0	2	0	0	0	0	0	0	0	0	0	9
CLUG_05391	CLUG_05391	CLUT_05391T0	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1
CLUG_05392	CLUG_05392	CLUT_05392T0	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
CLUG_05393	CLUG_05393	CLUT_05393T0	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
CLUG_05394	CLUG_05394	CLUT_05394T0	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
