# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_conservative_inframe_deletion	variants_effect_conservative_inframe_insertion	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
CLUG_04828	CLUG_04828	CLUT_04828T0	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_04829	CLUG_04829	CLUT_04829T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_04834	CLUG_04834	CLUT_04834T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_04835	CLUG_04835	CLUT_04835T0	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_04836	CLUG_04836	CLUT_04836T0	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_04837	CLUG_04837	CLUT_04837T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_04838	CLUG_04838	CLUT_04838T0	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_04839	CLUG_04839	CLUT_04839T0	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_04840	CLUG_04840	CLUT_04840T0	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_04850	CLUG_04850	CLUT_04850T0	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_04851	CLUG_04851	CLUT_04851T0	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_04852	CLUG_04852	CLUT_04852T0	protein_coding	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
CLUG_04853	CLUG_04853	CLUT_04853T0	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_04854	CLUG_04854	CLUT_04854T0	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_04863	CLUG_04863	CLUT_04863T0	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_04864	CLUG_04864	CLUT_04864T0	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_04865	CLUG_04865	CLUT_04865T0	protein_coding	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
CLUG_04866	CLUG_04866	CLUT_04866T0	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_04868	CLUG_04868	CLUT_04868T0	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_04870	CLUG_04870	CLUT_04870T0	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_04871	CLUG_04871	CLUT_04871T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_04872	CLUG_04872	CLUT_04872T0	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_04873	CLUG_04873	CLUT_04873T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_04874	CLUG_04874	CLUT_04874T0	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_04875	CLUG_04875	CLUT_04875T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_04884	CLUG_04884	CLUT_04884T0	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_04885	CLUG_04885	CLUT_04885T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_04886	CLUG_04886	CLUT_04886T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_04887	CLUG_04887	CLUT_04887T0	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_04888	CLUG_04888	CLUT_04888T0	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1
CLUG_04889	CLUG_04889	CLUT_04889T0	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
CLUG_04890	CLUG_04890	CLUT_04890T0	protein_coding	0	0	1	3	0	0	0	1	2	0	0	0	0	0	0	0	0	0	1
CLUG_04891	CLUG_04891	CLUT_04891T0	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2
CLUG_04892	CLUG_04892	CLUT_04892T0	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2
CLUG_04893	CLUG_04893	CLUT_04893T0	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2
CLUG_04894	CLUG_04894	CLUT_04894T0	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
CLUG_04895	CLUG_04895	CLUT_04895T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_04896	CLUG_04896	CLUT_04896T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_04899	CLUG_04899	CLUT_04899T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_04900	CLUG_04900	CLUT_04900T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_04901	CLUG_04901	CLUT_04901T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_04902	CLUG_04902	CLUT_04902T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_04903	CLUG_04903	CLUT_04903T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_04905	CLUG_04905	CLUT_04905T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_04906	CLUG_04906	CLUT_04906T0	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_04907	CLUG_04907	CLUT_04907T0	protein_coding	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
CLUG_04908	CLUG_04908	CLUT_04908T0	protein_coding	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
CLUG_04909	CLUG_04909	CLUT_04909T0	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_04910	CLUG_04910	CLUT_04910T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_04911	CLUG_04911	CLUT_04911T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_04912	CLUG_04912	CLUT_04912T0	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
CLUG_04913	CLUG_04913	CLUT_04913T0	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
CLUG_04914	CLUG_04914	CLUT_04914T0	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
CLUG_04915	CLUG_04915	CLUT_04915T0	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1
CLUG_04916	CLUG_04916	CLUT_04916T0	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
CLUG_04917	CLUG_04917	CLUT_04917T0	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
CLUG_04918	CLUG_04918	CLUT_04918T0	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
CLUG_04919	CLUG_04919	CLUT_04919T0	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_04924	CLUG_04924	CLUT_04924T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_04925	CLUG_04925	CLUT_04925T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_04926	CLUG_04926	CLUT_04926T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_04927	CLUG_04927	CLUT_04927T0	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_04928	CLUG_04928	CLUT_04928T0	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_04965	CLUG_04965	CLUT_04965T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_04966	CLUG_04966	CLUT_04966T0	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_04967	CLUG_04967	CLUT_04967T0	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_04995	CLUG_04995	CLUT_04995T0	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_04996	CLUG_04996	CLUT_04996T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_04997	CLUG_04997	CLUT_04997T0	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_04998	CLUG_04998	CLUT_04998T0	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
CLUG_04999	CLUG_04999	CLUT_04999T0	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
CLUG_05000	CLUG_05000	CLUT_05000T0	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
CLUG_05001	CLUG_05001	CLUT_05001T0	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
CLUG_05002	CLUG_05002	CLUT_05002T0	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2
CLUG_05003	CLUG_05003	CLUT_05003T0	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
CLUG_05004	CLUG_05004	CLUT_05004T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_05005	CLUG_05005	CLUT_05005T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_05006	CLUG_05006	CLUT_05006T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_05024	CLUG_05024	CLUT_05024T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_05025	CLUG_05025	CLUT_05025T0	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
CLUG_05026	CLUG_05026	CLUT_05026T0	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
CLUG_05027	CLUG_05027	CLUT_05027T0	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
CLUG_05028	CLUG_05028	CLUT_05028T0	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
CLUG_05029	CLUG_05029	CLUT_05029T0	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
CLUG_05030	CLUG_05030	CLUT_05030T0	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1
CLUG_05031	CLUG_05031	CLUT_05031T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_05032	CLUG_05032	CLUT_05032T0	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_05033	CLUG_05033	CLUT_05033T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_05034	CLUG_05034	CLUT_05034T0	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_05035	CLUG_05035	CLUT_05035T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_05036	CLUG_05036	CLUT_05036T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_05037	CLUG_05037	CLUT_05037T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_05038	CLUG_05038	CLUT_05038T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_05096	CLUG_05096	CLUT_05096T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_05097	CLUG_05097	CLUT_05097T0	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
CLUG_05098	CLUG_05098	CLUT_05098T0	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
CLUG_05099	CLUG_05099	CLUT_05099T0	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
CLUG_05100	CLUG_05100	CLUT_05100T0	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2
CLUG_05101	CLUG_05101	CLUT_05101T0	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1
CLUG_05102	CLUG_05102	CLUT_05102T0	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1
CLUG_05103	CLUG_05103	CLUT_05103T0	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
CLUG_05104	CLUG_05104	CLUT_05104T0	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1
CLUG_05105	CLUG_05105	CLUT_05105T0	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2
CLUG_05106	CLUG_05106	CLUT_05106T0	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
CLUG_05107	CLUG_05107	CLUT_05107T0	protein_coding	0	0	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_05108	CLUG_05108	CLUT_05108T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_05109	CLUG_05109	CLUT_05109T0	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
CLUG_05110	CLUG_05110	CLUT_05110T0	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_05111	CLUG_05111	CLUT_05111T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_05112	CLUG_05112	CLUT_05112T0	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_05114	CLUG_05114	CLUT_05114T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_05115	CLUG_05115	CLUT_05115T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_05116	CLUG_05116	CLUT_05116T0	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
CLUG_05117	CLUG_05117	CLUT_05117T0	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
CLUG_05118	CLUG_05118	CLUT_05118T0	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
CLUG_05119	CLUG_05119	CLUT_05119T0	protein_coding	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3
CLUG_05120	CLUG_05120	CLUT_05120T0	protein_coding	0	0	0	4	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2
CLUG_05121	CLUG_05121	CLUT_05121T0	protein_coding	0	0	0	4	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1
CLUG_05122	CLUG_05122	CLUT_05122T0	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1
CLUG_05123	CLUG_05123	CLUT_05123T0	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2
CLUG_05124	CLUG_05124	CLUT_05124T0	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
CLUG_05125	CLUG_05125	CLUT_05125T0	protein_coding	0	0	0	4	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2
CLUG_05126	CLUG_05126	CLUT_05126T0	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
CLUG_05127	CLUG_05127	CLUT_05127T0	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
CLUG_05128	CLUG_05128	CLUT_05128T0	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2
CLUG_05129	CLUG_05129	CLUT_05129T0	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2
CLUG_05130	CLUG_05130	CLUT_05130T0	protein_coding	1	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
CLUG_05131	CLUG_05131	CLUT_05131T0	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_05132	CLUG_05132	CLUT_05132T0	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_05133	CLUG_05133	CLUT_05133T0	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
CLUG_05134	CLUG_05134	CLUT_05134T0	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
CLUG_05135	CLUG_05135	CLUT_05135T0	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
CLUG_05136	CLUG_05136	CLUT_05136T0	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
CLUG_05137	CLUG_05137	CLUT_05137T0	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
CLUG_05140	CLUG_05140	CLUT_05140T0	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_05141	CLUG_05141	CLUT_05141T0	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
CLUG_05142	CLUG_05142	CLUT_05142T0	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1
CLUG_05143	CLUG_05143	CLUT_05143T0	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2
CLUG_05144	CLUG_05144	CLUT_05144T0	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
CLUG_05145	CLUG_05145	CLUT_05145T0	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
CLUG_05146	CLUG_05146	CLUT_05146T0	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
CLUG_05147	CLUG_05147	CLUT_05147T0	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
CLUG_05148	CLUG_05148	CLUT_05148T0	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
CLUG_05149	CLUG_05149	CLUT_05149T0	protein_coding	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
CLUG_05150	CLUG_05150	CLUT_05150T0	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_05151	CLUG_05151	CLUT_05151T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_05152	CLUG_05152	CLUT_05152T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_05153	CLUG_05153	CLUT_05153T0	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_05155	CLUG_05155	CLUT_05155T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_05156	CLUG_05156	CLUT_05156T0	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_05157	CLUG_05157	CLUT_05157T0	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1
CLUG_05158	CLUG_05158	CLUT_05158T0	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1
CLUG_05159	CLUG_05159	CLUT_05159T0	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
CLUG_05160	CLUG_05160	CLUT_05160T0	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
CLUG_05161	CLUG_05161	CLUT_05161T0	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
CLUG_05162	CLUG_05162	CLUT_05162T0	protein_coding	0	0	0	4	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2
CLUG_05163	CLUG_05163	CLUT_05163T0	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
CLUG_05164	CLUG_05164	CLUT_05164T0	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
CLUG_05165	CLUG_05165	CLUT_05165T0	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
CLUG_05166	CLUG_05166	CLUT_05166T0	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
CLUG_05167	CLUG_05167	CLUT_05167T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_05168	CLUG_05168	CLUT_05168T0	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_05173	CLUG_05173	CLUT_05173T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_05174	CLUG_05174	CLUT_05174T0	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_05175	CLUG_05175	CLUT_05175T0	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_05176	CLUG_05176	CLUT_05176T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_05177	CLUG_05177	CLUT_05177T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_05178	CLUG_05178	CLUT_05178T0	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_05179	CLUG_05179	CLUT_05179T0	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
CLUG_05180	CLUG_05180	CLUT_05180T0	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
CLUG_05181	CLUG_05181	CLUT_05181T0	protein_coding	0	0	0	4	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1
CLUG_05182	CLUG_05182	CLUT_05182T0	protein_coding	0	0	0	5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	4
CLUG_05183	CLUG_05183	CLUT_05183T0	protein_coding	0	0	0	5	0	0	0	0	4	0	0	0	0	0	0	0	0	0	1
CLUG_05184	CLUG_05184	CLUT_05184T0	protein_coding	0	0	0	5	0	0	0	0	4	0	0	0	0	0	0	0	0	0	1
CLUG_05185	CLUG_05185	CLUT_05185T0	protein_coding	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3
CLUG_05186	CLUG_05186	CLUT_05186T0	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
CLUG_05187	CLUG_05187	CLUT_05187T0	protein_coding	0	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
CLUG_05188	CLUG_05188	CLUT_05188T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_05189	CLUG_05189	CLUT_05189T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_05190	CLUG_05190	CLUT_05190T0	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
CLUG_05191	CLUG_05191	CLUT_05191T0	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
CLUG_05192	CLUG_05192	CLUT_05192T0	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1
CLUG_05193	CLUG_05193	CLUT_05193T0	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
CLUG_05194	CLUG_05194	CLUT_05194T0	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
CLUG_05195	CLUG_05195	CLUT_05195T0	protein_coding	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
CLUG_05196	CLUG_05196	CLUT_05196T0	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_05197	CLUG_05197	CLUT_05197T0	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
CLUG_05198	CLUG_05198	CLUT_05198T0	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
CLUG_05199	CLUG_05199	CLUT_05199T0	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
CLUG_05200	CLUG_05200	CLUT_05200T0	protein_coding	0	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_05201	CLUG_05201	CLUT_05201T0	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2
CLUG_05202	CLUG_05202	CLUT_05202T0	protein_coding	0	0	0	4	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2
CLUG_05203	CLUG_05203	CLUT_05203T0	protein_coding	0	0	0	6	0	0	0	0	1	0	0	0	0	0	0	0	0	0	5
CLUG_05204	CLUG_05204	CLUT_05204T0	protein_coding	0	0	0	6	0	0	0	0	4	0	0	0	0	0	0	0	0	0	2
CLUG_05205	CLUG_05205	CLUT_05205T0	protein_coding	0	0	0	5	0	0	0	0	2	0	0	0	0	0	0	0	0	0	3
