Gene	Pn	Ps	Pn_Ps	Total_Variants
CLUG_02256	10	1	10.0000	11
CLUG_02257	4	0	Undef	4
CLUG_02258	1	1	1.0000	2
CLUG_02259	6	1	6.0000	7
CLUG_02260	1	0	Undef	1
CLUG_02261	21	55	0.3818	76
CLUG_02262	2	30	0.0667	32
CLUG_02263	0	9	0.0000	9
CLUG_02264	4	16	0.2500	20
CLUG_02265	0	8	0.0000	8
CLUG_02266	1	28	0.0357	29
CLUG_02267	42	45	0.9333	87
CLUG_02268	1	10	0.1000	11
CLUG_02269	1	3	0.3333	4
CLUG_02270	7	32	0.2188	39
CLUG_02271	1	6	0.1667	7
CLUG_02272	0	14	0.0000	14
CLUG_02273	2	10	0.2000	12
CLUG_02274	11	20	0.5500	31
CLUG_02275	3	7	0.4286	10
CLUG_02276	8	2	4.0000	10
CLUG_02277	1	15	0.0667	16
CLUG_02278	1	27	0.0370	28
CLUG_02279	5	14	0.3571	19
CLUG_02280	4	17	0.2353	21
CLUG_02281	1	23	0.0435	24
CLUG_02282	3	13	0.2308	16
CLUG_02283	3	26	0.1154	29
CLUG_02284	3	0	Undef	3
CLUG_02285	3	3	1.0000	6
CLUG_02286	2	15	0.1333	17
CLUG_02287	12	5	2.4000	17
CLUG_02288	1	10	0.1000	11
CLUG_02289	2	7	0.2857	9
CLUG_02290	10	2	5.0000	12
CLUG_02291	5	10	0.5000	15
CLUG_02292	4	29	0.1379	33
CLUG_02293	2	0	Undef	2
CLUG_02294	3	2	1.5000	5
CLUG_02295	2	9	0.2222	11
CLUG_02296	9	2	4.5000	11
CLUG_02297	5	25	0.2000	30
CLUG_02298	2	5	0.4000	7
CLUG_02299	11	0	Undef	11
CLUG_02300	1	12	0.0833	13
CLUG_02301	3	2	1.5000	5
CLUG_02302	2	3	0.6667	5
CLUG_02303	7	0	Undef	7
CLUG_02304	0	0	Undef	0
CLUG_02305	0	0	Undef	0
CLUG_02306	1	0	Undef	1
CLUG_02307	0	2	0.0000	2
CLUG_02308	1	0	Undef	1
CLUG_02309	1	1	1.0000	2
CLUG_02310	0	1	0.0000	1
CLUG_02311	2	0	Undef	2
CLUG_02312	2	0	Undef	2
CLUG_02313	0	0	Undef	0
CLUG_02314	0	0	Undef	0
CLUG_02315	1	0	Undef	1
CLUG_02316	0	1	0.0000	1
CLUG_02317	1	1	1.0000	2
CLUG_02318	0	0	Undef	0
CLUG_02319	0	0	Undef	0
CLUG_02320	0	0	Undef	0
CLUG_02322	0	0	Undef	0
CLUG_02323	0	0	Undef	0
CLUG_02324	1	0	Undef	1
CLUG_02325	1	0	Undef	1
CLUG_02326	1	0	Undef	1
CLUG_02327	0	0	Undef	0
CLUG_02328	0	0	Undef	0
CLUG_02329	0	1	0.0000	1
CLUG_02330	0	0	Undef	0
CLUG_02331	0	0	Undef	0
CLUG_02332	0	0	Undef	0
CLUG_02333	1	0	Undef	1
CLUG_02334	1	1	1.0000	2
CLUG_02335	1	0	Undef	1
CLUG_02336	0	0	Undef	0
CLUG_02337	0	0	Undef	0
CLUG_02338	0	1	0.0000	1
CLUG_02339	2	1	2.0000	3
CLUG_02340	0	0	Undef	0
CLUG_02341	0	0	Undef	0
CLUG_02342	0	0	Undef	0
CLUG_02343	0	0	Undef	0
CLUG_02344	0	0	Undef	0
CLUG_02345	0	0	Undef	0
CLUG_02346	0	0	Undef	0
CLUG_02347	0	0	Undef	0
CLUG_02348	0	0	Undef	0
CLUG_02349	0	0	Undef	0
CLUG_02350	0	0	Undef	0
CLUG_02351	0	0	Undef	0
CLUG_02352	0	1	0.0000	1
CLUG_02353	0	0	Undef	0
CLUG_02354	0	1	0.0000	1
CLUG_02355	0	0	Undef	0
CLUG_02356	0	1	0.0000	1
CLUG_02357	0	0	Undef	0
CLUG_02358	0	0	Undef	0
CLUG_02359	0	0	Undef	0
CLUG_02360	0	0	Undef	0
CLUG_02361	0	0	Undef	0
CLUG_02362	0	0	Undef	0
CLUG_02363	0	0	Undef	0
CLUG_02364	2	0	Undef	2
CLUG_02365	0	0	Undef	0
CLUG_02366	0	0	Undef	0
CLUG_02367	0	0	Undef	0
CLUG_02368	0	0	Undef	0
CLUG_02369	0	0	Undef	0
CLUG_02370	0	0	Undef	0
CLUG_02371	0	1	0.0000	1
CLUG_02372	0	0	Undef	0
CLUG_02373	0	0	Undef	0
CLUG_02374	1	0	Undef	1
CLUG_02375	0	0	Undef	0
CLUG_02376	1	1	1.0000	2
CLUG_02377	0	1	0.0000	1
CLUG_02378	1	0	Undef	1
CLUG_02379	0	0	Undef	0
CLUG_02380	0	0	Undef	0
CLUG_02381	0	0	Undef	0
CLUG_02382	0	1	0.0000	1
CLUG_02383	0	0	Undef	0
CLUG_02384	1	0	Undef	1
CLUG_02385	0	0	Undef	0
CLUG_02386	1	0	Undef	1
CLUG_02387	1	0	Undef	1
CLUG_02388	0	0	Undef	0
CLUG_02389	0	0	Undef	0
CLUG_02390	0	0	Undef	0
CLUG_02391	0	0	Undef	0
CLUG_02392	0	0	Undef	0
CLUG_02393	1	0	Undef	1
CLUG_02394	0	0	Undef	0
CLUG_02395	0	0	Undef	0
CLUG_02396	0	1	0.0000	1
CLUG_02397	1	0	Undef	1
CLUG_02398	0	0	Undef	0
CLUG_02399	1	0	Undef	1
CLUG_02400	0	0	Undef	0
CLUG_02401	0	0	Undef	0
CLUG_02402	0	0	Undef	0
CLUG_02403	0	0	Undef	0
CLUG_02404	0	0	Undef	0
CLUG_02405	2	0	Undef	2
CLUG_02406	3	0	Undef	3
CLUG_02407	0	0	Undef	0
CLUG_02408	0	0	Undef	0
CLUG_02409	1	0	Undef	1
CLUG_02410	0	0	Undef	0
CLUG_02411	0	0	Undef	0
CLUG_02412	0	0	Undef	0
CLUG_02413	1	1	1.0000	2
CLUG_02414	0	0	Undef	0
CLUG_02415	0	0	Undef	0
CLUG_02416	0	0	Undef	0
CLUG_02417	1	0	Undef	1
CLUG_02418	0	1	0.0000	1
CLUG_02419	0	0	Undef	0
CLUG_02420	0	0	Undef	0
CLUG_02421	0	1	0.0000	1
CLUG_02422	0	0	Undef	0
CLUG_02423	0	0	Undef	0
CLUG_02424	0	0	Undef	0
CLUG_02425	0	0	Undef	0
CLUG_02426	1	0	Undef	1
CLUG_02427	0	0	Undef	0
CLUG_02428	2	0	Undef	2
CLUG_02429	1	0	Undef	1
CLUG_02430	0	0	Undef	0
CLUG_02431	0	0	Undef	0
CLUG_02432	0	0	Undef	0
CLUG_02433	1	0	Undef	1
CLUG_02434	0	0	Undef	0
CLUG_02435	0	0	Undef	0
CLUG_02436	1	0	Undef	1
CLUG_02437	1	0	Undef	1
CLUG_02438	0	0	Undef	0
CLUG_02439	0	0	Undef	0
CLUG_02440	0	0	Undef	0
CLUG_02441	0	0	Undef	0
CLUG_02442	0	0	Undef	0
CLUG_02443	0	0	Undef	0
CLUG_02444	0	0	Undef	0
CLUG_02445	1	0	Undef	1
CLUG_02446	0	1	0.0000	1
CLUG_02447	2	1	2.0000	3
CLUG_02448	0	0	Undef	0
CLUG_02449	0	0	Undef	0
CLUG_02450	0	0	Undef	0
CLUG_02451	0	0	Undef	0
CLUG_02452	1	1	1.0000	2
CLUG_02453	1	0	Undef	1
CLUG_02454	0	0	Undef	0
CLUG_02455	0	0	Undef	0
CLUG_02456	0	0	Undef	0
CLUG_02457	1	0	Undef	1
CLUG_02458	1	0	Undef	1
CLUG_02459	0	0	Undef	0
CLUG_02460	0	0	Undef	0
CLUG_02461	1	0	Undef	1
CLUG_02462	0	0	Undef	0
CLUG_02463	0	0	Undef	0
CLUG_02464	0	0	Undef	0
CLUG_02465	0	1	0.0000	1
CLUG_02466	0	0	Undef	0
CLUG_02467	2	0	Undef	2
CLUG_02468	0	0	Undef	0
CLUG_02469	1	0	Undef	1
CLUG_02470	1	2	0.5000	3
CLUG_02471	0	0	Undef	0
CLUG_02472	1	0	Undef	1
CLUG_02473	1	0	Undef	1
CLUG_02474	0	0	Undef	0
CLUG_02475	0	0	Undef	0
CLUG_02476	0	2	0.0000	2
CLUG_02477	0	0	Undef	0
CLUG_02478	0	0	Undef	0
CLUG_02479	0	1	0.0000	1
CLUG_02480	0	0	Undef	0
CLUG_02481	0	0	Undef	0
CLUG_02482	0	0	Undef	0
CLUG_02483	1	0	Undef	1
CLUG_02484	0	0	Undef	0
CLUG_02485	0	0	Undef	0
CLUG_02486	1	0	Undef	1
CLUG_02487	0	0	Undef	0
CLUG_02488	1	1	1.0000	2
CLUG_02489	0	0	Undef	0
CLUG_02490	0	0	Undef	0
CLUG_02491	1	1	1.0000	2
CLUG_02492	0	0	Undef	0
CLUG_02493	0	0	Undef	0
CLUG_02494	2	0	Undef	2
CLUG_02495	1	0	Undef	1
CLUG_02496	0	0	Undef	0
CLUG_02497	1	1	1.0000	2
CLUG_02498	0	0	Undef	0
CLUG_02499	0	0	Undef	0
CLUG_02500	0	0	Undef	0
CLUG_02501	0	0	Undef	0
CLUG_02502	0	0	Undef	0
CLUG_02503	0	0	Undef	0
CLUG_02504	1	0	Undef	1
CLUG_02505	2	0	Undef	2
CLUG_02506	0	0	Undef	0
CLUG_02507	0	0	Undef	0
CLUG_02508	2	0	Undef	2
CLUG_02509	2	0	Undef	2
CLUG_02510	5	0	Undef	5
CLUG_02511	0	0	Undef	0
CLUG_02512	0	0	Undef	0
CLUG_02513	0	0	Undef	0
CLUG_02514	1	0	Undef	1
CLUG_02515	0	0	Undef	0
CLUG_02516	0	0	Undef	0
CLUG_02517	1	0	Undef	1
CLUG_02518	0	0	Undef	0
CLUG_02519	2	0	Undef	2
CLUG_02520	0	0	Undef	0
CLUG_02521	0	0	Undef	0
CLUG_02522	0	0	Undef	0
CLUG_02523	0	0	Undef	0
CLUG_02524	0	0	Undef	0
CLUG_02525	0	0	Undef	0
CLUG_02526	1	0	Undef	1
CLUG_02527	1	0	Undef	1
CLUG_02528	2	0	Undef	2
CLUG_02529	0	0	Undef	0
CLUG_02530	0	0	Undef	0
CLUG_02531	0	0	Undef	0
CLUG_02532	0	0	Undef	0
CLUG_02533	0	0	Undef	0
CLUG_02534	2	1	2.0000	3
CLUG_02535	2	0	Undef	2
CLUG_02536	0	0	Undef	0
CLUG_02537	0	0	Undef	0
CLUG_02538	0	0	Undef	0
CLUG_02539	1	0	Undef	1
CLUG_02540	0	0	Undef	0
CLUG_02541	0	0	Undef	0
CLUG_02542	2	0	Undef	2
CLUG_02543	0	0	Undef	0
CLUG_02544	0	0	Undef	0
CLUG_02545	0	0	Undef	0
CLUG_02546	0	0	Undef	0
CLUG_02547	1	0	Undef	1
CLUG_02548	0	0	Undef	0
CLUG_02549	1	0	Undef	1
CLUG_02550	1	0	Undef	1
CLUG_02551	0	0	Undef	0
CLUG_02552	0	1	0.0000	1
CLUG_02553	0	0	Undef	0
CLUG_02554	1	0	Undef	1
CLUG_02555	1	0	Undef	1
CLUG_02556	0	0	Undef	0
CLUG_02557	1	1	1.0000	2
CLUG_02558	1	0	Undef	1
CLUG_02559	1	0	Undef	1
CLUG_02560	0	0	Undef	0
CLUG_02561	0	0	Undef	0
CLUG_02562	1	0	Undef	1
CLUG_02563	0	0	Undef	0
CLUG_02564	0	0	Undef	0
CLUG_02565	1	1	1.0000	2
CLUG_02566	1	0	Undef	1
CLUG_02567	0	0	Undef	0
CLUG_02568	1	0	Undef	1
CLUG_02569	1	0	Undef	1
CLUG_02570	1	0	Undef	1
CLUG_02571	0	0	Undef	0
CLUG_02572	1	0	Undef	1
CLUG_02573	1	0	Undef	1
CLUG_02574	0	0	Undef	0
CLUG_02575	0	0	Undef	0
CLUG_02576	1	0	Undef	1
CLUG_02577	2	0	Undef	2
CLUG_02578	1	0	Undef	1
CLUG_02579	0	1	0.0000	1
CLUG_02580	1	0	Undef	1
CLUG_02581	0	0	Undef	0
CLUG_02582	0	0	Undef	0
CLUG_02583	1	0	Undef	1
CLUG_02584	0	0	Undef	0
CLUG_02585	0	0	Undef	0
CLUG_02586	0	0	Undef	0
CLUG_02587	1	0	Undef	1
CLUG_02588	3	0	Undef	3
CLUG_02589	0	0	Undef	0
CLUG_02590	0	0	Undef	0
CLUG_02591	1	0	Undef	1
CLUG_02592	0	0	Undef	0
CLUG_02593	0	0	Undef	0
CLUG_02594	0	0	Undef	0
CLUG_02595	2	0	Undef	2
CLUG_02596	0	0	Undef	0
CLUG_02597	0	0	Undef	0
CLUG_02598	0	0	Undef	0
CLUG_02599	0	0	Undef	0
CLUG_02600	0	0	Undef	0
CLUG_02601	0	0	Undef	0
CLUG_02602	0	0	Undef	0
CLUG_02603	0	0	Undef	0
CLUG_02604	0	0	Undef	0
CLUG_02605	2	0	Undef	2
CLUG_02606	0	0	Undef	0
CLUG_02607	1	0	Undef	1
CLUG_02608	0	0	Undef	0
CLUG_02609	3	0	Undef	3
CLUG_02610	0	0	Undef	0
CLUG_02611	0	0	Undef	0
CLUG_02612	0	0	Undef	0
CLUG_02613	0	0	Undef	0
CLUG_02614	0	0	Undef	0
CLUG_02615	0	0	Undef	0
CLUG_02616	0	0	Undef	0
CLUG_02617	0	0	Undef	0
CLUG_02618	1	0	Undef	1
CLUG_02619	0	0	Undef	0
CLUG_02620	0	0	Undef	0
CLUG_02621	0	0	Undef	0
CLUG_02622	1	0	Undef	1
CLUG_02623	0	0	Undef	0
CLUG_02624	0	0	Undef	0
CLUG_02625	0	0	Undef	0
CLUG_02626	0	0	Undef	0
CLUG_02627	0	1	0.0000	1
CLUG_02628	0	0	Undef	0
CLUG_02629	1	0	Undef	1
CLUG_02630	2	0	Undef	2
CLUG_02631	0	0	Undef	0
CLUG_02632	0	0	Undef	0
CLUG_02633	0	0	Undef	0
CLUG_02634	1	0	Undef	1
CLUG_02635	0	0	Undef	0
CLUG_02636	0	0	Undef	0
CLUG_02637	3	1	3.0000	4
CLUG_02638	2	1	2.0000	3
CLUG_02639	0	0	Undef	0
CLUG_02640	0	0	Undef	0
CLUG_02641	0	0	Undef	0
CLUG_02642	0	0	Undef	0
CLUG_02643	2	1	2.0000	3
CLUG_02644	0	0	Undef	0
CLUG_02645	0	0	Undef	0
CLUG_02646	0	0	Undef	0
CLUG_02647	0	0	Undef	0
CLUG_02648	1	0	Undef	1
CLUG_02649	0	0	Undef	0
CLUG_02650	1	0	Undef	1
CLUG_02651	1	0	Undef	1
CLUG_02652	2	0	Undef	2
CLUG_02653	0	0	Undef	0
CLUG_02654	0	0	Undef	0
CLUG_02655	0	0	Undef	0
CLUG_02656	1	0	Undef	1
CLUG_02657	0	0	Undef	0
CLUG_02658	2	0	Undef	2
CLUG_02659	1	0	Undef	1
CLUG_02660	1	0	Undef	1
CLUG_02661	0	1	0.0000	1
CLUG_02662	0	0	Undef	0
CLUG_02663	1	0	Undef	1
CLUG_02664	1	0	Undef	1
CLUG_02665	0	0	Undef	0
CLUG_02666	2	0	Undef	2
CLUG_02667	5	0	Undef	5
CLUG_02668	1	0	Undef	1
CLUG_02669	1	0	Undef	1
CLUG_02670	0	0	Undef	0
CLUG_02671	10	3	3.3333	13
CLUG_02672	1	0	Undef	1
CLUG_02673	0	0	Undef	0
CLUG_02674	1	0	Undef	1
CLUG_02675	11	0	Undef	11
CLUG_02676	1	0	Undef	1
CLUG_02677	0	0	Undef	0
CLUG_02678	0	0	Undef	0
CLUG_02679	10	0	Undef	10
CLUG_02680	1	0	Undef	1
CLUG_02681	1	1	1.0000	2
CLUG_02682	2	0	Undef	2
CLUG_02683	4	0	Undef	4
CLUG_02684	2	0	Undef	2
CLUG_02685	0	0	Undef	0
CLUG_02686	0	2	0.0000	2
CLUG_02687	3	11	0.2727	14
CLUG_02688	5	22	0.2273	27
CLUG_02689	2	0	Undef	2
CLUG_02690	1	24	0.0417	25
CLUG_02691	12	14	0.8571	26
CLUG_02692	1	18	0.0556	19
CLUG_02693	3	8	0.3750	11
CLUG_02694	4	10	0.4000	14
CLUG_02695	4	9	0.4444	13
CLUG_02696	3	4	0.7500	7
CLUG_02697	2	10	0.2000	12
CLUG_02698	0	4	0.0000	4
CLUG_02699	1	5	0.2000	6
CLUG_02700	5	38	0.1316	43
CLUG_02701	0	10	0.0000	10
CLUG_02702	3	21	0.1429	24
CLUG_02703	0	5	0.0000	5
CLUG_02704	1	6	0.1667	7
CLUG_02705	6	15	0.4000	21
CLUG_02706	4	2	2.0000	6
CLUG_02707	5	18	0.2778	23
CLUG_02708	0	7	0.0000	7
CLUG_02709	3	0	Undef	3
CLUG_02710	1	1	1.0000	2
CLUG_02711	4	3	1.3333	7
CLUG_02712	0	30	0.0000	30
CLUG_02713	5	15	0.3333	20
CLUG_02714	20	31	0.6452	51
CLUG_02715	6	15	0.4000	21
CLUG_02716	0	11	0.0000	11
CLUG_02717	1	4	0.2500	5
CLUG_02718	1	7	0.1429	8
CLUG_02719	1	0	Undef	1
CLUG_02720	2	0	Undef	2
CLUG_02721	1	0	Undef	1
CLUG_02722	0	0	Undef	0
CLUG_02723	2	0	Undef	2
CLUG_02724	1	0	Undef	1
CLUG_02725	1	0	Undef	1
CLUG_02726	1	0	Undef	1
CLUG_02727	4	25	0.1600	29
CLUG_02728	13	7	1.8571	20
CLUG_02729	0	5	0.0000	5
CLUG_02730	2	5	0.4000	7
CLUG_02731	4	45	0.0889	49
CLUG_02732	17	28	0.6071	45
CLUG_02733	7	22	0.3182	29
CLUG_02734	5	14	0.3571	19
CLUG_02735	0	8	0.0000	8
CLUG_02736	1	7	0.1429	8
CLUG_02737	7	12	0.5833	19
CLUG_02738	19	2	9.5000	21
CLUG_02739	9	19	0.4737	28
CLUG_02740	8	34	0.2353	42
CLUG_02741	15	3	5.0000	18
CLUG_02742	6	31	0.1935	37
CLUG_02743	6	11	0.5455	17
CLUG_02744	1	16	0.0625	17
CLUG_02745	2	9	0.2222	11
CLUG_02746	7	12	0.5833	19
CLUG_02747	3	13	0.2308	16
CLUG_02748	5	38	0.1316	43
CLUG_02749	3	26	0.1154	29
CLUG_02750	1	15	0.0667	16
CLUG_02751	8	16	0.5000	24
CLUG_02752	6	28	0.2143	34
CLUG_02753	2	2	1.0000	4
CLUG_02754	1	8	0.1250	9
CLUG_02755	0	5	0.0000	5
CLUG_02756	1	0	Undef	1
CLUG_02757	1	4	0.2500	5
CLUG_02758	4	25	0.1600	29
CLUG_02759	6	0	Undef	6
CLUG_02760	2	0	Undef	2
CLUG_02761	4	51	0.0784	55
CLUG_02762	3	17	0.1765	20
CLUG_02763	2	24	0.0833	26
CLUG_02764	7	24	0.2917	31
CLUG_02765	21	56	0.3750	77
CLUG_02766	2	18	0.1111	20
CLUG_02767	10	39	0.2564	49
CLUG_02768	13	39	0.3333	52
CLUG_02769	10	18	0.5556	28
CLUG_02770	2	12	0.1667	14
CLUG_02771	17	18	0.9444	35
CLUG_02772	12	21	0.5714	33
CLUG_02773	7	10	0.7000	17
CLUG_02774	4	23	0.1739	27
CLUG_02775	2	15	0.1333	17
CLUG_02776	0	3	0.0000	3
CLUG_02777	11	21	0.5238	32
CLUG_02778	9	31	0.2903	40
CLUG_02779	0	0	Undef	0
CLUG_02780	2	0	Undef	2
CLUG_02781	6	11	0.5455	17
CLUG_02782	6	10	0.6000	16
CLUG_02783	5	4	1.2500	9
CLUG_02784	0	5	0.0000	5
CLUG_02785	2	23	0.0870	25
CLUG_02786	1	0	Undef	1
CLUG_02787	0	0	Undef	0
CLUG_02788	1	0	Undef	1
CLUG_02789	0	0	Undef	0
CLUG_02790	2	1	2.0000	3
CLUG_02791	1	0	Undef	1
CLUG_02792	5	1	5.0000	6
CLUG_02793	1	0	Undef	1
CLUG_02794	0	0	Undef	0
CLUG_02795	0	0	Undef	0
CLUG_02796	1	1	1.0000	2
CLUG_02797	5	1	5.0000	6
CLUG_02798	0	0	Undef	0
CLUG_02799	0	0	Undef	0
CLUG_02800	1	1	1.0000	2
CLUG_02801	0	0	Undef	0
CLUG_02802	0	0	Undef	0
CLUG_02803	0	0	Undef	0
CLUG_02804	1	14	0.0714	15
CLUG_02805	3	42	0.0714	45
CLUG_02806	0	21	0.0000	21
CLUG_02807	1	4	0.2500	5
CLUG_02808	16	25	0.6400	41
CLUG_02809	4	13	0.3077	17
CLUG_02810	3	0	Undef	3
CLUG_02811	1	0	Undef	1
CLUG_02812	8	1	8.0000	9
CLUG_02813	3	16	0.1875	19
CLUG_02814	5	12	0.4167	17
CLUG_02815	3	5	0.6000	8
CLUG_02816	1	14	0.0714	15
CLUG_02817	2	22	0.0909	24
CLUG_02818	6	14	0.4286	20
CLUG_02819	5	10	0.5000	15
CLUG_02820	4	0	Undef	4
CLUG_02821	2	2	1.0000	4
CLUG_02822	3	9	0.3333	12
CLUG_02823	7	23	0.3043	30
CLUG_02824	1	9	0.1111	10
CLUG_02825	5	29	0.1724	34
CLUG_02826	1	3	0.3333	4
CLUG_02827	1	0	Undef	1
CLUG_02828	1	7	0.1429	8
CLUG_02829	8	1	8.0000	9
CLUG_02830	1	2	0.5000	3
CLUG_02831	9	2	4.5000	11
CLUG_02832	4	14	0.2857	18
CLUG_02833	2	17	0.1176	19
CLUG_02834	4	10	0.4000	14
CLUG_02835	30	8	3.7500	38
CLUG_02836	16	17	0.9412	33
CLUG_02837	3	1	3.0000	4
CLUG_02838	6	11	0.5455	17
CLUG_02839	4	1	4.0000	5
CLUG_02840	6	0	Undef	6
CLUG_02841	1	6	0.1667	7
CLUG_02842	3	5	0.6000	8
CLUG_02843	4	27	0.1481	31
CLUG_02844	1	8	0.1250	9
CLUG_02845	4	13	0.3077	17
CLUG_02846	2	4	0.5000	6
CLUG_02847	2	2	1.0000	4
CLUG_02848	3	16	0.1875	19
CLUG_02849	2	8	0.2500	10
CLUG_02850	4	4	1.0000	8
CLUG_02851	3	6	0.5000	9
CLUG_02852	0	5	0.0000	5
CLUG_02853	8	16	0.5000	24
CLUG_02854	4	8	0.5000	12
CLUG_02855	8	24	0.3333	32
CLUG_02856	4	9	0.4444	13
CLUG_02857	1	4	0.2500	5
CLUG_02858	7	9	0.7778	16
CLUG_02859	16	33	0.4848	49
CLUG_02860	4	11	0.3636	15
CLUG_02861	1	7	0.1429	8
CLUG_02862	3	8	0.3750	11
CLUG_02863	1	0	Undef	1
CLUG_02864	1	2	0.5000	3
CLUG_02865	1	4	0.2500	5
CLUG_02866	1	1	1.0000	2
CLUG_02867	0	0	Undef	0
CLUG_02868	0	4	0.0000	4
CLUG_02869	1	0	Undef	1
CLUG_02870	3	3	1.0000	6
CLUG_02871	1	4	0.2500	5
CLUG_02872	3	3	1.0000	6
CLUG_02873	2	3	0.6667	5
CLUG_02874	1	0	Undef	1
CLUG_02875	0	1	0.0000	1
CLUG_02876	1	0	Undef	1
CLUG_02877	10	2	5.0000	12
CLUG_02878	2	3	0.6667	5
CLUG_02879	0	0	Undef	0
CLUG_02880	12	19	0.6316	31
CLUG_02881	12	13	0.9231	25
CLUG_02882	0	0	Undef	0
CLUG_02883	1	4	0.2500	5
CLUG_02884	4	24	0.1667	28
CLUG_02885	5	7	0.7143	12
CLUG_02886	8	18	0.4444	26
CLUG_02887	7	13	0.5385	20
CLUG_02888	0	10	0.0000	10
CLUG_02889	2	15	0.1333	17
CLUG_02890	2	7	0.2857	9
CLUG_02891	0	7	0.0000	7
CLUG_02892	3	14	0.2143	17
CLUG_02893	1	12	0.0833	13
CLUG_02894	3	3	1.0000	6
CLUG_02895	4	1	4.0000	5
CLUG_02896	8	11	0.7273	19
CLUG_02897	5	1	5.0000	6
CLUG_02898	0	4	0.0000	4
CLUG_02899	3	0	Undef	3
CLUG_02900	4	24	0.1667	28
CLUG_02901	2	8	0.2500	10
CLUG_02902	0	16	0.0000	16
CLUG_02903	11	7	1.5714	18
CLUG_02904	14	10	1.4000	24
CLUG_02905	4	1	4.0000	5
CLUG_02906	81	80	1.0125	161
CLUG_02907	17	7	2.4286	24
CLUG_02908	70	10	7.0000	80
CLUG_02909	15	63	0.2381	78
CLUG_02910	20	15	1.3333	35
CLUG_02911	18	13	1.3846	31
CLUG_02912	10	25	0.4000	35
CLUG_02913	7	27	0.2593	34
CLUG_02914	0	0	Undef	0
CLUG_02915	4	0	Undef	4
CLUG_02916	1	0	Undef	1
CLUG_02917	1	0	Undef	1
CLUG_02918	1	0	Undef	1
CLUG_02919	43	7	6.1429	50
CLUG_02920	15	38	0.3947	53
CLUG_02921	1	16	0.0625	17
CLUG_02922	12	0	Undef	12
CLUG_02923	5	36	0.1389	41
CLUG_02924	17	1	17.0000	18
CLUG_02925	9	1	9.0000	10
CLUG_02926	2	13	0.1538	15
CLUG_02927	1	16	0.0625	17
CLUG_02928	2	13	0.1538	15
CLUG_02929	0	0	Undef	0
CLUG_02930	3	24	0.1250	27
CLUG_02931	1	1	1.0000	2
CLUG_02932	2	50	0.0400	52
CLUG_02933	5	28	0.1786	33
CLUG_02934	4	10	0.4000	14
CLUG_02935	5	30	0.1667	35
CLUG_02936	11	9	1.2222	20
CLUG_02937	4	20	0.2000	24
CLUG_02938	2	20	0.1000	22
CLUG_02939	3	7	0.4286	10
CLUG_02940	11	27	0.4074	38
CLUG_02941	10	5	2.0000	15
CLUG_02942	1	2	0.5000	3
CLUG_02943	2	0	Undef	2
CLUG_02944	0	5	0.0000	5
CLUG_02945	2	21	0.0952	23
CLUG_02946	3	14	0.2143	17
CLUG_02947	17	0	Undef	17
CLUG_02948	10	14	0.7143	24
CLUG_02949	2	10	0.2000	12
CLUG_02950	12	18	0.6667	30
CLUG_02951	20	16	1.2500	36
CLUG_02952	6	4	1.5000	10
CLUG_02953	6	10	0.6000	16
CLUG_02954	1	6	0.1667	7
CLUG_02955	21	50	0.4200	71
CLUG_02956	5	31	0.1613	36
CLUG_02957	1	9	0.1111	10
CLUG_02958	0	5	0.0000	5
CLUG_02959	0	2	0.0000	2
CLUG_02960	24	26	0.9231	50
CLUG_02961	19	33	0.5758	52
CLUG_02962	4	9	0.4444	13
CLUG_02963	14	77	0.1818	91
CLUG_02964	8	6	1.3333	14
CLUG_02965	4	2	2.0000	6
CLUG_02966	4	16	0.2500	20
CLUG_02967	1	33	0.0303	34
CLUG_02968	1	10	0.1000	11
CLUG_02969	3	12	0.2500	15
CLUG_02970	4	27	0.1481	31
CLUG_02971	6	46	0.1304	52
CLUG_02972	5	9	0.5556	14
CLUG_02973	14	32	0.4375	46
CLUG_02974	8	2	4.0000	10
CLUG_02975	7	1	7.0000	8
CLUG_02976	5	23	0.2174	28
CLUG_02977	3	17	0.1765	20
CLUG_02978	3	32	0.0938	35
CLUG_02979	16	10	1.6000	26
CLUG_02980	19	45	0.4222	64
CLUG_02981	10	39	0.2564	49
CLUG_02982	0	3	0.0000	3
CLUG_02983	11	43	0.2558	54
CLUG_02984	11	27	0.4074	38
CLUG_02985	0	7	0.0000	7
CLUG_02986	0	4	0.0000	4
CLUG_02987	3	4	0.7500	7
CLUG_02988	7	0	Undef	7
CLUG_02989	48	97	0.4948	145
CLUG_02990	11	18	0.6111	29
CLUG_02991	18	61	0.2951	79
CLUG_02992	2	13	0.1538	15
CLUG_02993	1	52	0.0192	53
CLUG_02994	0	3	0.0000	3
CLUG_02995	0	19	0.0000	19
CLUG_02996	9	36	0.2500	45
CLUG_02997	1	16	0.0625	17
CLUG_02998	1	12	0.0833	13
CLUG_02999	1	0	Undef	1
CLUG_03000	3	0	Undef	3
CLUG_03001	27	3	9.0000	30
CLUG_03002	5	25	0.2000	30
CLUG_03003	4	18	0.2222	22
CLUG_03004	8	26	0.3077	34
CLUG_03005	5	52	0.0962	57
CLUG_03006	1	7	0.1429	8
CLUG_03007	1	17	0.0588	18
CLUG_03008	3	10	0.3000	13
CLUG_03009	3	21	0.1429	24
CLUG_03010	11	23	0.4783	34
CLUG_03011	5	9	0.5556	14
CLUG_03012	6	30	0.2000	36
