GENE	POSITION	COVERAGE	STRAIN	LOCALE	GROUP
CLUG_02140	1871735	0.9891	A13.L3B	L	A
CLUG_02140	1871735	0.8040	A14.L4E	L	A
CLUG_02140	1871735	0.8240	A15.L4G	L	A
CLUG_02140	1871735	0.9321	A16.L7C	L	A
CLUG_02140	1871735	0.8143	A17.L1B	L	A
CLUG_02140	1871735	0.9105	A18.S4H	S	A
CLUG_02140	1871735	0.8733	A19.S3B	S	A
CLUG_02140	1871735	0.8935	A2.U10A	U	A
CLUG_02140	1871735	0.8529	A20.S1E	S	A
CLUG_02140	1871735	1.0025	A21.S8A	S	A
CLUG_02140	1871735	0.9098	A22.UpperP	U	A
CLUG_02140	1871735	0.8057	A23.LowerP	L	A
CLUG_02140	1871735	0.8444	A24.SputuP	S	A
CLUG_02140	1871735	0.9201	A3.U3G	U	A
CLUG_02140	1871735	0.8668	A4.U3B	U	A
CLUG_02140	1871735	0.9712	A5.U10D	U	A
CLUG_02140	1871735	0.8545	A6.U5C	U	A
CLUG_02140	1871735	0.8507	A7.U3E	U	A
CLUG_02140	1871735	0.8046	A8.U2E	U	A
CLUG_02140	1871735	0.8455	A9.L3D	L	A
CLUG_02140	1871735	0.8884	ATCC42720	Blood	ATCC42720
CLUG_02140	1871735	0.9304	B16.1310D	L	B
CLUG_02140	1871735	0.9492	B17.1311G	L	B
CLUG_02140	1871735	0.9183	B18.1312G	L	B
CLUG_02140	1871735	0.9405	B19.1310A	L	B
CLUG_02140	1871735	0.9033	B20.1311A	L	B
CLUG_02140	1871735	0.9060	B21.1312A	L	B
CLUG_02140	1871735	0.9261	B22.134E	U	B
CLUG_02140	1871735	0.9158	B23.133H	U	B
CLUG_02140	1871735	0.9551	B24.133F	U	B
CLUG_02140	1871735	0.8729	B25.135C	U	B
CLUG_02140	1871735	0.8882	B26.131A	U	B
CLUG_02140	1871735	0.9465	B27.136A	U	B
CLUG_02140	1871735	0.9787	B28.13UM	U	B
CLUG_02140	1871735	0.9829	B29.13MM	M	B
CLUG_02140	1871735	0.8623	C10.9M3	M	C
CLUG_02140	1871735	0.9010	C11.9M41	M	C
CLUG_02140	1871735	0.9584	C12.9U1	U	C
CLUG_02140	1871735	0.8723	C13.9U2	U	C
CLUG_02140	1871735	0.8867	C14.9U3	U	C
CLUG_02140	1871735	0.9294	C15.9U4s	U	C
CLUG_02140	1871735	0.8472	C30.13LM	L	C
CLUG_02140	1871735	0.9157	C31.13MP	U	C
CLUG_02140	1871735	0.9701	C4.9L1	L	C
CLUG_02140	1871735	0.8508	C5.9L2	L	C
CLUG_02140	1871735	0.9392	C6.9L3	L	C
CLUG_02140	1871735	0.9793	C7.9L4	L	C
CLUG_02140	1871735	0.8437	C8.9M1	M	C
CLUG_02140	1871735	0.9900	C9.9M2	M	C
CLUG_02140	1871735	0.9780	ctl1.AL1B	L	A
CLUG_02140	1871735	0.8509	ctl2.AL1B	L	A
CLUG_02141	1872443	0.8366	POSITION	UNK	P
CLUG_02141	1872443	0.7209	A10.L4C	L	A
CLUG_02141	1872443	0.7865	A11.L11G	L	A
CLUG_02141	1872443	0.7790	A12.L10B	L	A
CLUG_02141	1872443	0.8454	A13.L3B	L	A
CLUG_02141	1872443	0.7155	A14.L4E	L	A
CLUG_02141	1872443	0.8166	A15.L4G	L	A
CLUG_02141	1872443	0.8835	A16.L7C	L	A
CLUG_02141	1872443	0.7749	A17.L1B	L	A
CLUG_02141	1872443	0.8233	A18.S4H	S	A
CLUG_02141	1872443	0.7547	A19.S3B	S	A
CLUG_02141	1872443	0.7875	A2.U10A	U	A
CLUG_02141	1872443	0.7996	A20.S1E	S	A
CLUG_02141	1872443	0.8306	A21.S8A	S	A
CLUG_02141	1872443	0.8002	A22.UpperP	U	A
CLUG_02141	1872443	0.7263	A23.LowerP	L	A
CLUG_02141	1872443	0.7699	A24.SputuP	S	A
CLUG_02141	1872443	0.7735	A3.U3G	U	A
CLUG_02141	1872443	0.7470	A4.U3B	U	A
CLUG_02141	1872443	0.8330	A5.U10D	U	A
CLUG_02141	1872443	0.8185	A6.U5C	U	A
CLUG_02141	1872443	0.8123	A7.U3E	U	A
CLUG_02141	1872443	0.7819	A8.U2E	U	A
CLUG_02141	1872443	0.7338	A9.L3D	L	A
CLUG_02141	1872443	0.8766	ATCC42720	Blood	ATCC42720
CLUG_02141	1872443	0.9123	B16.1310D	L	B
CLUG_02141	1872443	0.8954	B17.1311G	L	B
CLUG_02141	1872443	0.9975	B18.1312G	L	B
CLUG_02141	1872443	0.9053	B19.1310A	L	B
CLUG_02141	1872443	0.9124	B20.1311A	L	B
CLUG_02141	1872443	0.8615	B21.1312A	L	B
CLUG_02141	1872443	0.9129	B22.134E	U	B
CLUG_02141	1872443	0.8421	B23.133H	U	B
CLUG_02141	1872443	0.9444	B24.133F	U	B
CLUG_02141	1872443	0.8551	B25.135C	U	B
CLUG_02141	1872443	0.8192	B26.131A	U	B
CLUG_02141	1872443	0.9587	B27.136A	U	B
CLUG_02141	1872443	0.9647	B28.13UM	U	B
CLUG_02141	1872443	0.9156	B29.13MM	M	B
CLUG_02141	1872443	0.8196	C10.9M3	M	C
CLUG_02141	1872443	0.8406	C11.9M41	M	C
CLUG_02141	1872443	0.8784	C12.9U1	U	C
CLUG_02141	1872443	0.8620	C13.9U2	U	C
CLUG_02141	1872443	0.8683	C14.9U3	U	C
CLUG_02141	1872443	0.9123	C15.9U4s	U	C
CLUG_02141	1872443	0.8323	C30.13LM	L	C
CLUG_02141	1872443	0.8460	C31.13MP	U	C
CLUG_02141	1872443	0.9073	C4.9L1	L	C
CLUG_02141	1872443	0.8620	C5.9L2	L	C
CLUG_02141	1872443	0.8036	C6.9L3	L	C
CLUG_02141	1872443	0.9150	C7.9L4	L	C
CLUG_02141	1872443	0.8285	C8.9M1	M	C
CLUG_02141	1872443	0.9240	C9.9M2	M	C
CLUG_02141	1872443	0.9400	ctl1.AL1B	L	A
CLUG_02141	1872443	0.8412	ctl2.AL1B	L	A
CLUG_02142	1875281	0.8437	POSITION	UNK	P
CLUG_02142	1875281	0.7363	A10.L4C	L	A
CLUG_02142	1875281	0.7660	A11.L11G	L	A
CLUG_02142	1875281	0.8299	A12.L10B	L	A
CLUG_02142	1875281	0.8519	A13.L3B	L	A
CLUG_02142	1875281	0.7540	A14.L4E	L	A
CLUG_02142	1875281	0.7831	A15.L4G	L	A
CLUG_02142	1875281	0.7911	A16.L7C	L	A
CLUG_02142	1875281	0.7623	A17.L1B	L	A
CLUG_02142	1875281	0.8174	A18.S4H	S	A
CLUG_02142	1875281	0.8264	A19.S3B	S	A
CLUG_02142	1875281	0.7565	A2.U10A	U	A
CLUG_02142	1875281	0.8459	A20.S1E	S	A
CLUG_02142	1875281	0.8497	A21.S8A	S	A
CLUG_02142	1875281	0.7839	A22.UpperP	U	A
CLUG_02142	1875281	0.6679	A23.LowerP	L	A
CLUG_02142	1875281	0.8029	A24.SputuP	S	A
CLUG_02142	1875281	0.8745	A3.U3G	U	A
CLUG_02142	1875281	0.7852	A4.U3B	U	A
CLUG_02142	1875281	0.8542	A5.U10D	U	A
CLUG_02142	1875281	0.8030	A6.U5C	U	A
CLUG_02142	1875281	0.7585	A7.U3E	U	A
CLUG_02142	1875281	0.8245	A8.U2E	U	A
CLUG_02142	1875281	0.7872	A9.L3D	L	A
CLUG_02142	1875281	0.8716	ATCC42720	Blood	ATCC42720
CLUG_02142	1875281	0.9575	B16.1310D	L	B
CLUG_02142	1875281	0.9156	B17.1311G	L	B
CLUG_02142	1875281	0.9398	B18.1312G	L	B
CLUG_02142	1875281	0.9165	B19.1310A	L	B
CLUG_02142	1875281	0.9365	B20.1311A	L	B
CLUG_02142	1875281	0.8888	B21.1312A	L	B
CLUG_02142	1875281	0.8798	B22.134E	U	B
CLUG_02142	1875281	0.8801	B23.133H	U	B
CLUG_02142	1875281	0.9785	B24.133F	U	B
CLUG_02142	1875281	0.8510	B25.135C	U	B
CLUG_02142	1875281	0.8469	B26.131A	U	B
CLUG_02142	1875281	0.9315	B27.136A	U	B
CLUG_02142	1875281	0.9620	B28.13UM	U	B
CLUG_02142	1875281	0.9255	B29.13MM	M	B
CLUG_02142	1875281	0.8458	C10.9M3	M	C
CLUG_02142	1875281	0.8893	C11.9M41	M	C
CLUG_02142	1875281	0.8772	C12.9U1	U	C
CLUG_02142	1875281	0.8750	C13.9U2	U	C
CLUG_02142	1875281	0.8828	C14.9U3	U	C
CLUG_02142	1875281	0.9195	C15.9U4s	U	C
CLUG_02142	1875281	0.9152	C30.13LM	L	C
CLUG_02142	1875281	0.9051	C31.13MP	U	C
CLUG_02142	1875281	0.9190	C4.9L1	L	C
CLUG_02142	1875281	0.8501	C5.9L2	L	C
CLUG_02142	1875281	0.8596	C6.9L3	L	C
CLUG_02142	1875281	0.9517	C7.9L4	L	C
CLUG_02142	1875281	0.9219	C8.9M1	M	C
CLUG_02142	1875281	0.9059	C9.9M2	M	C
CLUG_02142	1875281	0.9262	ctl1.AL1B	L	A
CLUG_02142	1875281	0.8486	ctl2.AL1B	L	A
CLUG_02143	1875569	0.8293	POSITION	UNK	P
CLUG_02143	1875569	0.7082	A10.L4C	L	A
CLUG_02143	1875569	0.7489	A11.L11G	L	A
CLUG_02143	1875569	0.8094	A12.L10B	L	A
CLUG_02143	1875569	0.8522	A13.L3B	L	A
CLUG_02143	1875569	0.7546	A14.L4E	L	A
CLUG_02143	1875569	0.7630	A15.L4G	L	A
CLUG_02143	1875569	0.7593	A16.L7C	L	A
CLUG_02143	1875569	0.7830	A17.L1B	L	A
CLUG_02143	1875569	0.8038	A18.S4H	S	A
CLUG_02143	1875569	0.8440	A19.S3B	S	A
CLUG_02143	1875569	0.7460	A2.U10A	U	A
CLUG_02143	1875569	0.8422	A20.S1E	S	A
CLUG_02143	1875569	0.8393	A21.S8A	S	A
CLUG_02143	1875569	0.7722	A22.UpperP	U	A
CLUG_02143	1875569	0.6665	A23.LowerP	L	A
CLUG_02143	1875569	0.7857	A24.SputuP	S	A
CLUG_02143	1875569	0.8703	A3.U3G	U	A
CLUG_02143	1875569	0.7782	A4.U3B	U	A
CLUG_02143	1875569	0.8379	A5.U10D	U	A
CLUG_02143	1875569	0.7977	A6.U5C	U	A
CLUG_02143	1875569	0.7597	A7.U3E	U	A
CLUG_02143	1875569	0.8390	A8.U2E	U	A
CLUG_02143	1875569	0.7725	A9.L3D	L	A
CLUG_02143	1875569	0.8561	ATCC42720	Blood	ATCC42720
CLUG_02143	1875569	0.9489	B16.1310D	L	B
CLUG_02143	1875569	0.9114	B17.1311G	L	B
CLUG_02143	1875569	0.9339	B18.1312G	L	B
CLUG_02143	1875569	0.9011	B19.1310A	L	B
CLUG_02143	1875569	0.9360	B20.1311A	L	B
CLUG_02143	1875569	0.8812	B21.1312A	L	B
CLUG_02143	1875569	0.8652	B22.134E	U	B
CLUG_02143	1875569	0.8673	B23.133H	U	B
CLUG_02143	1875569	0.9685	B24.133F	U	B
CLUG_02143	1875569	0.8431	B25.135C	U	B
CLUG_02143	1875569	0.8320	B26.131A	U	B
CLUG_02143	1875569	0.9464	B27.136A	U	B
CLUG_02143	1875569	0.9682	B28.13UM	U	B
CLUG_02143	1875569	0.9258	B29.13MM	M	B
CLUG_02143	1875569	0.8330	C10.9M3	M	C
CLUG_02143	1875569	0.8774	C11.9M41	M	C
CLUG_02143	1875569	0.8567	C12.9U1	U	C
CLUG_02143	1875569	0.8682	C13.9U2	U	C
CLUG_02143	1875569	0.8693	C14.9U3	U	C
CLUG_02143	1875569	0.9062	C15.9U4s	U	C
CLUG_02143	1875569	0.9160	C30.13LM	L	C
CLUG_02143	1875569	0.8848	C31.13MP	U	C
CLUG_02143	1875569	0.9030	C4.9L1	L	C
CLUG_02143	1875569	0.8332	C5.9L2	L	C
CLUG_02143	1875569	0.8402	C6.9L3	L	C
CLUG_02143	1875569	0.9398	C7.9L4	L	C
CLUG_02143	1875569	0.9037	C8.9M1	M	C
CLUG_02143	1875569	0.9062	C9.9M2	M	C
CLUG_02143	1875569	0.9149	ctl1.AL1B	L	A
CLUG_02143	1875569	0.8365	ctl2.AL1B	L	A
CLUG_02144	1877839	0.9055	POSITION	UNK	P
CLUG_02144	1877839	0.7687	A10.L4C	L	A
CLUG_02144	1877839	0.8154	A11.L11G	L	A
CLUG_02144	1877839	0.8981	A12.L10B	L	A
CLUG_02144	1877839	0.8775	A13.L3B	L	A
CLUG_02144	1877839	0.7955	A14.L4E	L	A
CLUG_02144	1877839	0.8106	A15.L4G	L	A
CLUG_02144	1877839	0.7345	A16.L7C	L	A
CLUG_02144	1877839	0.8828	A17.L1B	L	A
CLUG_02144	1877839	0.8329	A18.S4H	S	A
CLUG_02144	1877839	0.8048	A19.S3B	S	A
CLUG_02144	1877839	0.7781	A2.U10A	U	A
CLUG_02144	1877839	0.8906	A20.S1E	S	A
CLUG_02144	1877839	0.8631	A21.S8A	S	A
CLUG_02144	1877839	0.8985	A22.UpperP	U	A
CLUG_02144	1877839	0.8432	A23.LowerP	L	A
CLUG_02144	1877839	0.7913	A24.SputuP	S	A
CLUG_02144	1877839	0.9518	A3.U3G	U	A
CLUG_02144	1877839	0.8206	A4.U3B	U	A
CLUG_02144	1877839	0.8991	A5.U10D	U	A
CLUG_02144	1877839	0.8153	A6.U5C	U	A
CLUG_02144	1877839	0.8250	A7.U3E	U	A
CLUG_02144	1877839	0.8434	A8.U2E	U	A
CLUG_02144	1877839	0.8030	A9.L3D	L	A
CLUG_02144	1877839	0.9582	ATCC42720	Blood	ATCC42720
CLUG_02144	1877839	0.9687	B16.1310D	L	B
CLUG_02144	1877839	0.9110	B17.1311G	L	B
CLUG_02144	1877839	0.9800	B18.1312G	L	B
CLUG_02144	1877839	0.9450	B19.1310A	L	B
CLUG_02144	1877839	0.9687	B20.1311A	L	B
CLUG_02144	1877839	0.9058	B21.1312A	L	B
CLUG_02144	1877839	0.9369	B22.134E	U	B
CLUG_02144	1877839	0.9221	B23.133H	U	B
CLUG_02144	1877839	0.9526	B24.133F	U	B
CLUG_02144	1877839	0.8599	B25.135C	U	B
CLUG_02144	1877839	0.8473	B26.131A	U	B
CLUG_02144	1877839	0.8126	B27.136A	U	B
CLUG_02144	1877839	0.8041	B28.13UM	U	B
CLUG_02144	1877839	0.9626	B29.13MM	M	B
CLUG_02144	1877839	0.8040	C10.9M3	M	C
CLUG_02144	1877839	0.8779	C11.9M41	M	C
CLUG_02144	1877839	0.9112	C12.9U1	U	C
CLUG_02144	1877839	0.9194	C13.9U2	U	C
CLUG_02144	1877839	0.9045	C14.9U3	U	C
CLUG_02144	1877839	0.9513	C15.9U4s	U	C
CLUG_02144	1877839	0.8894	C30.13LM	L	C
CLUG_02144	1877839	0.9065	C31.13MP	U	C
CLUG_02144	1877839	0.9261	C4.9L1	L	C
CLUG_02144	1877839	0.8306	C5.9L2	L	C
CLUG_02144	1877839	0.8412	C6.9L3	L	C
CLUG_02144	1877839	0.9519	C7.9L4	L	C
CLUG_02144	1877839	0.8919	C8.9M1	M	C
CLUG_02144	1877839	0.9466	C9.9M2	M	C
CLUG_02144	1877839	0.9380	ctl1.AL1B	L	A
CLUG_02144	1877839	0.9293	ctl2.AL1B	L	A
CLUG_02145	1880381	0.8454	POSITION	UNK	P
CLUG_02145	1880381	0.7368	A10.L4C	L	A
CLUG_02145	1880381	0.6543	A11.L11G	L	A
CLUG_02145	1880381	0.8062	A12.L10B	L	A
CLUG_02145	1880381	0.8051	A13.L3B	L	A
CLUG_02145	1880381	0.6784	A14.L4E	L	A
CLUG_02145	1880381	0.7332	A15.L4G	L	A
CLUG_02145	1880381	0.7262	A16.L7C	L	A
CLUG_02145	1880381	0.7120	A17.L1B	L	A
CLUG_02145	1880381	0.8563	A18.S4H	S	A
CLUG_02145	1880381	0.8095	A19.S3B	S	A
CLUG_02145	1880381	0.7389	A2.U10A	U	A
CLUG_02145	1880381	0.8339	A20.S1E	S	A
CLUG_02145	1880381	0.7704	A21.S8A	S	A
CLUG_02145	1880381	0.7968	A22.UpperP	U	A
CLUG_02145	1880381	0.7218	A23.LowerP	L	A
CLUG_02145	1880381	0.7772	A24.SputuP	S	A
CLUG_02145	1880381	0.8513	A3.U3G	U	A
CLUG_02145	1880381	0.7291	A4.U3B	U	A
CLUG_02145	1880381	0.8759	A5.U10D	U	A
CLUG_02145	1880381	0.7881	A6.U5C	U	A
CLUG_02145	1880381	0.7779	A7.U3E	U	A
CLUG_02145	1880381	0.7951	A8.U2E	U	A
CLUG_02145	1880381	0.7516	A9.L3D	L	A
CLUG_02145	1880381	0.9134	ATCC42720	Blood	ATCC42720
CLUG_02145	1880381	0.8991	B16.1310D	L	B
CLUG_02145	1880381	0.9633	B17.1311G	L	B
CLUG_02145	1880381	0.9719	B18.1312G	L	B
CLUG_02145	1880381	0.9225	B19.1310A	L	B
CLUG_02145	1880381	0.8504	B20.1311A	L	B
CLUG_02145	1880381	0.8866	B21.1312A	L	B
CLUG_02145	1880381	0.8851	B22.134E	U	B
CLUG_02145	1880381	0.8540	B23.133H	U	B
CLUG_02145	1880381	0.8514	B24.133F	U	B
CLUG_02145	1880381	0.8576	B25.135C	U	B
CLUG_02145	1880381	0.8646	B26.131A	U	B
CLUG_02145	1880381	0.8867	B27.136A	U	B
CLUG_02145	1880381	0.8996	B28.13UM	U	B
CLUG_02145	1880381	0.8987	B29.13MM	M	B
CLUG_02145	1880381	0.8198	C10.9M3	M	C
CLUG_02145	1880381	0.8396	C11.9M41	M	C
CLUG_02145	1880381	0.8646	C12.9U1	U	C
CLUG_02145	1880381	0.9136	C13.9U2	U	C
CLUG_02145	1880381	0.8585	C14.9U3	U	C
CLUG_02145	1880381	0.8659	C15.9U4s	U	C
CLUG_02145	1880381	0.9171	C30.13LM	L	C
CLUG_02145	1880381	0.8338	C31.13MP	U	C
CLUG_02145	1880381	0.9548	C4.9L1	L	C
CLUG_02145	1880381	0.8443	C5.9L2	L	C
CLUG_02145	1880381	0.7947	C6.9L3	L	C
CLUG_02145	1880381	0.9448	C7.9L4	L	C
CLUG_02145	1880381	0.8312	C8.9M1	M	C
CLUG_02145	1880381	0.8820	C9.9M2	M	C
CLUG_02145	1880381	0.8857	ctl1.AL1B	L	A
CLUG_02145	1880381	0.8756	ctl2.AL1B	L	A
CLUG_02146	1883085	0.7642	POSITION	UNK	P
CLUG_02146	1883085	0.5849	A10.L4C	L	A
CLUG_02146	1883085	0.7070	A11.L11G	L	A
CLUG_02146	1883085	0.7099	A12.L10B	L	A
CLUG_02146	1883085	0.7485	A13.L3B	L	A
CLUG_02146	1883085	0.6866	A14.L4E	L	A
CLUG_02146	1883085	0.8366	A15.L4G	L	A
CLUG_02146	1883085	0.8410	A16.L7C	L	A
CLUG_02146	1883085	0.7438	A17.L1B	L	A
CLUG_02146	1883085	0.8150	A18.S4H	S	A
CLUG_02146	1883085	0.7773	A19.S3B	S	A
CLUG_02146	1883085	0.7130	A2.U10A	U	A
CLUG_02146	1883085	0.7140	A20.S1E	S	A
CLUG_02146	1883085	0.7463	A21.S8A	S	A
CLUG_02146	1883085	0.7110	A22.UpperP	U	A
CLUG_02146	1883085	0.6375	A23.LowerP	L	A
CLUG_02146	1883085	0.6137	A24.SputuP	S	A
CLUG_02146	1883085	0.7834	A3.U3G	U	A
CLUG_02146	1883085	0.7095	A4.U3B	U	A
CLUG_02146	1883085	0.8382	A5.U10D	U	A
CLUG_02146	1883085	0.7454	A6.U5C	U	A
CLUG_02146	1883085	0.7368	A7.U3E	U	A
CLUG_02146	1883085	0.7465	A8.U2E	U	A
CLUG_02146	1883085	0.6742	A9.L3D	L	A
CLUG_02146	1883085	1.0015	ATCC42720	Blood	ATCC42720
CLUG_02146	1883085	1.0772	B16.1310D	L	B
CLUG_02146	1883085	1.0417	B17.1311G	L	B
CLUG_02146	1883085	1.1320	B18.1312G	L	B
CLUG_02146	1883085	1.1100	B19.1310A	L	B
CLUG_02146	1883085	1.0232	B20.1311A	L	B
CLUG_02146	1883085	1.0672	B21.1312A	L	B
CLUG_02146	1883085	1.0226	B22.134E	U	B
CLUG_02146	1883085	0.9801	B23.133H	U	B
CLUG_02146	1883085	1.0712	B24.133F	U	B
CLUG_02146	1883085	0.9924	B25.135C	U	B
CLUG_02146	1883085	0.9734	B26.131A	U	B
CLUG_02146	1883085	1.4321	B27.136A	U	B
CLUG_02146	1883085	1.4469	B28.13UM	U	B
CLUG_02146	1883085	1.0766	B29.13MM	M	B
CLUG_02146	1883085	1.0614	C10.9M3	M	C
CLUG_02146	1883085	1.0255	C11.9M41	M	C
CLUG_02146	1883085	1.0109	C12.9U1	U	C
CLUG_02146	1883085	0.9571	C13.9U2	U	C
CLUG_02146	1883085	0.9989	C14.9U3	U	C
CLUG_02146	1883085	1.0908	C15.9U4s	U	C
CLUG_02146	1883085	1.0364	C30.13LM	L	C
CLUG_02146	1883085	1.0452	C31.13MP	U	C
CLUG_02146	1883085	1.1195	C4.9L1	L	C
CLUG_02146	1883085	1.0086	C5.9L2	L	C
CLUG_02146	1883085	0.9989	C6.9L3	L	C
CLUG_02146	1883085	1.0560	C7.9L4	L	C
CLUG_02146	1883085	1.0951	C8.9M1	M	C
CLUG_02146	1883085	1.0420	C9.9M2	M	C
CLUG_02146	1883085	1.0111	ctl1.AL1B	L	A
CLUG_02146	1883085	1.0055	ctl2.AL1B	L	A
CLUG_02147	1887985	0.8404	POSITION	UNK	P
CLUG_02147	1887985	0.7480	A10.L4C	L	A
CLUG_02147	1887985	0.8222	A11.L11G	L	A
CLUG_02147	1887985	0.8251	A12.L10B	L	A
CLUG_02147	1887985	0.8271	A13.L3B	L	A
CLUG_02147	1887985	0.7637	A14.L4E	L	A
CLUG_02147	1887985	0.7792	A15.L4G	L	A
CLUG_02147	1887985	0.8510	A16.L7C	L	A
CLUG_02147	1887985	0.8029	A17.L1B	L	A
CLUG_02147	1887985	0.8547	A18.S4H	S	A
CLUG_02147	1887985	0.8578	A19.S3B	S	A
CLUG_02147	1887985	0.7744	A2.U10A	U	A
CLUG_02147	1887985	0.8402	A20.S1E	S	A
CLUG_02147	1887985	0.8561	A21.S8A	S	A
CLUG_02147	1887985	0.8212	A22.UpperP	U	A
CLUG_02147	1887985	0.7141	A23.LowerP	L	A
CLUG_02147	1887985	0.7745	A24.SputuP	S	A
CLUG_02147	1887985	0.8636	A3.U3G	U	A
CLUG_02147	1887985	0.7605	A4.U3B	U	A
CLUG_02147	1887985	0.8827	A5.U10D	U	A
CLUG_02147	1887985	0.8196	A6.U5C	U	A
CLUG_02147	1887985	0.7579	A7.U3E	U	A
CLUG_02147	1887985	0.8248	A8.U2E	U	A
CLUG_02147	1887985	0.7975	A9.L3D	L	A
CLUG_02147	1887985	0.9496	ATCC42720	Blood	ATCC42720
CLUG_02147	1887985	0.9953	B16.1310D	L	B
CLUG_02147	1887985	0.9296	B17.1311G	L	B
CLUG_02147	1887985	0.9972	B18.1312G	L	B
CLUG_02147	1887985	0.9670	B19.1310A	L	B
CLUG_02147	1887985	0.9115	B20.1311A	L	B
CLUG_02147	1887985	0.9231	B21.1312A	L	B
CLUG_02147	1887985	0.9323	B22.134E	U	B
CLUG_02147	1887985	0.9114	B23.133H	U	B
CLUG_02147	1887985	0.9993	B24.133F	U	B
CLUG_02147	1887985	0.8992	B25.135C	U	B
CLUG_02147	1887985	0.9098	B26.131A	U	B
CLUG_02147	1887985	0.9504	B27.136A	U	B
CLUG_02147	1887985	0.9910	B28.13UM	U	B
CLUG_02147	1887985	0.9400	B29.13MM	M	B
CLUG_02147	1887985	0.8741	C10.9M3	M	C
CLUG_02147	1887985	0.8707	C11.9M41	M	C
CLUG_02147	1887985	0.9387	C12.9U1	U	C
CLUG_02147	1887985	0.9106	C13.9U2	U	C
CLUG_02147	1887985	0.9340	C14.9U3	U	C
CLUG_02147	1887985	0.9728	C15.9U4s	U	C
CLUG_02147	1887985	0.9244	C30.13LM	L	C
CLUG_02147	1887985	0.9124	C31.13MP	U	C
CLUG_02147	1887985	0.9679	C4.9L1	L	C
CLUG_02147	1887985	0.8945	C5.9L2	L	C
CLUG_02147	1887985	0.8891	C6.9L3	L	C
CLUG_02147	1887985	0.9936	C7.9L4	L	C
CLUG_02147	1887985	0.8883	C8.9M1	M	C
CLUG_02147	1887985	0.9482	C9.9M2	M	C
CLUG_02147	1887985	0.9477	ctl1.AL1B	L	A
CLUG_02147	1887985	0.8944	ctl2.AL1B	L	A
CLUG_02148	1892085	0.8539	POSITION	UNK	P
CLUG_02148	1892085	0.7382	A10.L4C	L	A
CLUG_02148	1892085	0.7644	A11.L11G	L	A
CLUG_02148	1892085	0.8124	A12.L10B	L	A
CLUG_02148	1892085	0.8492	A13.L3B	L	A
CLUG_02148	1892085	0.7895	A14.L4E	L	A
CLUG_02148	1892085	0.8685	A15.L4G	L	A
CLUG_02148	1892085	0.8409	A16.L7C	L	A
CLUG_02148	1892085	0.9211	A17.L1B	L	A
CLUG_02148	1892085	0.8773	A18.S4H	S	A
CLUG_02148	1892085	0.8390	A19.S3B	S	A
CLUG_02148	1892085	0.8414	A2.U10A	U	A
CLUG_02148	1892085	0.8301	A20.S1E	S	A
CLUG_02148	1892085	0.8906	A21.S8A	S	A
CLUG_02148	1892085	0.8893	A22.UpperP	U	A
CLUG_02148	1892085	0.7943	A23.LowerP	L	A
CLUG_02148	1892085	0.8648	A24.SputuP	S	A
CLUG_02148	1892085	0.8862	A3.U3G	U	A
CLUG_02148	1892085	0.8488	A4.U3B	U	A
CLUG_02148	1892085	0.8914	A5.U10D	U	A
CLUG_02148	1892085	0.9069	A6.U5C	U	A
CLUG_02148	1892085	0.8252	A7.U3E	U	A
CLUG_02148	1892085	0.8692	A8.U2E	U	A
CLUG_02148	1892085	0.7878	A9.L3D	L	A
CLUG_02148	1892085	0.9518	ATCC42720	Blood	ATCC42720
CLUG_02148	1892085	0.9765	B16.1310D	L	B
CLUG_02148	1892085	0.9305	B17.1311G	L	B
CLUG_02148	1892085	1.0004	B18.1312G	L	B
CLUG_02148	1892085	0.9409	B19.1310A	L	B
CLUG_02148	1892085	0.9106	B20.1311A	L	B
CLUG_02148	1892085	0.9475	B21.1312A	L	B
CLUG_02148	1892085	0.9501	B22.134E	U	B
CLUG_02148	1892085	0.9529	B23.133H	U	B
CLUG_02148	1892085	0.9903	B24.133F	U	B
CLUG_02148	1892085	0.8806	B25.135C	U	B
CLUG_02148	1892085	0.9141	B26.131A	U	B
CLUG_02148	1892085	0.9306	B27.136A	U	B
CLUG_02148	1892085	1.0095	B28.13UM	U	B
CLUG_02148	1892085	0.9814	B29.13MM	M	B
CLUG_02148	1892085	0.8853	C10.9M3	M	C
CLUG_02148	1892085	0.9134	C11.9M41	M	C
CLUG_02148	1892085	0.9223	C12.9U1	U	C
CLUG_02148	1892085	0.9585	C13.9U2	U	C
CLUG_02148	1892085	0.9483	C14.9U3	U	C
CLUG_02148	1892085	0.9602	C15.9U4s	U	C
CLUG_02148	1892085	0.9589	C30.13LM	L	C
CLUG_02148	1892085	0.9465	C31.13MP	U	C
CLUG_02148	1892085	0.9908	C4.9L1	L	C
CLUG_02148	1892085	0.9045	C5.9L2	L	C
CLUG_02148	1892085	0.8641	C6.9L3	L	C
CLUG_02148	1892085	0.9376	C7.9L4	L	C
CLUG_02148	1892085	0.8847	C8.9M1	M	C
CLUG_02148	1892085	0.9314	C9.9M2	M	C
CLUG_02148	1892085	0.9139	ctl1.AL1B	L	A
CLUG_02148	1892085	0.9109	ctl2.AL1B	L	A
CLUG_02149	1895393	0.7542	POSITION	UNK	P
CLUG_02149	1895393	0.6816	A10.L4C	L	A
CLUG_02149	1895393	0.6685	A11.L11G	L	A
CLUG_02149	1895393	0.7721	A12.L10B	L	A
