Window	Chr	Chr_start	Chr_end	Track	Density
898	Supercontig_1.5	660000	670000	PopA.INDEL.lungonly	0
898	Supercontig_1.5	660000	670000	PopA.INDEL.lungonly_curated	0
898	Supercontig_1.5	660000	670000	PopA.SNP.lungonly	0
898	Supercontig_1.5	660000	670000	PopA.SNP.lungonly_curated	0
898	Supercontig_1.5	660000	670000	repeats	0
899	Supercontig_1.5	670000	680000	Genes	4
899	Supercontig_1.5	670000	680000	PopA.INDEL.lungonly	0
899	Supercontig_1.5	670000	680000	PopA.INDEL.lungonly_curated	0
899	Supercontig_1.5	670000	680000	PopA.SNP.lungonly	0
899	Supercontig_1.5	670000	680000	PopA.SNP.lungonly_curated	0
899	Supercontig_1.5	670000	680000	repeats	2
900	Supercontig_1.5	680000	690000	Genes	5
900	Supercontig_1.5	680000	690000	PopA.INDEL.lungonly	0
900	Supercontig_1.5	680000	690000	PopA.INDEL.lungonly_curated	0
900	Supercontig_1.5	680000	690000	PopA.SNP.lungonly	0
900	Supercontig_1.5	680000	690000	PopA.SNP.lungonly_curated	0
900	Supercontig_1.5	680000	690000	repeats	0
901	Supercontig_1.5	690000	700000	Genes	8
901	Supercontig_1.5	690000	700000	PopA.INDEL.lungonly	6
901	Supercontig_1.5	690000	700000	PopA.INDEL.lungonly_curated	0
901	Supercontig_1.5	690000	700000	PopA.SNP.lungonly	0
901	Supercontig_1.5	690000	700000	PopA.SNP.lungonly_curated	0
901	Supercontig_1.5	690000	700000	repeats	0
902	Supercontig_1.5	700000	710000	Genes	5
902	Supercontig_1.5	700000	710000	PopA.INDEL.lungonly	0
902	Supercontig_1.5	700000	710000	PopA.INDEL.lungonly_curated	0
902	Supercontig_1.5	700000	710000	PopA.SNP.lungonly	0
902	Supercontig_1.5	700000	710000	PopA.SNP.lungonly_curated	0
902	Supercontig_1.5	700000	710000	repeats	0
903	Supercontig_1.5	710000	720000	Genes	4
903	Supercontig_1.5	710000	720000	PopA.INDEL.lungonly	0
903	Supercontig_1.5	710000	720000	PopA.INDEL.lungonly_curated	0
903	Supercontig_1.5	710000	720000	PopA.SNP.lungonly	0
903	Supercontig_1.5	710000	720000	PopA.SNP.lungonly_curated	0
903	Supercontig_1.5	710000	720000	repeats	0
904	Supercontig_1.5	720000	730000	Genes	6
904	Supercontig_1.5	720000	730000	PopA.INDEL.lungonly	0
904	Supercontig_1.5	720000	730000	PopA.INDEL.lungonly_curated	0
904	Supercontig_1.5	720000	730000	PopA.SNP.lungonly	0
904	Supercontig_1.5	720000	730000	PopA.SNP.lungonly_curated	0
904	Supercontig_1.5	720000	730000	repeats	0
905	Supercontig_1.5	730000	740000	Genes	8
905	Supercontig_1.5	730000	740000	PopA.INDEL.lungonly	1
905	Supercontig_1.5	730000	740000	PopA.INDEL.lungonly_curated	0
905	Supercontig_1.5	730000	740000	PopA.SNP.lungonly	1
905	Supercontig_1.5	730000	740000	PopA.SNP.lungonly_curated	1
905	Supercontig_1.5	730000	740000	repeats	0
906	Supercontig_1.5	740000	750000	Genes	4
906	Supercontig_1.5	740000	750000	PopA.INDEL.lungonly	0
906	Supercontig_1.5	740000	750000	PopA.INDEL.lungonly_curated	0
906	Supercontig_1.5	740000	750000	PopA.SNP.lungonly	0
906	Supercontig_1.5	740000	750000	PopA.SNP.lungonly_curated	0
906	Supercontig_1.5	740000	750000	repeats	0
907	Supercontig_1.5	750000	760000	Genes	7
907	Supercontig_1.5	750000	760000	PopA.INDEL.lungonly	0
907	Supercontig_1.5	750000	760000	PopA.INDEL.lungonly_curated	0
907	Supercontig_1.5	750000	760000	PopA.SNP.lungonly	0
907	Supercontig_1.5	750000	760000	PopA.SNP.lungonly_curated	0
907	Supercontig_1.5	750000	760000	repeats	0
908	Supercontig_1.5	760000	770000	Genes	4
908	Supercontig_1.5	760000	770000	PopA.INDEL.lungonly	0
908	Supercontig_1.5	760000	770000	PopA.INDEL.lungonly_curated	0
908	Supercontig_1.5	760000	770000	PopA.SNP.lungonly	1
908	Supercontig_1.5	760000	770000	PopA.SNP.lungonly_curated	1
908	Supercontig_1.5	760000	770000	repeats	0
909	Supercontig_1.5	770000	780000	Genes	5
909	Supercontig_1.5	770000	780000	PopA.INDEL.lungonly	1
909	Supercontig_1.5	770000	780000	PopA.INDEL.lungonly_curated	1
909	Supercontig_1.5	770000	780000	PopA.SNP.lungonly	0
909	Supercontig_1.5	770000	780000	PopA.SNP.lungonly_curated	0
909	Supercontig_1.5	770000	780000	repeats	0
910	Supercontig_1.5	780000	790000	Genes	5
910	Supercontig_1.5	780000	790000	PopA.INDEL.lungonly	0
910	Supercontig_1.5	780000	790000	PopA.INDEL.lungonly_curated	0
910	Supercontig_1.5	780000	790000	PopA.SNP.lungonly	0
910	Supercontig_1.5	780000	790000	PopA.SNP.lungonly_curated	0
910	Supercontig_1.5	780000	790000	repeats	0
911	Supercontig_1.5	790000	800000	Genes	4
911	Supercontig_1.5	790000	800000	PopA.INDEL.lungonly	0
911	Supercontig_1.5	790000	800000	PopA.INDEL.lungonly_curated	0
911	Supercontig_1.5	790000	800000	PopA.SNP.lungonly	0
911	Supercontig_1.5	790000	800000	PopA.SNP.lungonly_curated	0
911	Supercontig_1.5	790000	800000	repeats	1
912	Supercontig_1.5	800000	810000	Genes	6
912	Supercontig_1.5	800000	810000	PopA.INDEL.lungonly	0
912	Supercontig_1.5	800000	810000	PopA.INDEL.lungonly_curated	0
912	Supercontig_1.5	800000	810000	PopA.SNP.lungonly	0
912	Supercontig_1.5	800000	810000	PopA.SNP.lungonly_curated	0
912	Supercontig_1.5	800000	810000	repeats	0
913	Supercontig_1.5	810000	820000	Genes	6
913	Supercontig_1.5	810000	820000	PopA.INDEL.lungonly	0
913	Supercontig_1.5	810000	820000	PopA.INDEL.lungonly_curated	0
913	Supercontig_1.5	810000	820000	PopA.SNP.lungonly	1
913	Supercontig_1.5	810000	820000	PopA.SNP.lungonly_curated	1
913	Supercontig_1.5	810000	820000	repeats	1
914	Supercontig_1.5	820000	830000	Genes	6
914	Supercontig_1.5	820000	830000	PopA.INDEL.lungonly	0
914	Supercontig_1.5	820000	830000	PopA.INDEL.lungonly_curated	0
914	Supercontig_1.5	820000	830000	PopA.SNP.lungonly	0
914	Supercontig_1.5	820000	830000	PopA.SNP.lungonly_curated	0
914	Supercontig_1.5	820000	830000	repeats	0
915	Supercontig_1.5	830000	840000	Genes	5
915	Supercontig_1.5	830000	840000	PopA.INDEL.lungonly	1
915	Supercontig_1.5	830000	840000	PopA.INDEL.lungonly_curated	1
915	Supercontig_1.5	830000	840000	PopA.SNP.lungonly	0
915	Supercontig_1.5	830000	840000	PopA.SNP.lungonly_curated	0
915	Supercontig_1.5	830000	840000	repeats	0
916	Supercontig_1.5	840000	850000	Genes	6
916	Supercontig_1.5	840000	850000	PopA.INDEL.lungonly	0
916	Supercontig_1.5	840000	850000	PopA.INDEL.lungonly_curated	0
916	Supercontig_1.5	840000	850000	PopA.SNP.lungonly	0
916	Supercontig_1.5	840000	850000	PopA.SNP.lungonly_curated	0
916	Supercontig_1.5	840000	850000	repeats	0
917	Supercontig_1.5	850000	860000	Genes	8
917	Supercontig_1.5	850000	860000	PopA.INDEL.lungonly	0
917	Supercontig_1.5	850000	860000	PopA.INDEL.lungonly_curated	0
917	Supercontig_1.5	850000	860000	PopA.SNP.lungonly	2
917	Supercontig_1.5	850000	860000	PopA.SNP.lungonly_curated	2
917	Supercontig_1.5	850000	860000	repeats	0
918	Supercontig_1.5	860000	870000	Genes	5
918	Supercontig_1.5	860000	870000	PopA.INDEL.lungonly	0
918	Supercontig_1.5	860000	870000	PopA.INDEL.lungonly_curated	0
918	Supercontig_1.5	860000	870000	PopA.SNP.lungonly	0
918	Supercontig_1.5	860000	870000	PopA.SNP.lungonly_curated	0
918	Supercontig_1.5	860000	870000	repeats	0
919	Supercontig_1.5	870000	880000	Genes	7
919	Supercontig_1.5	870000	880000	PopA.INDEL.lungonly	0
919	Supercontig_1.5	870000	880000	PopA.INDEL.lungonly_curated	0
919	Supercontig_1.5	870000	880000	PopA.SNP.lungonly	0
919	Supercontig_1.5	870000	880000	PopA.SNP.lungonly_curated	0
919	Supercontig_1.5	870000	880000	repeats	0
920	Supercontig_1.5	880000	890000	Genes	8
920	Supercontig_1.5	880000	890000	PopA.INDEL.lungonly	0
920	Supercontig_1.5	880000	890000	PopA.INDEL.lungonly_curated	0
920	Supercontig_1.5	880000	890000	PopA.SNP.lungonly	1
920	Supercontig_1.5	880000	890000	PopA.SNP.lungonly_curated	1
920	Supercontig_1.5	880000	890000	repeats	0
921	Supercontig_1.5	890000	900000	Genes	7
921	Supercontig_1.5	890000	900000	PopA.INDEL.lungonly	0
921	Supercontig_1.5	890000	900000	PopA.INDEL.lungonly_curated	0
921	Supercontig_1.5	890000	900000	PopA.SNP.lungonly	0
921	Supercontig_1.5	890000	900000	PopA.SNP.lungonly_curated	0
921	Supercontig_1.5	890000	900000	repeats	0
922	Supercontig_1.5	900000	910000	Genes	6
922	Supercontig_1.5	900000	910000	PopA.INDEL.lungonly	0
922	Supercontig_1.5	900000	910000	PopA.INDEL.lungonly_curated	0
922	Supercontig_1.5	900000	910000	PopA.SNP.lungonly	0
922	Supercontig_1.5	900000	910000	PopA.SNP.lungonly_curated	0
922	Supercontig_1.5	900000	910000	repeats	0
923	Supercontig_1.5	910000	920000	Genes	8
923	Supercontig_1.5	910000	920000	PopA.INDEL.lungonly	0
923	Supercontig_1.5	910000	920000	PopA.INDEL.lungonly_curated	0
923	Supercontig_1.5	910000	920000	PopA.SNP.lungonly	0
923	Supercontig_1.5	910000	920000	PopA.SNP.lungonly_curated	0
923	Supercontig_1.5	910000	920000	repeats	0
924	Supercontig_1.5	920000	930000	Genes	6
924	Supercontig_1.5	920000	930000	PopA.INDEL.lungonly	0
924	Supercontig_1.5	920000	930000	PopA.INDEL.lungonly_curated	0
924	Supercontig_1.5	920000	930000	PopA.SNP.lungonly	0
924	Supercontig_1.5	920000	930000	PopA.SNP.lungonly_curated	0
924	Supercontig_1.5	920000	930000	repeats	0
925	Supercontig_1.5	930000	940000	Genes	5
925	Supercontig_1.5	930000	940000	PopA.INDEL.lungonly	0
925	Supercontig_1.5	930000	940000	PopA.INDEL.lungonly_curated	0
925	Supercontig_1.5	930000	940000	PopA.SNP.lungonly	0
925	Supercontig_1.5	930000	940000	PopA.SNP.lungonly_curated	0
925	Supercontig_1.5	930000	940000	repeats	0
926	Supercontig_1.5	940000	950000	Genes	6
926	Supercontig_1.5	940000	950000	PopA.INDEL.lungonly	0
926	Supercontig_1.5	940000	950000	PopA.INDEL.lungonly_curated	0
926	Supercontig_1.5	940000	950000	PopA.SNP.lungonly	0
926	Supercontig_1.5	940000	950000	PopA.SNP.lungonly_curated	0
926	Supercontig_1.5	940000	950000	repeats	0
927	Supercontig_1.5	950000	960000	Genes	8
927	Supercontig_1.5	950000	960000	PopA.INDEL.lungonly	1
927	Supercontig_1.5	950000	960000	PopA.INDEL.lungonly_curated	0
927	Supercontig_1.5	950000	960000	PopA.SNP.lungonly	0
927	Supercontig_1.5	950000	960000	PopA.SNP.lungonly_curated	0
927	Supercontig_1.5	950000	960000	repeats	0
928	Supercontig_1.5	960000	970000	Genes	10
928	Supercontig_1.5	960000	970000	PopA.INDEL.lungonly	1
928	Supercontig_1.5	960000	970000	PopA.INDEL.lungonly_curated	0
928	Supercontig_1.5	960000	970000	PopA.SNP.lungonly	0
928	Supercontig_1.5	960000	970000	PopA.SNP.lungonly_curated	0
928	Supercontig_1.5	960000	970000	repeats	0
929	Supercontig_1.5	970000	980000	Genes	6
929	Supercontig_1.5	970000	980000	PopA.INDEL.lungonly	0
929	Supercontig_1.5	970000	980000	PopA.INDEL.lungonly_curated	0
929	Supercontig_1.5	970000	980000	PopA.SNP.lungonly	0
929	Supercontig_1.5	970000	980000	PopA.SNP.lungonly_curated	0
929	Supercontig_1.5	970000	980000	repeats	0
930	Supercontig_1.5	980000	990000	Genes	6
930	Supercontig_1.5	980000	990000	PopA.INDEL.lungonly	2
930	Supercontig_1.5	980000	990000	PopA.INDEL.lungonly_curated	2
930	Supercontig_1.5	980000	990000	PopA.SNP.lungonly	1
930	Supercontig_1.5	980000	990000	PopA.SNP.lungonly_curated	1
930	Supercontig_1.5	980000	990000	repeats	0
931	Supercontig_1.5	990000	1000000	Genes	5
931	Supercontig_1.5	990000	1000000	PopA.INDEL.lungonly	0
931	Supercontig_1.5	990000	1000000	PopA.INDEL.lungonly_curated	0
931	Supercontig_1.5	990000	1000000	PopA.SNP.lungonly	0
931	Supercontig_1.5	990000	1000000	PopA.SNP.lungonly_curated	0
931	Supercontig_1.5	990000	1000000	repeats	0
932	Supercontig_1.5	1000000	1010000	Genes	8
932	Supercontig_1.5	1000000	1010000	PopA.INDEL.lungonly	0
932	Supercontig_1.5	1000000	1010000	PopA.INDEL.lungonly_curated	0
932	Supercontig_1.5	1000000	1010000	PopA.SNP.lungonly	0
932	Supercontig_1.5	1000000	1010000	PopA.SNP.lungonly_curated	0
932	Supercontig_1.5	1000000	1010000	repeats	0
933	Supercontig_1.5	1010000	1020000	Genes	8
933	Supercontig_1.5	1010000	1020000	PopA.INDEL.lungonly	0
933	Supercontig_1.5	1010000	1020000	PopA.INDEL.lungonly_curated	0
933	Supercontig_1.5	1010000	1020000	PopA.SNP.lungonly	0
933	Supercontig_1.5	1010000	1020000	PopA.SNP.lungonly_curated	0
933	Supercontig_1.5	1010000	1020000	repeats	0
934	Supercontig_1.5	1020000	1030000	Genes	9
934	Supercontig_1.5	1020000	1030000	PopA.INDEL.lungonly	0
934	Supercontig_1.5	1020000	1030000	PopA.INDEL.lungonly_curated	0
934	Supercontig_1.5	1020000	1030000	PopA.SNP.lungonly	0
934	Supercontig_1.5	1020000	1030000	PopA.SNP.lungonly_curated	0
934	Supercontig_1.5	1020000	1030000	repeats	0
935	Supercontig_1.5	1030000	1040000	Genes	7
935	Supercontig_1.5	1030000	1040000	PopA.INDEL.lungonly	0
935	Supercontig_1.5	1030000	1040000	PopA.INDEL.lungonly_curated	0
935	Supercontig_1.5	1030000	1040000	PopA.SNP.lungonly	1
935	Supercontig_1.5	1030000	1040000	PopA.SNP.lungonly_curated	1
935	Supercontig_1.5	1030000	1040000	repeats	0
936	Supercontig_1.5	1040000	1050000	Genes	6
936	Supercontig_1.5	1040000	1050000	PopA.INDEL.lungonly	0
936	Supercontig_1.5	1040000	1050000	PopA.INDEL.lungonly_curated	0
936	Supercontig_1.5	1040000	1050000	PopA.SNP.lungonly	1
936	Supercontig_1.5	1040000	1050000	PopA.SNP.lungonly_curated	0
936	Supercontig_1.5	1040000	1050000	repeats	0
937	Supercontig_1.5	1050000	1060000	Genes	7
937	Supercontig_1.5	1050000	1060000	PopA.INDEL.lungonly	1
937	Supercontig_1.5	1050000	1060000	PopA.INDEL.lungonly_curated	1
937	Supercontig_1.5	1050000	1060000	PopA.SNP.lungonly	0
937	Supercontig_1.5	1050000	1060000	PopA.SNP.lungonly_curated	0
937	Supercontig_1.5	1050000	1060000	repeats	0
938	Supercontig_1.5	1060000	1070000	Genes	7
938	Supercontig_1.5	1060000	1070000	PopA.INDEL.lungonly	1
938	Supercontig_1.5	1060000	1070000	PopA.INDEL.lungonly_curated	1
938	Supercontig_1.5	1060000	1070000	PopA.SNP.lungonly	1
938	Supercontig_1.5	1060000	1070000	PopA.SNP.lungonly_curated	1
938	Supercontig_1.5	1060000	1070000	repeats	0
939	Supercontig_1.5	1070000	1080000	Genes	5
939	Supercontig_1.5	1070000	1080000	PopA.INDEL.lungonly	1
939	Supercontig_1.5	1070000	1080000	PopA.INDEL.lungonly_curated	1
939	Supercontig_1.5	1070000	1080000	PopA.SNP.lungonly	2
939	Supercontig_1.5	1070000	1080000	PopA.SNP.lungonly_curated	2
939	Supercontig_1.5	1070000	1080000	repeats	0
940	Supercontig_1.5	1080000	1090000	Genes	8
940	Supercontig_1.5	1080000	1090000	PopA.INDEL.lungonly	0
940	Supercontig_1.5	1080000	1090000	PopA.INDEL.lungonly_curated	0
940	Supercontig_1.5	1080000	1090000	PopA.SNP.lungonly	0
940	Supercontig_1.5	1080000	1090000	PopA.SNP.lungonly_curated	0
940	Supercontig_1.5	1080000	1090000	repeats	0
941	Supercontig_1.5	1090000	1100000	Genes	7
941	Supercontig_1.5	1090000	1100000	PopA.INDEL.lungonly	0
941	Supercontig_1.5	1090000	1100000	PopA.INDEL.lungonly_curated	0
941	Supercontig_1.5	1090000	1100000	PopA.SNP.lungonly	0
941	Supercontig_1.5	1090000	1100000	PopA.SNP.lungonly_curated	0
941	Supercontig_1.5	1090000	1100000	repeats	0
942	Supercontig_1.5	1100000	1110000	Genes	9
942	Supercontig_1.5	1100000	1110000	PopA.INDEL.lungonly	0
942	Supercontig_1.5	1100000	1110000	PopA.INDEL.lungonly_curated	0
942	Supercontig_1.5	1100000	1110000	PopA.SNP.lungonly	0
942	Supercontig_1.5	1100000	1110000	PopA.SNP.lungonly_curated	0
942	Supercontig_1.5	1100000	1110000	repeats	0
943	Supercontig_1.5	1110000	1120000	Genes	7
943	Supercontig_1.5	1110000	1120000	PopA.INDEL.lungonly	0
943	Supercontig_1.5	1110000	1120000	PopA.INDEL.lungonly_curated	0
943	Supercontig_1.5	1110000	1120000	PopA.SNP.lungonly	0
943	Supercontig_1.5	1110000	1120000	PopA.SNP.lungonly_curated	0
943	Supercontig_1.5	1110000	1120000	repeats	0
944	Supercontig_1.5	1120000	1130000	Genes	7
944	Supercontig_1.5	1120000	1130000	PopA.INDEL.lungonly	0
944	Supercontig_1.5	1120000	1130000	PopA.INDEL.lungonly_curated	0
944	Supercontig_1.5	1120000	1130000	PopA.SNP.lungonly	0
944	Supercontig_1.5	1120000	1130000	PopA.SNP.lungonly_curated	0
944	Supercontig_1.5	1120000	1130000	repeats	0
945	Supercontig_1.5	1130000	1140000	Genes	7
945	Supercontig_1.5	1130000	1140000	PopA.INDEL.lungonly	0
945	Supercontig_1.5	1130000	1140000	PopA.INDEL.lungonly_curated	0
945	Supercontig_1.5	1130000	1140000	PopA.SNP.lungonly	0
945	Supercontig_1.5	1130000	1140000	PopA.SNP.lungonly_curated	0
945	Supercontig_1.5	1130000	1140000	repeats	0
946	Supercontig_1.5	1140000	1150000	Genes	4
946	Supercontig_1.5	1140000	1150000	PopA.INDEL.lungonly	0
946	Supercontig_1.5	1140000	1150000	PopA.INDEL.lungonly_curated	0
946	Supercontig_1.5	1140000	1150000	PopA.SNP.lungonly	0
946	Supercontig_1.5	1140000	1150000	PopA.SNP.lungonly_curated	0
946	Supercontig_1.5	1140000	1150000	repeats	0
947	Supercontig_1.5	1150000	1160000	Genes	6
947	Supercontig_1.5	1150000	1160000	PopA.INDEL.lungonly	0
947	Supercontig_1.5	1150000	1160000	PopA.INDEL.lungonly_curated	0
947	Supercontig_1.5	1150000	1160000	PopA.SNP.lungonly	1
947	Supercontig_1.5	1150000	1160000	PopA.SNP.lungonly_curated	1
947	Supercontig_1.5	1150000	1160000	repeats	0
948	Supercontig_1.5	1160000	1170000	Genes	4
948	Supercontig_1.5	1160000	1170000	PopA.INDEL.lungonly	1
948	Supercontig_1.5	1160000	1170000	PopA.INDEL.lungonly_curated	1
948	Supercontig_1.5	1160000	1170000	PopA.SNP.lungonly	0
948	Supercontig_1.5	1160000	1170000	PopA.SNP.lungonly_curated	0
948	Supercontig_1.5	1160000	1170000	repeats	0
949	Supercontig_1.5	1170000	1180000	Genes	9
949	Supercontig_1.5	1170000	1180000	PopA.INDEL.lungonly	1
949	Supercontig_1.5	1170000	1180000	PopA.INDEL.lungonly_curated	1
949	Supercontig_1.5	1170000	1180000	PopA.SNP.lungonly	0
949	Supercontig_1.5	1170000	1180000	PopA.SNP.lungonly_curated	0
949	Supercontig_1.5	1170000	1180000	repeats	0
950	Supercontig_1.5	1180000	1190000	Genes	5
950	Supercontig_1.5	1180000	1190000	PopA.INDEL.lungonly	0
950	Supercontig_1.5	1180000	1190000	PopA.INDEL.lungonly_curated	0
950	Supercontig_1.5	1180000	1190000	PopA.SNP.lungonly	0
950	Supercontig_1.5	1180000	1190000	PopA.SNP.lungonly_curated	0
950	Supercontig_1.5	1180000	1190000	repeats	0
951	Supercontig_1.5	1190000	1200000	Genes	7
951	Supercontig_1.5	1190000	1200000	PopA.INDEL.lungonly	0
951	Supercontig_1.5	1190000	1200000	PopA.INDEL.lungonly_curated	0
951	Supercontig_1.5	1190000	1200000	PopA.SNP.lungonly	0
951	Supercontig_1.5	1190000	1200000	PopA.SNP.lungonly_curated	0
951	Supercontig_1.5	1190000	1200000	repeats	0
952	Supercontig_1.5	1200000	1210000	Genes	5
952	Supercontig_1.5	1200000	1210000	PopA.INDEL.lungonly	0
952	Supercontig_1.5	1200000	1210000	PopA.INDEL.lungonly_curated	0
952	Supercontig_1.5	1200000	1210000	PopA.SNP.lungonly	0
952	Supercontig_1.5	1200000	1210000	PopA.SNP.lungonly_curated	0
952	Supercontig_1.5	1200000	1210000	repeats	0
953	Supercontig_1.5	1210000	1220000	Genes	4
953	Supercontig_1.5	1210000	1220000	PopA.INDEL.lungonly	0
953	Supercontig_1.5	1210000	1220000	PopA.INDEL.lungonly_curated	0
953	Supercontig_1.5	1210000	1220000	PopA.SNP.lungonly	0
953	Supercontig_1.5	1210000	1220000	PopA.SNP.lungonly_curated	0
953	Supercontig_1.5	1210000	1220000	repeats	0
954	Supercontig_1.5	1220000	1230000	Genes	6
954	Supercontig_1.5	1220000	1230000	PopA.INDEL.lungonly	0
954	Supercontig_1.5	1220000	1230000	PopA.INDEL.lungonly_curated	0
954	Supercontig_1.5	1220000	1230000	PopA.SNP.lungonly	1
954	Supercontig_1.5	1220000	1230000	PopA.SNP.lungonly_curated	1
954	Supercontig_1.5	1220000	1230000	repeats	0
955	Supercontig_1.5	1230000	1240000	Genes	7
955	Supercontig_1.5	1230000	1240000	PopA.INDEL.lungonly	0
955	Supercontig_1.5	1230000	1240000	PopA.INDEL.lungonly_curated	0
955	Supercontig_1.5	1230000	1240000	PopA.SNP.lungonly	0
955	Supercontig_1.5	1230000	1240000	PopA.SNP.lungonly_curated	0
955	Supercontig_1.5	1230000	1240000	repeats	0
956	Supercontig_1.5	1240000	1250000	Genes	6
956	Supercontig_1.5	1240000	1250000	PopA.INDEL.lungonly	0
956	Supercontig_1.5	1240000	1250000	PopA.INDEL.lungonly_curated	0
956	Supercontig_1.5	1240000	1250000	PopA.SNP.lungonly	1
956	Supercontig_1.5	1240000	1250000	PopA.SNP.lungonly_curated	1
956	Supercontig_1.5	1240000	1250000	repeats	1
957	Supercontig_1.5	1250000	1260000	Genes	4
957	Supercontig_1.5	1250000	1260000	PopA.INDEL.lungonly	1
957	Supercontig_1.5	1250000	1260000	PopA.INDEL.lungonly_curated	1
957	Supercontig_1.5	1250000	1260000	PopA.SNP.lungonly	0
957	Supercontig_1.5	1250000	1260000	PopA.SNP.lungonly_curated	0
957	Supercontig_1.5	1250000	1260000	repeats	0
958	Supercontig_1.5	1260000	1270000	Genes	4
958	Supercontig_1.5	1260000	1270000	PopA.INDEL.lungonly	0
958	Supercontig_1.5	1260000	1270000	PopA.INDEL.lungonly_curated	0
958	Supercontig_1.5	1260000	1270000	PopA.SNP.lungonly	1
958	Supercontig_1.5	1260000	1270000	PopA.SNP.lungonly_curated	1
958	Supercontig_1.5	1260000	1270000	repeats	0
959	Supercontig_1.5	1270000	1280000	Genes	8
959	Supercontig_1.5	1270000	1280000	PopA.INDEL.lungonly	0
959	Supercontig_1.5	1270000	1280000	PopA.INDEL.lungonly_curated	0
959	Supercontig_1.5	1270000	1280000	PopA.SNP.lungonly	1
959	Supercontig_1.5	1270000	1280000	PopA.SNP.lungonly_curated	1
959	Supercontig_1.5	1270000	1280000	repeats	0
960	Supercontig_1.5	1280000	1290000	Genes	8
960	Supercontig_1.5	1280000	1290000	PopA.INDEL.lungonly	0
960	Supercontig_1.5	1280000	1290000	PopA.INDEL.lungonly_curated	0
960	Supercontig_1.5	1280000	1290000	PopA.SNP.lungonly	1
960	Supercontig_1.5	1280000	1290000	PopA.SNP.lungonly_curated	1
960	Supercontig_1.5	1280000	1290000	repeats	1
961	Supercontig_1.5	1290000	1300000	Genes	5
961	Supercontig_1.5	1290000	1300000	PopA.INDEL.lungonly	1
961	Supercontig_1.5	1290000	1300000	PopA.INDEL.lungonly_curated	1
961	Supercontig_1.5	1290000	1300000	PopA.SNP.lungonly	1
961	Supercontig_1.5	1290000	1300000	PopA.SNP.lungonly_curated	1
961	Supercontig_1.5	1290000	1300000	repeats	0
962	Supercontig_1.5	1300000	1310000	Genes	7
962	Supercontig_1.5	1300000	1310000	PopA.INDEL.lungonly	0
962	Supercontig_1.5	1300000	1310000	PopA.INDEL.lungonly_curated	0
962	Supercontig_1.5	1300000	1310000	PopA.SNP.lungonly	0
962	Supercontig_1.5	1300000	1310000	PopA.SNP.lungonly_curated	0
962	Supercontig_1.5	1300000	1310000	repeats	0
963	Supercontig_1.5	1310000	1320000	Genes	6
963	Supercontig_1.5	1310000	1320000	PopA.INDEL.lungonly	0
963	Supercontig_1.5	1310000	1320000	PopA.INDEL.lungonly_curated	0
963	Supercontig_1.5	1310000	1320000	PopA.SNP.lungonly	1
963	Supercontig_1.5	1310000	1320000	PopA.SNP.lungonly_curated	1
963	Supercontig_1.5	1310000	1320000	repeats	1
964	Supercontig_1.5	1320000	1330000	Genes	2
964	Supercontig_1.5	1320000	1330000	PopA.INDEL.lungonly	0
964	Supercontig_1.5	1320000	1330000	PopA.INDEL.lungonly_curated	0
964	Supercontig_1.5	1320000	1330000	PopA.SNP.lungonly	1
964	Supercontig_1.5	1320000	1330000	PopA.SNP.lungonly_curated	1
964	Supercontig_1.5	1320000	1330000	repeats	1
965	Supercontig_1.5	1330000	1340000	Genes	6
965	Supercontig_1.5	1330000	1340000	PopA.INDEL.lungonly	0
965	Supercontig_1.5	1330000	1340000	PopA.INDEL.lungonly_curated	0
965	Supercontig_1.5	1330000	1340000	PopA.SNP.lungonly	0
965	Supercontig_1.5	1330000	1340000	PopA.SNP.lungonly_curated	0
965	Supercontig_1.5	1330000	1340000	repeats	0
966	Supercontig_1.5	1340000	1350000	Genes	6
966	Supercontig_1.5	1340000	1350000	PopA.INDEL.lungonly	0
966	Supercontig_1.5	1340000	1350000	PopA.INDEL.lungonly_curated	0
966	Supercontig_1.5	1340000	1350000	PopA.SNP.lungonly	0
966	Supercontig_1.5	1340000	1350000	PopA.SNP.lungonly_curated	0
966	Supercontig_1.5	1340000	1350000	repeats	0
967	Supercontig_1.5	1350000	1360000	Genes	4
967	Supercontig_1.5	1350000	1360000	PopA.INDEL.lungonly	0
967	Supercontig_1.5	1350000	1360000	PopA.INDEL.lungonly_curated	0
967	Supercontig_1.5	1350000	1360000	PopA.SNP.lungonly	0
967	Supercontig_1.5	1350000	1360000	PopA.SNP.lungonly_curated	0
967	Supercontig_1.5	1350000	1360000	repeats	0
968	Supercontig_1.5	1360000	1370000	Genes	6
968	Supercontig_1.5	1360000	1370000	PopA.INDEL.lungonly	0
968	Supercontig_1.5	1360000	1370000	PopA.INDEL.lungonly_curated	0
968	Supercontig_1.5	1360000	1370000	PopA.SNP.lungonly	1
968	Supercontig_1.5	1360000	1370000	PopA.SNP.lungonly_curated	1
968	Supercontig_1.5	1360000	1370000	repeats	0
969	Supercontig_1.5	1370000	1380000	Genes	5
969	Supercontig_1.5	1370000	1380000	PopA.INDEL.lungonly	0
969	Supercontig_1.5	1370000	1380000	PopA.INDEL.lungonly_curated	0
969	Supercontig_1.5	1370000	1380000	PopA.SNP.lungonly	1
969	Supercontig_1.5	1370000	1380000	PopA.SNP.lungonly_curated	1
969	Supercontig_1.5	1370000	1380000	repeats	0
