Window	Chr	Chr_start	Chr_end	Track	Density
216	Supercontig_1.7	50000	100000	PopA.SNP.lungonly	4
216	Supercontig_1.7	50000	100000	PopA.SNP.lungonly_curated	0
216	Supercontig_1.7	50000	100000	repeats	0
217	Supercontig_1.7	100000	150000	Genes	27
217	Supercontig_1.7	100000	150000	PopA.INDEL.lungonly	6
217	Supercontig_1.7	100000	150000	PopA.INDEL.lungonly_curated	1
217	Supercontig_1.7	100000	150000	PopA.SNP.lungonly	2
217	Supercontig_1.7	100000	150000	PopA.SNP.lungonly_curated	1
217	Supercontig_1.7	100000	150000	repeats	0
218	Supercontig_1.7	150000	200000	Genes	26
218	Supercontig_1.7	150000	200000	PopA.INDEL.lungonly	7
218	Supercontig_1.7	150000	200000	PopA.INDEL.lungonly_curated	4
218	Supercontig_1.7	150000	200000	PopA.SNP.lungonly	3
218	Supercontig_1.7	150000	200000	PopA.SNP.lungonly_curated	1
218	Supercontig_1.7	150000	200000	repeats	2
219	Supercontig_1.7	200000	250000	Genes	27
219	Supercontig_1.7	200000	250000	PopA.INDEL.lungonly	36
219	Supercontig_1.7	200000	250000	PopA.INDEL.lungonly_curated	9
219	Supercontig_1.7	200000	250000	PopA.SNP.lungonly	6
219	Supercontig_1.7	200000	250000	PopA.SNP.lungonly_curated	2
219	Supercontig_1.7	200000	250000	repeats	0
220	Supercontig_1.7	250000	300000	Genes	23
220	Supercontig_1.7	250000	300000	PopA.INDEL.lungonly	17
220	Supercontig_1.7	250000	300000	PopA.INDEL.lungonly_curated	2
220	Supercontig_1.7	250000	300000	PopA.SNP.lungonly	4
220	Supercontig_1.7	250000	300000	PopA.SNP.lungonly_curated	1
220	Supercontig_1.7	250000	300000	repeats	0
221	Supercontig_1.7	300000	350000	Genes	25
221	Supercontig_1.7	300000	350000	PopA.INDEL.lungonly	14
221	Supercontig_1.7	300000	350000	PopA.INDEL.lungonly_curated	2
221	Supercontig_1.7	300000	350000	PopA.SNP.lungonly	8
221	Supercontig_1.7	300000	350000	PopA.SNP.lungonly_curated	2
221	Supercontig_1.7	300000	350000	repeats	1
222	Supercontig_1.7	350000	400000	Genes	22
222	Supercontig_1.7	350000	400000	PopA.INDEL.lungonly	1
222	Supercontig_1.7	350000	400000	PopA.INDEL.lungonly_curated	0
222	Supercontig_1.7	350000	400000	PopA.SNP.lungonly	3
222	Supercontig_1.7	350000	400000	PopA.SNP.lungonly_curated	3
222	Supercontig_1.7	350000	400000	repeats	1
223	Supercontig_1.7	400000	450000	Genes	28
223	Supercontig_1.7	400000	450000	PopA.INDEL.lungonly	22
223	Supercontig_1.7	400000	450000	PopA.INDEL.lungonly_curated	9
223	Supercontig_1.7	400000	450000	PopA.SNP.lungonly	5
223	Supercontig_1.7	400000	450000	PopA.SNP.lungonly_curated	1
223	Supercontig_1.7	400000	450000	repeats	0
224	Supercontig_1.7	450000	500000	Genes	23
224	Supercontig_1.7	450000	500000	PopA.INDEL.lungonly	31
224	Supercontig_1.7	450000	500000	PopA.INDEL.lungonly_curated	4
224	Supercontig_1.7	450000	500000	PopA.SNP.lungonly	6
224	Supercontig_1.7	450000	500000	PopA.SNP.lungonly_curated	1
224	Supercontig_1.7	450000	500000	repeats	0
225	Supercontig_1.7	500000	550000	Genes	22
225	Supercontig_1.7	500000	550000	PopA.INDEL.lungonly	20
225	Supercontig_1.7	500000	550000	PopA.INDEL.lungonly_curated	7
225	Supercontig_1.7	500000	550000	PopA.SNP.lungonly	4
225	Supercontig_1.7	500000	550000	PopA.SNP.lungonly_curated	0
225	Supercontig_1.7	500000	550000	repeats	0
226	Supercontig_1.7	550000	600000	Genes	20
226	Supercontig_1.7	550000	600000	PopA.INDEL.lungonly	1
226	Supercontig_1.7	550000	600000	PopA.INDEL.lungonly_curated	1
226	Supercontig_1.7	550000	600000	PopA.SNP.lungonly	0
226	Supercontig_1.7	550000	600000	PopA.SNP.lungonly_curated	0
226	Supercontig_1.7	550000	600000	repeats	0
227	Supercontig_1.7	600000	650000	Genes	21
227	Supercontig_1.7	600000	650000	PopA.INDEL.lungonly	3
227	Supercontig_1.7	600000	650000	PopA.INDEL.lungonly_curated	0
227	Supercontig_1.7	600000	650000	PopA.SNP.lungonly	3
227	Supercontig_1.7	600000	650000	PopA.SNP.lungonly_curated	2
227	Supercontig_1.7	600000	650000	repeats	1
228	Supercontig_1.7	650000	700000	Genes	29
228	Supercontig_1.7	650000	700000	PopA.INDEL.lungonly	1
228	Supercontig_1.7	650000	700000	PopA.INDEL.lungonly_curated	1
228	Supercontig_1.7	650000	700000	PopA.SNP.lungonly	1
228	Supercontig_1.7	650000	700000	PopA.SNP.lungonly_curated	1
228	Supercontig_1.7	650000	700000	repeats	0
229	Supercontig_1.7	700000	750000	Genes	25
229	Supercontig_1.7	700000	750000	PopA.INDEL.lungonly	6
229	Supercontig_1.7	700000	750000	PopA.INDEL.lungonly_curated	1
229	Supercontig_1.7	700000	750000	PopA.SNP.lungonly	1
229	Supercontig_1.7	700000	750000	PopA.SNP.lungonly_curated	1
229	Supercontig_1.7	700000	750000	repeats	1
230	Supercontig_1.7	750000	779898	Genes	8
230	Supercontig_1.7	750000	779898	PopA.INDEL.lungonly	12
230	Supercontig_1.7	750000	779898	PopA.INDEL.lungonly_curated	4
230	Supercontig_1.7	750000	779898	PopA.SNP.lungonly	7
230	Supercontig_1.7	750000	779898	PopA.SNP.lungonly_curated	0
230	Supercontig_1.7	750000	779898	repeats	0
231	Supercontig_1.8	0	50000	Genes	13
231	Supercontig_1.8	0	50000	PopA.INDEL.lungonly	7
231	Supercontig_1.8	0	50000	PopA.INDEL.lungonly_curated	3
231	Supercontig_1.8	0	50000	PopA.SNP.lungonly	1
231	Supercontig_1.8	0	50000	PopA.SNP.lungonly_curated	1
231	Supercontig_1.8	0	50000	repeats	0
232	Supercontig_1.8	50000	100000	Genes	24
232	Supercontig_1.8	50000	100000	PopA.INDEL.lungonly	45
232	Supercontig_1.8	50000	100000	PopA.INDEL.lungonly_curated	14
232	Supercontig_1.8	50000	100000	PopA.SNP.lungonly	11
232	Supercontig_1.8	50000	100000	PopA.SNP.lungonly_curated	4
232	Supercontig_1.8	50000	100000	repeats	4
233	Supercontig_1.8	100000	150000	Genes	27
233	Supercontig_1.8	100000	150000	PopA.INDEL.lungonly	14
233	Supercontig_1.8	100000	150000	PopA.INDEL.lungonly_curated	4
233	Supercontig_1.8	100000	150000	PopA.SNP.lungonly	1
233	Supercontig_1.8	100000	150000	PopA.SNP.lungonly_curated	1
233	Supercontig_1.8	100000	150000	repeats	6
234	Supercontig_1.8	150000	200000	Genes	29
234	Supercontig_1.8	150000	200000	PopA.INDEL.lungonly	0
234	Supercontig_1.8	150000	200000	PopA.INDEL.lungonly_curated	0
234	Supercontig_1.8	150000	200000	PopA.SNP.lungonly	1
234	Supercontig_1.8	150000	200000	PopA.SNP.lungonly_curated	1
234	Supercontig_1.8	150000	200000	repeats	1
235	Supercontig_1.8	200000	250000	Genes	19
235	Supercontig_1.8	200000	250000	PopA.INDEL.lungonly	28
235	Supercontig_1.8	200000	250000	PopA.INDEL.lungonly_curated	12
235	Supercontig_1.8	200000	250000	PopA.SNP.lungonly	0
235	Supercontig_1.8	200000	250000	PopA.SNP.lungonly_curated	0
235	Supercontig_1.8	200000	250000	repeats	1
236	Supercontig_1.8	250000	300000	Genes	20
236	Supercontig_1.8	250000	300000	PopA.INDEL.lungonly	6
236	Supercontig_1.8	250000	300000	PopA.INDEL.lungonly_curated	1
236	Supercontig_1.8	250000	300000	PopA.SNP.lungonly	1
236	Supercontig_1.8	250000	300000	PopA.SNP.lungonly_curated	0
236	Supercontig_1.8	250000	300000	repeats	0
237	Supercontig_1.8	300000	350000	Genes	23
237	Supercontig_1.8	300000	350000	PopA.INDEL.lungonly	20
237	Supercontig_1.8	300000	350000	PopA.INDEL.lungonly_curated	8
237	Supercontig_1.8	300000	350000	PopA.SNP.lungonly	8
237	Supercontig_1.8	300000	350000	PopA.SNP.lungonly_curated	4
237	Supercontig_1.8	300000	350000	repeats	0
238	Supercontig_1.8	350000	400000	Genes	24
238	Supercontig_1.8	350000	400000	PopA.INDEL.lungonly	16
238	Supercontig_1.8	350000	400000	PopA.INDEL.lungonly_curated	7
238	Supercontig_1.8	350000	400000	PopA.SNP.lungonly	10
238	Supercontig_1.8	350000	400000	PopA.SNP.lungonly_curated	5
238	Supercontig_1.8	350000	400000	repeats	0
239	Supercontig_1.8	400000	450000	Genes	24
239	Supercontig_1.8	400000	450000	PopA.INDEL.lungonly	12
239	Supercontig_1.8	400000	450000	PopA.INDEL.lungonly_curated	3
239	Supercontig_1.8	400000	450000	PopA.SNP.lungonly	7
239	Supercontig_1.8	400000	450000	PopA.SNP.lungonly_curated	1
239	Supercontig_1.8	400000	450000	repeats	0
240	Supercontig_1.8	450000	500000	Genes	25
240	Supercontig_1.8	450000	500000	PopA.INDEL.lungonly	1
240	Supercontig_1.8	450000	500000	PopA.INDEL.lungonly_curated	1
240	Supercontig_1.8	450000	500000	PopA.SNP.lungonly	4
240	Supercontig_1.8	450000	500000	PopA.SNP.lungonly_curated	4
240	Supercontig_1.8	450000	500000	repeats	0
241	Supercontig_1.8	500000	550000	Genes	29
241	Supercontig_1.8	500000	550000	PopA.INDEL.lungonly	0
241	Supercontig_1.8	500000	550000	PopA.INDEL.lungonly_curated	0
241	Supercontig_1.8	500000	550000	PopA.SNP.lungonly	1
241	Supercontig_1.8	500000	550000	PopA.SNP.lungonly_curated	1
241	Supercontig_1.8	500000	550000	repeats	1
242	Supercontig_1.8	550000	600000	Genes	22
242	Supercontig_1.8	550000	600000	PopA.INDEL.lungonly	0
242	Supercontig_1.8	550000	600000	PopA.INDEL.lungonly_curated	0
242	Supercontig_1.8	550000	600000	PopA.SNP.lungonly	1
242	Supercontig_1.8	550000	600000	PopA.SNP.lungonly_curated	1
242	Supercontig_1.8	550000	600000	repeats	0
243	Supercontig_1.8	600000	650000	Genes	31
243	Supercontig_1.8	600000	650000	PopA.INDEL.lungonly	3
243	Supercontig_1.8	600000	650000	PopA.INDEL.lungonly_curated	1
243	Supercontig_1.8	600000	650000	PopA.SNP.lungonly	2
243	Supercontig_1.8	600000	650000	PopA.SNP.lungonly_curated	2
243	Supercontig_1.8	600000	650000	repeats	3
244	Supercontig_1.8	650000	700000	Genes	20
244	Supercontig_1.8	650000	700000	PopA.INDEL.lungonly	3
244	Supercontig_1.8	650000	700000	PopA.INDEL.lungonly_curated	0
244	Supercontig_1.8	650000	700000	PopA.SNP.lungonly	1
244	Supercontig_1.8	650000	700000	PopA.SNP.lungonly_curated	0
244	Supercontig_1.8	650000	700000	repeats	7
245	Supercontig_1.8	700000	744036	Genes	20
245	Supercontig_1.8	700000	744036	PopA.INDEL.lungonly	24
245	Supercontig_1.8	700000	744036	PopA.INDEL.lungonly_curated	6
245	Supercontig_1.8	700000	744036	PopA.SNP.lungonly	39
245	Supercontig_1.8	700000	744036	PopA.SNP.lungonly_curated	2
245	Supercontig_1.8	700000	744036	repeats	0
