GENE	A10.L4C	A11.L11G	A12.L10B	A13.L3B	A14.L4E	A15.L4G	A16.L7C	A17.L1B	A18.S4H	A19.S3B	A2.U10A	A20.S1E	A21.S8A	A22.UpperP	A23.LowerP	A24.SputuP	A3.U3G	A4.U3B	A5.U10D	A6.U5C	A7.U3E	A8.U2E	A9.L3D	ATCC42720	B16.1310D	B17.1311G	B18.1312G	B19.1310A	B20.1311A	B21.1312A	B22.134E	B23.133H	B24.133F	B25.135C	B26.131A	B27.136A	B28.13UM	C10.9M3	C11.9M41	C12.9U1	C13.9U2	C14.9U3	C15.9U4s	C4.9L1	C5.9L2	C6.9L3	C7.9L4	C8.9M1	C9.9M2	ctl1.AL1B	ctl2.AL1B	ctl3.C9L1
CLUG_05788	108.48	244.17	89.73	122.48	116.41	112.76	108.53	76.23	103.08	191.90	117.95	91.68	110.37	247.72	385.50	96.89	86.96	98.12	80.71	454.17	143.61	128.17	101.81	130.87	314.74	325.68	333.56	366.05	292.50	303.33	289.05	296.20	291.76	265.06	300.32	309.86	246.58	223.75	234.28	275.56	304.82	328.83	328.46	234.29	290.31	298.58	251.63	293.07	256.05	307.07	300.42	264.55
CLUG_05789	99.40	206.55	82.87	111.46	103.61	110.06	106.74	65.28	92.95	170.11	102.05	87.76	104.36	215.89	321.16	80.07	68.95	85.15	76.81	415.40	127.71	114.82	94.01	113.72	295.58	317.79	313.59	342.18	275.26	304.84	262.55	269.72	286.69	266.67	283.08	292.56	239.90	215.21	236.79	271.60	288.58	335.61	294.60	218.50	288.46	296.85	246.10	280.79	238.01	297.27	284.64	259.49
CLUG_05790	114.96	255.69	85.73	127.24	107.92	109.58	109.16	88.97	107.76	199.84	104.70	105.13	114.37	261.54	382.02	99.32	78.29	98.23	75.56	436.52	152.33	112.67	100.51	131.91	304.70	314.95	312.84	346.40	291.14	278.01	260.70	307.81	293.60	257.59	298.36	285.15	220.06	188.49	221.07	259.82	294.46	294.85	298.61	226.22	251.66	259.88	237.42	258.19	223.63	275.45	272.30	254.19
CLUG_05791	108.10	234.50	89.78	119.85	116.12	117.11	109.65	78.56	110.08	194.12	114.83	95.22	115.42	242.23	385.54	88.06	81.22	93.39	84.68	444.66	145.38	122.04	102.66	126.95	313.57	319.89	327.30	347.40	293.76	304.11	284.15	291.24	291.86	270.58	299.05	307.09	234.28	228.67	247.36	269.82	303.65	321.12	317.45	238.57	284.00	284.49	252.23	297.91	238.41	293.29	298.14	253.07
CLUG_05792	91.47	201.59	80.30	99.56	105.25	99.70	98.03	61.39	92.74	167.81	90.91	82.99	89.88	211.48	301.85	83.05	73.74	83.49	84.22	410.59	136.22	114.27	92.06	108.53	297.55	297.38	306.55	318.06	282.40	308.06	244.26	277.59	298.97	250.42	274.54	297.89	262.16	211.50	224.21	252.90	271.55	289.65	302.38	221.55	270.95	270.16	236.85	264.92	243.04	266.79	287.30	254.31
CLUG_05793	105.30	221.67	89.94	106.11	109.37	103.96	104.60	83.61	101.56	175.34	112.14	94.34	108.95	223.90	337.44	81.66	78.25	85.56	71.76	397.69	136.93	119.18	95.42	127.17	291.94	304.35	333.09	351.69	287.99	295.46	258.96	275.65	278.67	268.46	272.92	292.49	210.83	227.91	224.03	254.43	273.67	308.19	287.78	223.91	271.10	268.01	238.43	293.39	239.26	276.27	278.45	239.24
CLUG_05794	88.48	209.84	80.23	100.67	96.93	112.13	105.35	73.22	88.95	160.77	94.10	86.22	96.16	203.06	312.44	76.31	71.83	80.13	71.86	390.11	125.94	114.75	95.11	120.97	283.87	302.52	320.77	326.30	275.12	282.21	268.13	263.08	270.04	258.32	268.62	291.93	227.39	210.15	236.29	237.21	279.41	305.61	287.65	215.05	274.74	271.16	205.34	289.86	239.07	296.51	279.29	245.65
CLUG_05795	94.51	208.31	87.71	109.71	112.83	110.30	98.71	77.04	98.19	171.15	107.60	90.31	105.57	228.92	348.51	93.34	76.30	87.86	78.45	412.15	125.42	121.75	95.04	111.68	289.71	319.47	303.00	334.41	286.89	278.55	265.92	277.16	274.15	257.33	279.45	297.43	236.57	222.39	250.52	261.67	290.35	324.13	296.23	222.83	274.33	306.62	249.11	279.49	245.93	287.83	294.56	260.86
CLUG_05796	112.06	243.45	97.38	129.78	136.25	109.78	107.53	83.87	114.01	202.85	114.82	101.02	115.29	267.47	386.27	84.90	79.97	93.69	91.01	460.26	143.37	130.42	108.60	152.03	310.75	349.49	351.37	373.76	336.16	311.99	298.76	319.25	303.95	281.61	300.08	328.56	239.23	247.09	257.65	262.92	322.16	337.84	328.10	257.09	303.00	291.63	258.78	325.18	274.31	303.55	303.89	273.65
CLUG_05797	102.81	229.32	96.25	119.12	124.00	111.94	108.50	73.15	102.51	185.92	116.51	89.68	118.05	246.74	375.77	86.74	75.39	96.50	86.53	447.03	138.60	126.08	97.60	131.20	325.06	342.45	345.51	357.88	302.54	309.53	288.51	297.78	294.15	281.92	307.43	317.96	247.09	236.02	259.62	287.31	314.25	333.09	323.54	240.29	304.35	304.62	251.21	307.97	253.48	311.17	294.56	269.83
CLUG_05798	96.11	207.08	75.51	96.19	97.44	94.65	89.29	63.41	85.73	166.62	101.32	83.26	97.41	222.50	320.96	74.97	68.34	78.46	74.24	390.41	122.40	113.31	92.83	122.52	303.16	328.47	325.83	344.45	282.30	274.93	273.21	279.17	276.02	264.31	298.02	291.63	278.28	227.95	240.77	252.62	291.92	309.34	304.72	216.69	276.31	275.74	246.92	294.41	255.73	270.66	272.63	235.42
CLUG_05799	104.33	237.24	92.58	125.22	117.12	110.11	99.56	84.40	96.87	191.15	117.51	100.53	111.72	235.59	367.60	84.18	83.44	92.61	81.48	457.63	130.91	133.30	94.85	134.28	308.37	319.24	332.50	343.39	301.51	299.58	287.79	293.59	304.48	272.75	291.87	304.08	220.11	221.14	253.78	288.24	298.17	321.81	331.20	236.12	285.36	292.57	249.52	296.83	251.53	289.14	301.74	253.05
CLUG_05800	103.35	235.92	90.92	126.97	116.56	111.12	101.64	83.54	96.23	190.14	119.15	98.96	110.95	236.37	365.94	84.66	83.37	92.66	82.12	454.51	132.67	133.33	94.69	134.40	311.94	320.35	332.46	344.56	301.84	302.27	286.93	292.88	304.43	275.87	292.50	306.04	216.03	222.04	258.02	283.46	300.66	320.34	332.41	236.71	286.46	292.03	249.19	296.73	251.65	289.25	298.18	251.47
CLUG_05801	118.75	219.44	85.43	115.50	105.05	116.59	119.00	72.43	107.77	198.25	112.17	93.05	116.56	242.78	372.33	94.87	84.72	102.20	86.49	451.13	145.06	125.88	99.26	135.62	304.76	344.27	346.96	369.05	299.34	312.29	304.77	295.49	298.78	258.34	309.73	326.76	227.14	211.43	250.41	258.07	304.08	332.50	295.70	238.64	292.59	310.97	256.90	314.66	237.65	283.78	288.76	250.96
CLUG_05802	92.09	224.96	89.61	107.46	108.51	101.46	99.10	77.73	98.37	175.06	106.89	82.14	105.35	229.54	344.35	83.01	74.29	88.49	75.25	407.49	133.78	112.05	91.81	126.82	293.01	305.25	309.06	320.64	260.34	271.97	278.45	261.19	265.89	250.88	308.68	301.68	214.12	214.59	229.12	243.49	282.17	294.44	295.76	210.22	275.66	274.76	241.78	279.00	241.94	263.10	278.83	237.68
CLUG_05803	124.55	239.12	90.27	133.37	104.75	118.13	104.16	87.01	105.40	186.94	117.33	95.67	103.00	252.24	390.91	87.85	85.99	89.66	88.12	452.36	127.19	120.40	108.01	148.38	309.34	335.57	347.23	365.59	311.08	300.87	295.80	308.02	282.36	300.92	309.90	319.93	235.70	248.54	237.11	276.85	296.12	325.00	324.07	252.73	288.27	296.85	254.82	306.96	246.11	294.60	309.46	256.95
CLUG_05804	106.10	233.52	102.07	115.87	116.67	114.60	110.24	78.59	102.97	188.75	113.30	93.83	116.80	255.73	376.70	90.22	83.13	98.39	84.63	451.49	142.17	129.52	101.23	137.23	325.19	342.95	348.23	360.20	305.83	313.64	293.90	301.08	297.04	282.48	304.53	330.95	245.51	238.47	259.23	281.01	318.45	326.19	318.64	244.78	300.44	301.07	262.63	327.19	255.39	315.86	305.60	266.55
CLUG_05805	99.02	245.93	82.58	111.94	107.56	114.54	104.66	78.77	99.22	194.88	109.26	89.79	110.45	219.52	341.78	72.35	74.28	88.46	78.31	452.84	142.98	122.57	97.71	129.27	319.28	329.28	338.83	345.28	291.58	328.19	295.02	295.50	297.77	307.69	299.05	322.70	266.57	231.27	260.55	266.43	304.04	297.39	312.09	239.38	296.66	299.98	280.35	307.49	280.13	267.67	266.33	252.71
CLUG_05806	112.91	207.63	81.88	99.96	96.54	103.01	86.68	79.63	96.31	168.23	98.18	82.09	107.22	224.88	350.53	75.79	87.97	95.06	78.14	398.31	124.12	114.59	105.80	122.34	278.09	321.19	339.66	334.25	283.40	293.74	281.09	250.55	264.42	242.53	296.49	297.28	229.99	237.14	232.55	266.69	289.06	292.68	286.04	202.77	283.83	279.91	238.76	277.11	249.51	256.19	281.55	243.69
CLUG_05807	108.10	232.07	86.59	108.80	116.57	99.23	98.44	83.33	108.36	181.52	108.93	95.52	116.28	249.68	385.42	87.07	76.59	88.72	79.95	441.56	141.55	123.16	101.46	137.31	308.89	327.95	331.68	350.27	291.78	282.09	278.19	292.92	283.75	263.72	297.46	323.31	208.42	228.41	231.74	272.93	286.90	317.83	310.11	221.29	282.44	291.59	250.51	302.78	249.56	284.37	291.89	238.72
CLUG_05808	94.71	225.66	89.44	106.76	106.86	102.44	98.01	71.36	102.98	157.10	106.91	92.91	105.41	229.58	331.67	75.20	74.94	93.95	77.88	410.35	135.36	118.67	92.19	122.92	281.23	305.65	327.73	338.08	290.63	293.58	275.95	274.28	278.05	259.68	282.49	298.21	252.65	209.27	246.45	280.96	284.36	293.89	296.06	225.37	279.85	288.88	234.17	289.63	244.06	290.91	280.47	251.19
CLUG_05809	92.56	201.07	84.83	104.33	98.98	106.39	99.80	68.13	85.58	164.05	104.32	70.21	97.37	212.51	307.34	73.71	71.72	82.42	59.25	375.75	124.77	100.35	69.34	127.89	262.84	292.45	293.11	286.76	262.09	286.72	253.63	268.50	255.08	247.23	275.08	268.36	209.39	215.98	231.50	245.15	250.32	273.24	278.09	195.86	250.25	264.84	230.18	280.03	235.08	264.17	254.63	199.44
CLUG_05810	110.69	248.66	90.17	118.80	109.54	114.16	96.21	77.31	105.84	190.05	119.19	96.06	114.09	261.36	406.85	91.18	77.60	110.08	80.27	451.23	146.63	136.20	110.20	144.70	327.04	336.36	357.60	367.18	317.40	300.39	280.31	310.91	305.74	283.16	299.83	334.35	203.31	239.11	254.18	284.71	311.98	321.03	320.67	239.07	295.01	300.88	269.54	317.58	251.33	292.47	289.14	260.10
CLUG_05811	99.21	221.45	84.72	106.25	110.43	113.82	98.93	71.44	96.68	170.31	106.67	91.71	112.36	215.28	332.32	81.22	78.03	94.74	82.85	426.32	131.58	119.73	101.54	122.48	301.29	311.01	337.78	314.00	281.14	299.07	266.07	268.07	296.69	267.14	302.04	300.77	238.39	221.92	247.96	269.22	280.49	299.97	294.82	217.20	281.36	282.92	233.85	306.58	248.84	271.12	272.33	246.24
CLUG_05812	111.46	234.81	89.58	99.59	119.92	125.35	91.97	73.53	93.25	188.18	116.20	91.82	112.61	240.54	351.49	86.22	75.30	98.17	76.47	435.21	140.91	121.31	101.48	133.75	314.39	301.38	332.21	335.53	288.74	297.87	260.60	285.02	301.63	277.20	280.31	309.53	233.16	223.48	238.38	279.19	312.95	332.05	313.55	244.48	290.26	286.53	246.65	309.65	241.47	282.50	273.16	237.14
CLUG_05813	119.18	239.98	92.54	100.19	120.26	126.70	94.88	76.39	95.49	190.14	117.31	94.47	115.14	241.40	353.25	87.82	74.54	97.66	77.96	444.78	145.19	124.17	102.89	136.12	315.51	303.21	335.30	337.00	290.22	304.71	265.60	290.59	307.66	278.40	285.30	317.33	238.42	226.88	242.79	283.55	314.51	335.82	312.40	243.56	290.74	284.65	249.32	312.83	243.65	286.07	276.50	236.60
CLUG_05814	121.24	242.34	93.76	100.54	121.08	127.63	95.51	76.80	95.35	190.55	117.78	94.27	115.81	241.02	354.65	88.95	74.02	98.46	78.51	448.13	145.87	125.02	103.43	136.39	316.32	303.68	335.55	336.84	290.24	306.68	266.32	292.05	308.68	278.72	286.70	318.96	239.35	227.57	243.51	284.68	314.06	337.52	312.05	243.31	290.05	284.84	248.60	313.54	243.88	286.58	276.36	237.23
CLUG_05815	114.27	242.66	98.74	118.78	113.20	129.90	113.72	101.05	110.83	201.44	133.12	112.82	130.97	248.43	414.04	100.84	80.22	113.37	73.11	475.32	148.82	134.48	104.99	144.83	311.85	321.63	370.24	362.84	295.62	327.93	333.76	298.22	304.35	288.85	288.28	336.94	258.14	241.51	268.61	278.96	315.25	354.71	328.24	258.61	317.53	302.81	249.05	320.40	281.41	278.87	280.70	277.60
CLUG_05816	100.63	214.64	84.45	110.90	102.17	102.00	93.36	67.04	93.28	163.86	103.82	86.11	103.54	218.68	332.07	83.54	66.10	87.30	79.15	399.86	131.91	115.11	90.94	118.34	301.44	297.77	330.13	335.06	277.25	290.05	280.14	276.89	293.78	271.02	287.75	289.16	271.10	222.56	237.32	255.28	297.97	302.33	320.67	221.85	284.77	288.14	247.31	293.18	248.31	288.09	281.68	244.08
CLUG_05817	93.46	197.90	85.61	101.69	102.86	107.58	87.79	74.41	92.36	165.95	98.34	81.87	100.81	225.84	329.56	77.66	68.21	94.51	72.00	410.22	129.57	115.70	96.32	115.45	288.91	318.10	332.07	331.53	286.83	286.56	271.65	280.36	292.31	250.91	288.16	291.29	216.55	210.90	235.52	266.95	291.41	308.88	303.16	229.25	278.61	282.79	244.03	287.37	240.75	279.02	257.21	231.55
CLUG_05818	103.11	219.37	101.89	113.31	123.62	119.64	107.65	94.05	98.42	181.14	107.40	91.90	105.11	234.00	353.07	84.57	91.80	96.59	84.57	448.67	142.76	121.91	108.57	129.24	290.52	333.74	337.29	349.93	287.10	312.26	292.20	306.61	302.39	287.88	284.98	312.54	246.36	249.98	266.98	269.34	299.38	321.57	303.29	246.08	274.39	278.57	251.33	315.92	261.49	286.14	295.32	253.01
CLUG_05819	104.23	215.66	78.78	110.86	117.27	121.33	99.71	74.69	95.05	180.44	109.36	100.31	107.15	240.71	342.50	79.28	71.63	99.34	73.58	424.47	128.51	124.83	97.10	125.43	330.40	336.73	362.36	347.59	301.21	329.95	299.28	291.90	309.06	290.11	310.16	325.32	295.68	246.53	260.80	295.77	326.22	311.00	337.89	239.36	296.69	296.10	248.27	305.19	242.50	294.97	294.08	253.36
CLUG_05820	104.48	238.87	88.99	112.16	113.52	113.08	113.11	80.24	100.08	189.17	110.78	93.64	122.71	236.52	367.48	84.03	83.39	90.34	86.89	475.81	143.38	128.13	104.12	133.31	347.13	332.52	344.19	354.84	308.01	325.34	314.85	315.60	307.24	297.80	306.80	345.58	267.08	246.16	268.06	285.31	294.39	351.68	353.78	242.45	301.94	300.18	280.41	319.62	260.01	281.98	293.25	248.96
CLUG_05821	97.59	217.20	82.02	112.13	115.34	107.33	97.56	70.68	99.10	174.11	102.15	80.99	110.66	217.33	324.64	77.06	73.56	95.65	75.64	416.19	115.77	114.80	87.26	125.19	309.30	317.52	349.88	344.97	291.01	306.49	276.71	284.59	287.10	269.65	285.34	290.16	245.89	217.76	232.12	260.32	285.41	300.21	302.20	229.76	277.22	274.88	242.97	283.20	239.23	261.54	257.10	234.91
CLUG_05822	109.31	243.71	94.29	119.75	116.97	120.37	104.43	82.81	102.19	193.64	117.21	98.86	109.84	249.90	382.35	94.30	80.28	101.59	84.15	454.95	139.34	135.32	103.34	145.52	332.22	343.51	373.30	359.17	319.36	326.56	304.00	302.79	317.38	293.92	314.05	328.75	236.25	239.97	259.94	281.37	313.54	328.05	334.21	248.16	299.33	299.38	262.36	320.48	268.40	284.05	289.34	263.49
CLUG_05823	104.92	218.84	85.87	119.99	121.59	118.11	107.31	81.01	103.50	183.75	108.18	95.79	99.30	246.47	371.58	89.83	80.74	91.78	84.47	453.75	140.83	118.21	92.12	128.47	329.25	332.74	363.27	363.82	308.92	333.47	309.79	299.80	308.06	283.55	309.94	322.39	244.14	225.63	253.68	278.04	299.26	327.08	333.47	217.02	301.10	308.07	264.81	314.55	251.79	273.72	278.27	262.78
CLUG_05824	96.32	203.92	80.31	101.06	105.87	87.46	78.55	72.79	85.70	172.00	116.51	92.37	100.13	225.01	367.48	72.14	65.46	86.43	75.71	403.59	120.51	114.14	91.07	169.30	303.56	289.67	291.97	324.33	270.77	268.47	248.36	261.23	272.87	229.13	265.62	280.88	157.83	191.59	222.58	266.81	242.51	289.81	263.81	218.71	266.95	265.42	222.83	260.18	219.71	246.58	230.60	227.51
CLUG_05825	105.82	235.87	77.32	118.96	122.40	114.94	101.20	83.45	99.43	176.72	115.55	92.59	110.72	234.59	398.61	93.12	80.29	102.35	88.08	452.58	130.47	137.81	103.10	140.65	323.98	327.05	355.95	348.96	301.04	317.16	316.56	305.04	310.57	264.96	317.51	311.48	222.88	232.00	261.72	262.50	286.20	319.75	327.30	237.52	280.69	283.60	256.00	300.52	251.91	282.07	269.74	249.58
CLUG_05826	104.46	246.50	96.03	122.02	113.66	119.70	110.66	87.11	106.15	195.74	123.03	96.79	118.19	255.66	390.31	92.57	79.95	110.27	86.35	471.26	135.81	142.37	103.56	143.98	344.69	336.38	383.73	368.99	312.17	322.18	315.48	314.08	326.12	284.28	312.33	325.56	235.21	239.31	255.61	285.95	305.17	322.35	335.51	239.17	307.01	303.45	260.55	322.51	263.32	287.77	292.72	269.69
CLUG_05827	104.30	233.05	96.42	120.63	108.19	111.80	108.05	74.34	101.37	185.67	122.89	89.58	106.79	245.86	358.46	86.99	79.09	101.79	90.62	458.57	147.74	128.13	89.98	148.04	351.93	330.20	379.53	370.30	317.93	324.83	321.20	319.54	312.30	293.21	316.86	322.05	255.68	244.95	260.06	271.76	310.14	322.39	334.10	243.16	303.95	308.82	269.74	324.89	257.49	294.88	279.07	267.83
CLUG_05828	112.84	235.22	92.92	115.76	107.73	124.65	106.83	85.50	107.60	185.00	120.10	98.36	118.08	264.04	379.96	99.32	78.47	103.87	86.08	475.59	143.99	132.12	102.97	147.50	354.41	338.64	377.87	372.92	307.19	328.35	301.86	309.66	321.21	284.47	289.59	322.11	256.75	231.05	266.37	289.27	321.41	322.27	336.15	250.03	296.89	292.20	261.89	320.82	269.50	274.28	278.42	252.09
CLUG_05829	112.18	253.64	101.83	121.65	124.21	135.69	117.39	100.10	104.07	210.86	122.20	99.69	128.08	275.38	422.73	108.62	86.28	96.07	88.84	497.92	150.19	138.59	114.49	156.90	382.18	365.04	424.53	407.74	359.47	358.37	359.63	350.38	341.73	303.98	357.23	346.39	286.10	264.73	299.44	321.57	342.58	373.60	371.78	281.47	333.13	338.17	281.38	363.95	300.57	302.97	309.89	259.60
CLUG_05830	95.47	204.83	65.18	109.06	101.08	99.91	95.25	73.71	97.17	161.18	103.40	85.71	101.17	210.94	340.10	81.55	72.77	78.01	81.81	428.45	133.94	120.78	94.48	125.60	308.15	322.67	365.42	366.78	304.61	309.52	286.21	292.10	270.71	274.92	302.39	310.66	262.09	207.49	242.14	267.72	297.46	305.16	305.72	231.22	284.55	273.74	250.59	306.10	235.47	260.67	260.95	232.19
CLUG_05831	115.09	240.44	94.15	122.05	113.99	122.85	102.49	88.78	104.46	180.74	126.52	92.41	118.70	272.94	378.48	97.05	78.15	101.52	84.54	442.53	141.40	133.29	97.89	149.17	352.48	350.89	387.08	368.62	330.77	331.90	322.31	319.56	320.55	292.32	319.03	350.97	226.14	246.63	285.79	293.00	308.66	340.84	345.89	250.59	308.72	291.09	262.10	321.45	274.73	282.20	285.03	253.56
CLUG_05832	94.79	226.17	88.23	100.71	97.34	111.72	96.80	74.42	98.32	166.33	103.43	89.27	98.33	216.37	335.13	78.54	78.36	101.63	79.69	423.66	121.59	118.08	90.45	128.13	341.60	337.08	382.42	358.95	317.24	303.27	318.31	297.20	299.80	269.83	295.78	314.30	234.25	243.29	239.66	262.87	294.84	339.31	327.88	212.88	284.45	292.48	238.45	300.46	247.94	268.50	275.47	232.45
CLUG_05833	115.32	236.42	91.00	128.88	118.78	121.11	105.60	76.86	101.78	170.69	126.52	100.95	113.71	247.03	369.86	88.45	88.08	98.42	85.40	449.76	149.21	130.51	101.93	147.39	343.32	345.62	394.59	391.22	317.57	331.21	333.00	303.49	320.36	304.27	314.62	334.12	203.86	242.57	256.34	288.73	297.66	320.30	346.10	242.88	293.35	301.83	273.11	309.94	261.43	276.12	292.60	258.18
CLUG_05834	102.70	240.99	92.28	135.93	111.50	116.66	106.52	87.47	117.81	185.58	130.04	98.05	114.29	258.63	376.32	96.39	84.07	103.46	88.86	474.41	133.83	139.91	107.33	152.03	339.05	362.79	392.02	382.39	319.44	321.04	323.63	307.85	318.54	290.23	336.18	331.25	213.40	234.55	261.69	299.59	304.27	337.17	334.02	229.87	317.11	289.42	260.53	321.75	261.73	282.59	279.68	256.16
CLUG_05835	118.55	223.61	94.88	114.37	117.24	104.33	101.99	93.83	95.28	182.64	125.92	82.37	125.72	243.19	377.83	86.25	86.73	103.69	91.26	448.38	139.97	138.48	99.67	144.85	333.69	349.85	403.36	366.16	319.00	315.81	331.70	316.37	326.18	285.29	313.34	350.01	227.03	241.74	272.86	293.18	305.66	317.78	332.57	228.01	301.39	297.28	264.10	320.24	251.76	265.50	269.84	254.92
CLUG_05836	97.07	203.61	84.79	102.73	110.67	118.29	99.06	73.76	100.65	168.11	110.01	92.28	111.05	247.77	342.82	89.82	70.28	99.88	86.34	433.05	132.12	129.77	91.74	128.63	360.02	334.60	376.85	353.93	331.04	299.93	301.32	292.09	296.82	277.25	322.46	315.45	224.38	236.54	265.42	284.96	309.59	321.91	307.77	211.76	287.43	293.94	256.00	317.70	257.07	272.54	278.18	245.41
CLUG_05837	115.35	249.92	86.71	111.79	114.06	116.61	102.21	82.95	98.60	185.30	123.71	93.53	111.10	248.04	376.45	93.41	79.50	102.82	86.15	459.08	137.47	132.62	107.40	142.52	366.92	355.71	393.71	373.96	338.77	342.62	318.68	327.13	324.89	293.91	323.80	339.28	261.45	245.40	268.90	283.93	324.88	330.69	342.19	256.04	315.20	306.85	269.82	334.53	274.90	288.44	288.32	265.30
CLUG_05838	107.52	229.42	89.41	117.51	108.66	113.19	98.73	76.56	91.67	178.42	116.06	98.06	114.77	237.01	370.40	94.72	71.92	97.87	80.92	445.54	134.15	118.81	91.59	130.21	329.94	337.85	374.26	348.50	319.49	333.99	314.06	302.03	311.52	284.86	317.64	322.24	268.01	241.12	275.07	269.17	309.72	329.14	327.29	238.83	311.45	297.04	249.67	326.22	262.06	272.50	283.01	252.95
CLUG_05839	112.03	249.20	79.58	120.40	115.12	108.55	110.45	90.86	100.24	196.58	130.42	104.12	108.08	274.73	364.93	95.19	89.72	89.51	102.88	465.76	135.38	133.94	107.83	155.70	347.68	348.42	390.48	365.58	325.08	328.17	306.46	316.89	324.64	293.89	310.35	322.07	200.18	243.24	255.99	288.47	290.32	305.63	316.59	225.90	299.36	299.35	252.01	331.56	251.43	249.68	284.12	225.84
CLUG_05840	121.80	257.98	88.36	112.03	117.30	124.45	112.98	85.84	122.20	182.11	144.74	91.28	127.17	249.63	401.22	82.40	86.14	108.15	90.54	496.42	134.82	142.85	108.51	147.69	332.59	365.92	414.94	358.56	323.01	365.84	331.39	344.30	349.06	305.48	318.91	319.47	216.54	241.07	290.64	312.11	302.91	303.30	324.91	224.31	305.70	299.43	255.70	322.39	273.90	290.15	276.22	256.81
CLUG_05841	107.24	232.23	106.26	121.58	109.75	122.81	116.41	83.99	116.75	189.19	126.33	103.22	122.62	258.48	390.22	91.10	85.62	88.13	90.16	475.76	142.99	137.49	107.47	156.73	362.64	359.04	417.00	372.03	337.96	310.38	321.83	336.05	338.15	293.05	316.72	338.76	214.89	260.53	283.42	291.33	325.63	334.56	323.97	274.91	320.73	308.58	287.57	344.46	265.49	293.77	278.96	261.35
CLUG_05842	124.43	245.92	93.14	127.74	108.41	125.38	105.16	82.78	112.47	183.62	133.51	103.60	117.62	257.35	405.15	91.39	86.07	98.29	96.24	468.36	143.44	139.65	100.12	141.92	362.57	339.18	414.48	367.73	337.23	326.65	319.71	320.15	340.14	295.30	316.53	330.67	194.45	241.86	274.14	295.99	309.10	327.39	343.95	243.23	314.67	308.90	266.74	323.00	266.66	282.90	283.38	278.08
CLUG_05843	114.81	237.56	88.57	121.82	122.10	133.97	102.91	90.62	106.92	196.66	125.04	103.16	119.15	269.54	401.11	96.12	86.96	106.73	87.98	473.33	143.44	134.16	105.99	147.36	390.69	371.94	422.81	389.27	354.46	357.50	346.70	335.39	344.06	310.60	341.52	353.13	257.93	247.74	296.55	312.50	317.00	347.06	356.25	265.05	332.82	303.28	293.40	344.33	272.37	293.41	297.89	281.72
CLUG_05844	115.52	235.72	86.63	124.90	123.31	133.99	101.31	91.22	108.44	194.21	123.13	106.75	118.66	272.44	405.63	95.82	85.32	105.28	86.53	483.40	143.59	134.43	105.71	149.52	393.16	369.26	427.50	387.76	361.37	357.67	347.61	335.71	346.69	311.53	345.35	353.56	261.12	247.67	295.40	310.40	318.31	351.23	351.14	266.36	334.54	301.36	295.49	348.19	272.54	292.89	299.71	285.47
CLUG_05845	109.81	240.89	91.76	122.40	117.05	121.05	107.98	89.30	111.51	189.24	123.09	92.81	118.63	255.71	403.22	89.16	82.16	104.47	87.46	470.83	144.69	137.58	104.43	154.84	394.63	382.82	429.46	389.50	342.26	359.81	337.46	339.87	353.22	321.64	322.91	347.41	275.36	261.98	296.15	317.85	331.45	328.11	353.20	266.51	320.81	323.83	291.41	338.76	295.73	296.24	292.76	278.84
CLUG_05846	113.18	257.34	94.14	120.34	130.51	122.42	107.25	85.99	110.85	186.25	131.95	92.38	114.64	270.30	398.56	98.87	84.23	104.39	84.54	483.22	147.72	151.26	105.99	154.76	372.82	359.98	411.06	377.58	339.04	338.16	339.42	334.03	333.60	301.84	325.03	332.18	236.67	251.09	270.68	300.95	329.74	317.92	353.66	245.22	293.00	309.63	271.75	334.01	265.32	282.79	279.82	274.30
CLUG_05847	123.63	258.88	93.20	119.37	128.32	125.60	106.17	85.11	108.19	190.87	120.81	103.56	126.55	278.89	419.15	101.73	88.69	100.86	98.97	495.73	144.09	143.76	112.30	152.98	389.41	363.36	431.78	385.14	339.48	342.31	340.25	337.86	341.95	301.78	319.99	341.99	240.37	233.15	293.33	303.59	327.66	344.37	350.79	256.77	308.62	309.47	273.54	340.07	287.61	286.80	285.13	271.82
CLUG_05848	123.51	250.10	87.45	114.41	114.89	115.59	102.45	84.67	107.23	199.01	130.48	104.11	118.26	244.10	384.32	101.18	77.43	104.45	91.57	483.95	135.56	127.54	105.30	145.36	390.08	384.77	413.17	393.90	348.52	350.22	335.14	342.41	341.14	318.73	335.14	344.62	254.32	256.86	288.69	317.66	318.91	333.25	368.50	243.77	318.58	318.26	294.69	334.96	284.48	311.87	296.13	271.99
CLUG_05849	107.66	276.24	89.16	132.99	118.81	118.78	101.42	86.19	110.15	186.70	131.63	105.09	122.43	264.55	398.24	90.01	78.96	110.90	81.78	478.51	153.20	140.04	116.37	157.02	356.06	364.16	415.81	364.62	356.69	329.20	357.95	344.27	353.59	325.31	330.18	343.72	233.07	263.31	295.95	306.94	370.88	328.87	351.64	259.79	302.63	322.25	288.69	362.48	279.33	296.49	299.94	281.24
CLUG_05850	112.15	234.57	91.15	110.12	113.05	123.44	102.91	90.30	105.30	183.30	127.67	87.69	111.15	249.11	380.00	100.71	79.94	109.44	87.22	461.35	137.65	131.94	100.63	155.69	367.76	368.11	418.87	375.18	353.96	337.23	318.75	331.21	327.77	295.43	312.88	351.80	242.43	236.80	268.32	304.36	308.58	327.40	355.84	252.56	298.74	305.30	268.30	343.33	284.49	272.04	283.54	251.81
