GENE	A10.L4C	A11.L11G	A12.L10B	A13.L3B	A14.L4E	A15.L4G	A16.L7C	A17.L1B	A18.S4H	A19.S3B	A2.U10A	A20.S1E	A21.S8A	A22.UpperP	A23.LowerP	A24.SputuP	A3.U3G	A4.U3B	A5.U10D	A6.U5C	A7.U3E	A8.U2E	A9.L3D	ATCC42720	B16.1310D	B17.1311G	B18.1312G	B19.1310A	B20.1311A	B21.1312A	B22.134E	B23.133H	B24.133F	B25.135C	B26.131A	B27.136A	B28.13UM	B29.13MM	C10.9M3	C11.9M41	C12.9U1	C13.9U2	C14.9U3	C15.9U4s	C30.13LM	C31.13MP	C4.9L1	C5.9L2	C6.9L3	C7.9L4	C8.9M1	C9.9M2	ctl1.AL1B	ctl2.AL1B	ctl3.C9L1
CLUG_02041	84.93	97.99	64.82	91.52	84.99	91.85	85.00	63.51	75.09	143.64	83.10	76.23	85.24	173.82	241.16	60.32	57.24	73.94	60.84	359.84	113.00	92.09	79.21	88.97	233.65	246.99	262.37	289.62	232.74	250.60	217.85	232.83	234.39	217.00	241.97	249.70	238.42	250.10	186.79	179.80	217.23	270.29	279.37	275.55	243.65	221.22	198.25	214.96	230.88	190.79	215.50	200.92	245.15	246.66	221.89
CLUG_02042	88.87	112.62	78.18	113.30	99.63	92.96	92.81	80.23	93.71	171.38	108.67	81.75	103.54	222.20	293.01	78.95	63.54	95.03	73.80	405.89	131.17	113.26	92.34	109.20	256.19	258.83	275.54	305.40	251.90	250.25	240.38	246.62	252.13	237.38	266.20	257.50	250.96	253.60	199.19	192.85	222.80	299.90	313.73	267.48	269.08	242.28	184.91	249.75	237.12	205.02	230.13	205.63	268.72	269.65	223.32
CLUG_02043	78.51	97.48	77.58	86.03	85.24	87.07	92.14	63.93	73.80	149.91	87.51	79.41	90.50	183.28	261.16	57.25	54.05	73.29	61.57	362.48	124.23	107.02	72.45	88.22	240.75	246.90	273.70	298.65	253.84	253.86	238.38	238.74	241.05	230.08	257.09	272.05	278.50	280.11	201.34	197.20	234.23	291.82	304.19	305.82	267.78	250.29	220.80	255.98	233.28	207.76	247.55	224.07	266.59	249.18	241.40
CLUG_02044	83.52	98.08	72.62	92.50	84.85	87.87	76.44	63.14	72.47	139.63	82.59	60.32	87.90	175.96	239.46	64.24	58.02	76.47	66.25	330.95	106.97	102.75	73.29	106.24	215.10	225.14	250.90	269.91	217.96	225.88	204.61	219.97	218.63	212.05	241.43	242.32	252.09	269.36	198.70	209.29	239.61	330.90	317.28	310.24	248.18	216.42	222.45	262.48	260.14	226.09	254.28	228.67	243.61	225.95	239.85
CLUG_02045	83.21	92.29	69.24	82.79	82.47	82.70	71.34	58.63	65.55	132.97	84.22	61.67	86.60	166.96	215.66	54.25	48.65	72.73	57.32	314.70	104.01	96.77	66.30	100.84	200.62	212.93	235.30	261.95	207.03	222.53	188.05	207.27	201.08	210.56	226.27	226.72	254.01	271.68	212.77	201.59	243.91	336.62	300.79	325.38	231.17	205.29	210.70	265.41	250.67	228.84	252.10	231.35	220.82	211.12	241.63
CLUG_02046	94.67	114.72	80.89	110.93	110.54	102.02	95.51	70.37	90.39	173.08	104.15	90.99	106.13	210.47	302.57	84.98	70.83	91.27	72.85	426.72	134.73	114.73	98.96	99.37	252.36	259.48	290.83	309.40	259.22	276.25	241.74	239.93	267.38	246.67	266.79	279.19	219.99	226.60	191.17	201.44	212.54	308.28	312.76	298.22	279.00	253.75	202.43	249.54	247.97	205.66	244.29	214.18	275.41	251.79	233.62
CLUG_02047	85.92	106.56	74.10	101.33	89.31	99.06	92.97	68.94	90.60	151.50	95.64	79.96	95.55	197.41	276.37	68.53	65.34	85.55	66.29	419.86	128.11	117.31	81.25	94.04	257.81	263.90	262.53	291.80	251.91	268.55	232.74	252.66	248.19	239.83	256.08	267.84	231.27	238.00	205.46	210.32	233.96	306.63	308.79	295.16	289.36	231.94	217.16	246.61	263.33	214.71	252.62	232.94	258.88	253.31	239.35
CLUG_02048	98.55	106.83	83.83	116.40	102.12	102.81	99.41	66.74	98.45	185.98	110.06	83.15	104.12	192.85	314.75	80.80	63.50	93.92	77.28	407.99	130.89	105.38	90.49	102.50	272.08	269.41	290.98	291.00	255.61	265.06	242.42	260.16	276.76	220.88	285.64	283.98	236.94	200.48	184.82	211.09	239.25	303.57	284.35	290.27	273.93	237.18	218.77	251.60	258.46	211.96	236.31	223.18	271.39	261.38	222.29
CLUG_02049	86.82	97.22	85.18	104.97	98.02	103.36	87.35	67.25	84.88	183.20	102.54	78.94	99.68	198.72	289.50	82.34	65.39	83.75	62.51	399.39	124.75	122.59	87.30	93.53	263.30	261.44	287.47	294.08	240.96	259.48	247.93	252.88	253.68	241.55	251.54	268.26	264.37	266.07	201.17	207.79	224.98	295.69	310.81	289.92	266.95	247.99	215.09	255.71	259.89	213.85	236.42	237.27	262.41	261.62	231.52
CLUG_02050	92.81	100.57	79.40	101.72	94.75	94.19	90.18	66.09	88.00	159.50	91.35	81.36	96.28	195.36	276.11	74.29	67.67	86.42	71.40	394.26	125.42	112.24	86.87	95.44	239.32	253.25	261.18	288.08	239.96	248.13	220.10	237.39	253.67	220.49	267.94	264.16	212.47	224.30	188.21	188.08	220.44	283.87	287.44	277.65	264.64	239.72	190.76	243.34	234.85	191.32	231.82	202.48	242.27	247.32	221.22
CLUG_02051	84.65	99.75	71.73	96.26	89.79	88.52	90.05	66.78	87.08	146.80	97.07	78.59	94.61	204.73	268.27	69.70	57.13	76.30	68.77	363.99	119.02	111.05	86.37	92.56	226.64	237.76	254.09	281.28	222.24	230.42	231.03	224.94	236.32	212.13	255.48	241.97	150.72	188.23	191.52	183.19	218.82	272.21	283.52	265.86	255.28	240.71	177.24	237.47	227.21	188.82	218.75	195.32	246.35	242.05	210.97
CLUG_02052	88.97	90.94	68.96	90.05	92.52	103.27	87.43	72.81	76.79	143.25	91.90	77.94	89.13	180.04	251.03	60.73	58.59	76.33	66.16	356.67	115.76	102.49	79.25	94.45	238.11	252.73	257.21	283.05	246.84	243.36	215.94	226.17	240.93	207.01	239.48	254.43	196.37	200.97	184.57	176.40	208.24	267.49	273.48	271.58	244.44	219.96	183.63	229.18	221.07	193.53	220.79	182.53	255.84	237.33	209.67
CLUG_02053	91.62	114.45	82.97	115.46	108.70	112.63	98.46	74.82	97.80	182.22	104.38	88.97	99.54	222.25	306.54	84.12	76.05	99.98	75.50	426.38	137.73	124.09	90.51	115.52	263.03	279.58	292.18	306.11	267.58	267.63	248.22	253.26	271.20	240.01	271.08	272.27	199.75	200.03	192.71	208.29	236.42	303.44	304.86	298.46	271.77	270.71	220.50	268.58	268.31	221.12	267.37	208.03	265.87	276.18	237.03
CLUG_02054	21.91	22.82	20.60	31.30	22.82	24.74	21.04	17.81	21.51	38.27	23.78	20.17	26.58	57.78	74.82	21.55	14.72	23.64	15.68	96.39	32.35	29.36	20.77	119.88	57.16	63.15	69.85	70.26	59.60	65.63	61.06	53.30	62.65	57.23	59.97	63.75	44.28	42.11	139.29	151.85	154.93	207.04	214.19	197.61	65.15	62.48	155.65	160.61	164.52	155.37	174.93	153.57	66.26	63.72	158.63
CLUG_02055	87.06	93.96	67.05	100.43	82.17	97.06	91.18	57.69	82.95	169.49	99.04	80.68	90.29	190.10	250.07	54.44	60.72	75.89	62.96	352.73	106.44	100.51	85.28	94.03	246.52	260.46	283.54	304.57	263.38	276.77	230.11	238.76	252.89	233.55	254.36	264.50	270.29	278.50	215.80	209.98	239.77	289.65	294.56	302.21	275.46	242.51	203.65	262.75	250.92	203.83	262.57	227.21	263.04	258.48	225.31
CLUG_02056	76.67	93.07	74.90	96.74	96.11	87.77	86.28	64.63	80.58	159.28	91.33	76.27	101.96	173.74	251.10	75.53	60.14	84.53	68.96	387.27	122.29	103.48	83.52	99.25	239.40	244.92	258.73	298.61	233.64	263.81	233.06	249.02	252.37	220.51	264.54	260.11	236.54	250.78	199.05	213.40	220.67	283.26	293.67	282.37	273.49	239.11	213.61	227.65	244.29	204.14	239.63	212.71	256.21	253.39	214.34
CLUG_02057	93.26	108.31	79.57	108.16	102.28	106.83	94.27	70.17	90.38	162.39	98.44	83.36	99.17	213.03	287.03	74.93	70.80	89.98	77.78	413.44	125.67	113.61	91.22	106.90	263.50	270.60	285.15	303.17	257.53	265.52	245.50	244.70	261.02	237.16	275.89	266.73	236.23	261.50	201.97	205.89	236.95	308.40	310.68	291.24	276.18	261.58	215.17	253.98	251.25	214.75	262.07	217.09	260.88	267.36	240.88
CLUG_02058	90.39	112.26	85.39	118.50	101.29	104.34	103.10	72.50	90.57	168.84	99.47	82.71	102.71	214.94	307.31	67.99	66.32	94.75	74.56	419.99	117.90	110.20	91.74	106.58	251.70	254.80	279.35	313.08	246.11	259.21	231.35	237.95	245.03	223.37	284.90	274.45	213.81	226.62	208.02	212.01	240.24	318.25	306.09	297.07	266.37	253.92	218.96	273.68	249.27	227.12	248.17	228.36	277.27	280.79	240.71
CLUG_02059	110.06	118.38	95.22	124.01	112.82	109.30	99.28	83.84	82.78	194.93	109.91	91.80	114.11	241.38	319.69	88.20	77.22	90.98	77.50	448.43	140.43	124.57	95.34	113.73	257.01	279.97	294.86	322.35	243.77	255.90	249.99	250.36	272.27	250.66	288.04	283.58	190.74	215.83	204.87	203.20	239.31	332.81	321.35	289.31	298.53	265.65	233.12	259.50	267.76	210.45	247.71	244.38	255.64	278.67	240.26
CLUG_02060	102.28	113.85	93.20	124.28	104.28	119.89	102.76	79.93	94.71	179.85	117.39	95.56	112.05	240.32	306.17	89.82	74.76	90.58	82.56	437.50	138.60	107.35	100.53	112.42	236.42	262.44	291.62	287.15	217.09	247.89	236.63	229.31	249.09	233.52	272.99	262.09	179.50	198.23	199.26	196.05	220.29	305.48	304.26	270.78	269.09	246.35	220.21	235.60	255.06	185.20	238.30	221.31	245.19	255.81	232.06
CLUG_02061	95.49	108.74	84.64	105.40	97.37	107.24	102.17	72.43	96.89	175.56	99.37	78.48	101.81	223.79	297.26	81.64	71.03	89.19	73.83	421.44	129.18	117.89	96.78	113.71	256.69	265.04	272.25	306.09	250.58	258.34	239.19	242.54	253.02	230.34	270.33	266.74	205.99	218.51	189.52	213.77	224.72	296.30	297.92	288.67	274.08	254.91	215.59	244.46	247.60	202.93	237.93	216.30	256.21	250.98	236.46
CLUG_02062	90.99	99.65	85.31	98.73	90.95	107.60	88.93	64.91	84.26	160.50	91.33	82.93	99.87	198.28	244.91	74.74	63.51	83.03	70.47	399.27	121.17	110.55	83.77	98.63	252.62	281.94	264.18	316.81	249.68	267.17	261.48	254.58	268.78	236.58	273.58	268.58	244.51	276.39	206.74	200.41	229.25	303.08	302.13	298.34	299.02	271.52	207.80	253.54	253.80	205.76	250.49	217.80	288.89	272.29	249.96
CLUG_02063	91.92	100.49	85.67	98.20	91.87	108.08	89.68	66.06	84.59	161.42	91.18	82.66	100.40	199.59	246.64	75.89	63.87	83.48	70.85	402.21	120.76	110.95	84.77	99.79	253.85	281.14	263.86	316.74	249.81	269.21	260.50	253.13	267.29	237.44	271.61	268.99	241.62	273.28	204.98	200.36	226.46	301.73	301.00	297.07	297.96	268.72	206.13	251.76	249.92	204.24	248.67	216.50	287.34	273.25	249.54
CLUG_02064	128.36	124.94	110.28	139.06	111.92	132.02	112.45	93.15	102.40	217.70	123.56	90.44	131.32	288.79	389.55	111.22	85.30	117.30	85.42	496.78	152.35	130.32	113.20	147.81	307.80	295.29	330.65	366.81	280.67	284.14	294.51	274.23	311.24	267.65	302.74	314.24	198.50	218.44	216.05	228.37	247.16	348.91	353.79	326.56	311.62	305.11	229.47	283.55	276.90	250.04	285.30	252.90	296.39	301.79	248.92
CLUG_02065	95.21	105.78	78.79	107.99	95.96	101.23	88.92	70.54	95.96	170.79	110.18	75.34	102.70	218.62	312.78	79.65	66.57	83.62	73.78	397.77	126.71	110.44	90.95	106.43	243.51	274.01	273.44	297.96	252.25	264.85	243.94	226.26	256.93	235.00	259.78	254.56	221.75	219.50	197.87	196.80	210.88	284.28	298.23	275.48	279.39	259.52	204.44	239.38	242.40	213.75	244.43	202.15	261.93	255.06	233.37
CLUG_02066	93.59	109.62	83.24	108.70	97.04	106.24	97.27	75.54	91.98	179.47	99.97	78.65	96.86	225.76	282.80	80.39	68.09	91.85	70.94	417.68	129.47	117.94	98.68	102.52	245.98	254.95	277.86	295.37	237.83	260.15	244.14	241.11	247.86	219.91	269.58	257.68	204.03	231.59	188.03	200.31	225.96	287.00	294.66	274.72	258.70	251.05	199.54	235.65	230.02	191.73	239.92	200.09	265.08	250.17	229.50
CLUG_02067	96.67	111.24	77.79	103.98	108.29	101.71	96.32	74.49	86.79	175.82	103.09	83.49	98.12	208.54	283.60	71.90	75.32	91.64	75.49	397.29	126.75	121.90	86.63	106.69	271.14	270.82	295.84	296.57	254.19	261.20	239.10	235.41	246.47	232.58	275.02	270.39	228.53	231.31	200.86	200.61	228.75	294.74	303.81	289.76	283.03	253.41	223.55	255.08	247.65	215.47	251.39	219.75	261.50	272.44	232.82
CLUG_02068	90.47	107.53	74.60	101.99	106.78	99.51	95.81	72.86	92.19	174.33	99.82	82.47	99.62	209.59	277.59	67.65	75.51	93.20	73.80	383.58	119.06	123.25	78.19	99.89	277.37	277.06	288.77	293.63	249.32	265.07	233.98	231.88	247.16	231.15	286.29	268.17	235.41	242.90	199.89	195.53	224.65	286.32	310.98	293.32	280.53	258.77	229.41	254.80	241.43	214.60	248.15	222.31	262.27	271.88	237.98
CLUG_02069	101.35	113.87	81.03	107.83	102.58	101.32	91.06	76.29	94.94	165.84	112.51	86.37	102.70	207.97	299.03	79.92	72.05	85.92	73.68	417.00	139.30	110.13	93.46	109.43	268.47	272.71	285.14	314.39	259.65	255.68	265.41	249.31	249.96	233.78	278.22	265.03	241.48	255.82	210.22	205.33	241.32	298.93	320.57	296.04	290.45	272.77	230.85	271.13	250.17	219.78	237.74	212.54	270.22	253.24	249.47
CLUG_02070	92.61	99.17	76.58	98.30	97.96	99.21	81.74	66.56	83.84	158.71	96.98	83.06	102.22	203.45	260.03	67.12	72.93	91.45	75.02	378.16	123.61	108.51	94.74	96.87	270.88	265.19	280.55	305.03	248.11	256.62	252.28	249.15	247.45	227.58	258.26	256.59	248.90	251.49	200.66	208.02	232.50	276.82	288.99	274.77	273.58	270.90	215.47	264.68	259.77	203.79	244.47	232.04	263.60	263.23	229.44
CLUG_02071	88.85	107.30	82.53	111.66	100.41	99.02	88.42	66.19	84.04	173.46	102.46	80.71	102.37	200.33	299.29	77.76	60.62	74.20	69.72	409.84	125.55	105.62	97.20	97.55	256.42	264.20	278.46	278.26	223.26	258.24	220.62	237.83	227.60	216.93	264.46	252.88	177.45	191.29	186.02	193.10	211.21	275.70	265.96	256.52	242.59	253.34	177.80	245.24	225.57	188.61	227.38	194.67	275.19	244.50	215.87
CLUG_02072	93.10	111.27	84.05	114.73	108.81	101.09	97.50	72.25	94.25	177.73	98.38	87.17	108.96	214.23	301.89	81.62	73.54	94.55	79.18	418.20	126.92	118.83	92.02	109.04	267.30	277.80	286.01	295.43	250.61	262.85	252.09	249.45	274.99	240.82	270.80	271.03	184.78	215.39	193.41	203.45	218.91	293.71	300.22	290.37	268.97	273.38	204.60	258.95	244.91	223.77	246.02	206.13	271.66	245.42	227.86
CLUG_02073	111.60	109.84	67.56	128.01	107.66	102.27	108.12	71.23	107.91	177.23	97.31	104.52	101.44	212.98	328.53	101.95	79.86	109.54	109.87	428.20	138.41	130.25	92.74	121.18	252.42	274.28	300.79	337.08	283.99	277.30	277.89	271.44	262.96	227.04	316.62	268.78	214.70	206.35	199.32	194.02	227.40	293.22	305.64	290.69	278.65	270.14	220.91	238.91	262.34	217.15	260.16	223.70	287.53	264.80	243.91
CLUG_02074	93.61	76.60	75.37	98.00	88.68	104.33	94.84	59.19	67.97	161.68	97.00	69.08	94.44	200.08	241.16	76.39	52.58	87.89	72.45	379.54	141.21	119.46	83.30	98.69	218.00	243.92	245.57	287.88	208.69	222.76	232.93	220.41	233.39	197.44	235.75	224.36	197.92	217.99	187.19	174.52	209.33	253.32	270.35	252.96	219.31	216.80	170.20	242.84	201.78	194.44	231.46	179.30	239.32	216.86	209.01
CLUG_02075	98.60	110.59	85.66	107.26	108.53	105.12	101.36	68.41	92.00	171.53	109.56	87.40	109.66	225.28	284.66	78.27	72.65	99.01	76.72	397.81	130.73	124.83	92.09	101.11	272.80	288.29	290.29	320.51	282.02	277.30	262.26	269.93	275.36	256.89	285.97	293.81	239.86	239.99	212.20	214.56	249.51	307.65	310.68	303.00	301.77	277.13	223.70	258.22	273.33	230.35	262.11	226.52	288.94	282.74	248.29
CLUG_02076	88.13	112.77	88.07	105.20	107.03	98.12	100.03	68.66	99.91	163.54	106.48	87.82	103.39	227.34	294.42	82.86	75.08	102.59	81.71	401.11	124.77	120.73	83.54	104.69	279.39	293.36	292.70	310.54	271.04	294.96	256.27	268.82	274.42	247.79	272.27	295.13	215.24	207.82	216.83	214.71	242.13	300.53	311.49	309.69	304.84	269.50	228.20	254.23	269.41	241.43	256.75	217.73	284.38	281.20	233.14
CLUG_02077	82.54	98.51	82.34	93.63	93.23	93.45	85.29	61.51	87.39	157.04	99.27	81.95	101.70	200.88	262.81	70.82	64.91	86.13	72.39	400.48	128.88	110.07	85.49	95.69	246.46	268.28	264.15	285.46	247.29	258.27	243.06	246.73	255.17	228.88	255.29	258.18	239.49	247.51	216.98	216.87	241.79	308.07	298.51	267.51	260.10	241.56	221.89	277.02	255.49	223.74	269.97	228.54	246.95	252.11	235.67
CLUG_02078	86.38	104.50	85.20	97.35	95.33	99.54	88.62	61.93	90.33	163.44	104.29	86.55	107.50	207.03	270.15	72.93	66.66	88.95	75.54	418.49	135.30	115.23	90.71	92.60	259.17	282.62	277.14	303.14	260.11	268.77	256.04	260.33	265.77	242.83	270.48	273.07	255.12	264.28	221.97	220.48	246.45	310.96	297.82	270.64	273.85	254.44	223.67	282.54	258.22	227.15	273.57	232.66	259.66	265.57	240.92
CLUG_02079	111.58	115.71	84.79	104.91	105.17	109.56	97.33	70.22	86.60	174.65	102.67	91.77	109.41	211.36	301.33	81.50	77.47	91.26	76.77	417.87	130.67	112.32	96.86	118.33	267.67	281.82	305.03	330.21	251.82	269.90	257.45	255.95	255.68	253.25	274.68	265.37	218.19	232.21	218.63	212.29	251.02	326.66	306.60	307.05	281.52	278.52	241.46	253.42	273.49	234.57	264.24	252.61	269.52	265.29	250.31
CLUG_02080	95.67	97.49	81.26	113.91	104.50	98.99	96.37	67.30	77.92	170.50	97.89	80.87	104.25	196.93	273.10	79.70	65.81	79.43	69.81	387.30	121.29	111.21	95.18	107.30	260.52	292.88	289.57	312.69	240.67	257.71	246.97	244.74	255.87	243.24	269.02	251.68	240.52	272.47	209.61	218.40	235.01	303.74	301.51	278.84	261.64	262.53	223.29	260.03	266.67	220.69	252.23	232.34	263.57	255.15	237.75
CLUG_02081	71.50	73.07	61.09	68.25	65.47	76.74	65.18	47.53	61.97	128.18	64.41	60.47	81.73	143.92	185.20	45.54	49.40	62.75	55.02	285.79	89.97	88.40	69.89	91.80	223.31	246.67	249.13	266.69	213.73	228.11	225.12	216.88	222.73	196.06	249.51	239.51	243.39	262.10	191.09	197.75	217.80	276.61	279.52	247.53	246.80	231.63	191.74	247.63	226.61	188.02	232.26	208.13	227.64	231.96	222.77
CLUG_02082	76.10	77.59	64.78	72.57	69.50	81.49	69.21	50.41	65.76	136.04	68.48	64.32	86.88	152.96	196.58	48.34	52.50	66.52	58.36	303.63	95.59	93.85	74.20	92.53	237.28	262.19	264.54	283.42	227.04	242.44	239.22	230.47	236.70	208.35	265.27	254.71	258.90	278.86	192.76	200.29	221.48	278.36	281.44	250.21	262.07	246.03	193.09	251.16	228.47	189.89	236.07	211.03	241.90	246.30	225.93
CLUG_02083	95.29	107.34	81.71	107.68	106.85	108.77	92.61	72.43	92.19	175.39	100.73	82.34	102.41	201.61	287.92	76.05	72.93	88.39	74.42	398.02	130.34	119.54	88.95	114.77	265.08	295.98	287.06	327.98	250.50	266.11	261.91	259.56	262.79	239.85	281.35	278.03	242.31	261.82	206.24	211.95	246.12	316.48	311.60	300.22	284.69	265.65	222.74	267.35	258.14	229.68	259.83	219.46	277.36	271.37	239.99
CLUG_02084	83.85	84.09	75.77	95.68	87.21	93.05	92.56	66.59	80.76	143.37	85.97	68.59	90.24	186.25	251.62	65.48	61.55	76.98	62.43	342.87	108.89	97.81	81.70	99.16	232.01	255.59	268.04	270.86	212.80	242.30	222.21	234.68	236.91	214.34	240.14	250.39	206.33	230.41	208.44	210.40	235.76	311.75	299.50	275.79	252.65	243.86	223.69	251.97	263.20	222.56	259.40	210.03	238.16	228.36	242.86
CLUG_02085	100.58	106.02	83.80	97.76	104.74	93.80	91.32	72.08	96.81	167.13	105.11	81.03	100.86	193.04	270.82	72.21	64.92	87.08	74.73	404.27	131.76	112.46	92.00	107.23	277.70	297.69	299.75	322.13	279.77	282.27	262.90	279.12	289.51	260.64	265.73	285.38	290.88	302.06	223.60	229.40	251.98	308.40	308.25	293.47	285.29	281.17	231.63	281.06	263.53	222.40	268.10	216.28	270.81	274.13	248.62
CLUG_02086	96.63	103.88	86.20	101.62	105.01	90.73	97.26	72.45	89.88	163.81	99.23	85.03	105.41	197.30	287.65	73.20	65.74	92.06	77.16	393.53	127.23	115.35	94.00	96.87	270.36	296.04	296.32	330.44	249.71	263.80	253.40	255.54	274.01	249.81	269.76	280.01	272.68	303.62	209.34	221.59	232.61	298.79	305.21	300.14	287.06	267.78	227.37	258.38	256.69	212.86	263.67	234.50	272.06	282.71	227.11
CLUG_02087	103.31	114.81	95.39	121.88	124.56	115.83	109.73	79.72	102.35	185.68	119.22	98.18	119.36	248.06	337.09	90.03	76.94	97.43	80.84	461.93	140.55	123.48	100.36	113.98	285.10	291.37	302.22	336.16	259.06	265.47	272.45	267.38	286.02	248.25	283.51	275.32	191.36	220.63	200.20	207.72	250.22	314.02	302.54	289.61	287.42	281.87	211.16	262.80	250.58	215.46	263.12	222.27	267.85	275.89	248.39
CLUG_02088	115.38	116.51	92.64	117.28	116.97	117.01	112.07	81.82	101.99	181.18	113.30	92.04	110.33	237.82	332.14	86.15	82.01	103.09	87.54	437.32	155.37	126.78	110.58	120.16	290.80	306.10	311.02	333.78	262.98	290.56	275.52	276.81	292.55	253.54	282.58	285.06	214.08	243.48	226.91	226.17	260.02	326.38	326.78	296.89	298.33	280.80	225.68	266.46	279.02	226.72	272.33	244.89	286.88	283.25	252.04
CLUG_02089	106.83	111.48	98.14	122.04	120.28	123.12	110.50	79.04	101.05	183.94	118.20	95.52	122.03	245.84	335.42	89.45	81.97	103.97	81.12	472.55	154.29	131.69	104.39	115.98	289.27	291.53	328.02	330.71	269.36	272.11	278.96	269.30	278.67	252.95	277.08	283.54	200.60	240.72	203.70	210.52	248.84	315.26	325.57	298.26	288.19	297.95	238.69	273.41	270.63	223.16	278.59	228.18	286.55	280.44	240.73
CLUG_02090	107.78	117.40	89.11	120.51	117.03	114.39	104.56	70.19	102.84	176.92	113.57	95.35	112.07	232.06	321.13	85.65	74.59	104.40	85.56	448.94	139.88	130.01	94.69	111.83	288.50	294.90	304.31	328.94	262.35	263.09	273.97	267.07	287.16	251.67	273.58	284.61	210.89	221.00	205.87	226.34	243.91	307.21	315.84	303.72	287.01	282.10	214.59	264.80	248.25	221.08	263.87	220.05	276.68	273.09	244.87
CLUG_02091	110.59	121.00	88.22	111.51	106.61	116.51	110.58	105.79	88.86	182.35	129.35	89.92	125.37	256.48	337.56	89.90	86.21	100.76	91.94	440.33	158.03	133.69	101.25	122.88	315.55	288.99	314.02	363.98	275.36	282.76	307.58	289.65	298.67	283.92	274.13	265.65	258.79	271.35	204.43	212.05	244.79	295.88	306.84	307.75	274.13	299.78	218.99	286.96	257.78	225.08	242.68	214.67	268.27	271.97	223.88
CLUG_02092	119.43	119.43	91.58	118.88	124.74	115.14	120.34	93.36	121.98	210.31	123.33	99.31	112.94	258.55	367.47	88.77	87.74	121.82	98.14	497.16	162.38	139.89	105.26	141.05	313.74	327.25	337.31	350.00	275.37	300.94	295.32	300.76	307.12	287.84	281.82	304.45	196.90	227.83	229.17	221.16	259.66	309.85	323.77	302.30	287.43	306.26	254.31	274.52	290.36	259.24	278.56	242.54	305.43	275.91	269.91
CLUG_02093	108.18	128.85	101.65	133.87	127.36	128.03	122.90	87.11	107.93	206.50	121.93	106.70	132.51	255.04	388.38	108.92	90.45	101.25	96.01	486.14	166.32	146.01	120.12	132.01	302.12	316.87	338.85	356.84	285.24	294.19	286.21	302.34	308.28	270.95	300.18	293.14	200.79	222.84	238.51	240.22	263.51	341.10	342.85	319.50	306.55	308.75	227.16	282.85	295.19	245.80	295.28	241.98	290.05	300.25	264.54
CLUG_02094	101.42	118.63	92.85	118.39	120.86	119.41	112.70	84.86	105.80	187.89	122.08	103.63	114.93	242.16	315.27	97.40	73.53	103.92	91.70	434.44	145.74	124.76	106.11	126.84	295.06	298.75	316.63	309.39	266.83	267.87	266.61	277.23	277.67	240.81	261.23	278.16	190.92	213.83	215.16	214.72	245.38	315.90	307.44	293.26	287.91	291.81	218.58	267.95	264.09	227.22	272.25	227.80	282.87	270.84	253.18
CLUG_02095	117.03	129.77	104.40	131.87	132.88	128.66	125.91	89.13	112.70	198.20	125.78	96.43	127.28	268.10	357.52	102.45	83.09	110.70	89.33	486.53	154.59	138.76	111.36	130.57	305.09	316.33	333.35	327.38	283.26	278.53	292.42	305.43	299.22	269.83	298.42	284.89	183.96	208.45	216.63	239.30	244.28	322.65	319.28	299.73	289.83	283.78	219.67	270.31	279.13	228.31	278.48	229.98	282.23	296.33	246.70
CLUG_02096	109.79	117.60	103.66	125.91	119.68	116.33	113.81	92.06	110.69	194.49	125.10	100.32	123.34	248.52	366.88	96.42	78.04	105.07	85.54	469.47	150.55	134.01	103.42	116.98	294.37	303.35	312.64	328.55	261.36	271.30	288.11	292.50	292.85	256.74	282.18	274.43	179.44	213.42	217.65	209.18	265.10	306.94	335.97	302.35	300.41	284.24	217.80	269.81	266.71	221.37	266.86	233.71	278.69	265.77	245.37
CLUG_02097	124.17	138.43	103.16	132.84	140.77	135.20	118.59	95.50	114.01	203.53	141.83	111.75	136.25	277.59	390.87	104.89	95.68	112.69	92.68	515.29	163.14	162.21	120.23	139.94	311.20	339.69	343.61	360.50	293.14	303.54	301.27	316.02	312.44	277.19	298.47	295.21	200.06	229.96	233.26	229.54	264.96	344.59	355.71	332.79	323.84	306.75	244.61	291.65	291.39	241.84	303.15	249.93	304.79	302.64	275.64
CLUG_02098	124.59	135.56	108.25	143.61	122.23	127.63	114.69	98.04	112.00	206.23	124.52	113.03	126.25	271.70	375.56	107.87	81.18	117.81	87.83	527.01	180.54	141.87	130.01	139.89	315.38	314.98	323.99	340.40	289.19	306.84	293.59	311.42	311.22	274.63	309.71	284.00	178.90	197.08	215.49	217.53	264.29	324.50	334.10	310.39	289.97	287.41	241.54	295.79	284.56	255.79	269.07	244.96	300.49	287.73	260.87
CLUG_02099	108.38	119.51	99.79	120.31	128.80	118.26	111.71	82.88	105.93	195.34	119.58	97.28	125.98	253.87	356.09	98.78	81.54	100.03	80.72	493.31	152.34	143.19	119.43	129.29	301.97	315.71	324.13	339.63	265.40	290.23	270.35	295.84	300.29	252.99	289.71	288.19	210.01	236.65	220.84	223.78	256.03	322.88	328.02	303.89	304.14	289.45	236.46	280.26	268.30	233.77	283.49	238.82	285.79	276.37	261.23
