GENE	POSITION	COVERAGE	STRAIN	LOCALE	GROUP
CLUG_04665	1107243	0.8325	B22.134E	U	B
CLUG_04665	1107243	0.9606	B23.133H	U	B
CLUG_04665	1107243	0.9366	B24.133F	U	B
CLUG_04665	1107243	0.9080	B25.135C	U	B
CLUG_04665	1107243	0.9016	B26.131A	U	B
CLUG_04665	1107243	0.8198	B27.136A	U	B
CLUG_04665	1107243	0.8470	B28.13UM	U	B
CLUG_04665	1107243	0.7211	B29.13MM	M	B
CLUG_04665	1107243	0.7326	C10.9M3	M	C
CLUG_04665	1107243	0.7431	C11.9M41	M	C
CLUG_04665	1107243	0.8930	C12.9U1	U	C
CLUG_04665	1107243	0.7995	C13.9U2	U	C
CLUG_04665	1107243	0.8423	C14.9U3	U	C
CLUG_04665	1107243	0.9219	C15.9U4s	U	C
CLUG_04665	1107243	0.9662	C30.13LM	L	C
CLUG_04665	1107243	0.7801	C31.13MP	U	C
CLUG_04665	1107243	0.7737	C4.9L1	L	C
CLUG_04665	1107243	0.6987	C5.9L2	L	C
CLUG_04665	1107243	0.8087	C6.9L3	L	C
CLUG_04665	1107243	0.8542	C7.9L4	L	C
CLUG_04665	1107243	0.8276	C8.9M1	M	C
CLUG_04665	1107243	0.8813	C9.9M2	M	C
CLUG_04665	1107243	0.9382	ctl1.AL1B	L	A
CLUG_04665	1107243	0.8517	ctl2.AL1B	L	A
CLUG_04666	1108183	0.8784	POSITION	UNK	P
CLUG_04666	1108183	0.8794	A10.L4C	L	A
CLUG_04666	1108183	0.9886	A11.L11G	L	A
CLUG_04666	1108183	0.9294	A12.L10B	L	A
CLUG_04666	1108183	0.9546	A13.L3B	L	A
CLUG_04666	1108183	0.8453	A14.L4E	L	A
CLUG_04666	1108183	0.8237	A15.L4G	L	A
CLUG_04666	1108183	0.9306	A16.L7C	L	A
CLUG_04666	1108183	0.8559	A17.L1B	L	A
CLUG_04666	1108183	0.9595	A18.S4H	S	A
CLUG_04666	1108183	0.8972	A19.S3B	S	A
CLUG_04666	1108183	0.9399	A2.U10A	U	A
CLUG_04666	1108183	0.9669	A20.S1E	S	A
CLUG_04666	1108183	0.9736	A21.S8A	S	A
CLUG_04666	1108183	0.9287	A22.UpperP	U	A
CLUG_04666	1108183	0.9652	A23.LowerP	L	A
CLUG_04666	1108183	0.8894	A24.SputuP	S	A
CLUG_04666	1108183	0.9087	A3.U3G	U	A
CLUG_04666	1108183	0.8082	A4.U3B	U	A
CLUG_04666	1108183	0.9866	A5.U10D	U	A
CLUG_04666	1108183	0.9868	A6.U5C	U	A
CLUG_04666	1108183	0.8562	A7.U3E	U	A
CLUG_04666	1108183	0.9199	A8.U2E	U	A
CLUG_04666	1108183	0.8015	A9.L3D	L	A
CLUG_04666	1108183	1.0081	ATCC42720	Blood	ATCC42720
CLUG_04666	1108183	0.9575	B16.1310D	L	B
CLUG_04666	1108183	0.9800	B17.1311G	L	B
CLUG_04666	1108183	0.9640	B18.1312G	L	B
CLUG_04666	1108183	0.9262	B19.1310A	L	B
CLUG_04666	1108183	0.9341	B20.1311A	L	B
CLUG_04666	1108183	0.9874	B21.1312A	L	B
CLUG_04666	1108183	0.9368	B22.134E	U	B
CLUG_04666	1108183	1.0008	B23.133H	U	B
CLUG_04666	1108183	0.9953	B24.133F	U	B
CLUG_04666	1108183	0.9473	B25.135C	U	B
CLUG_04666	1108183	0.9619	B26.131A	U	B
CLUG_04666	1108183	0.7902	B27.136A	U	B
CLUG_04666	1108183	0.7994	B28.13UM	U	B
CLUG_04666	1108183	0.7701	B29.13MM	M	B
CLUG_04666	1108183	0.7661	C10.9M3	M	C
CLUG_04666	1108183	0.8189	C11.9M41	M	C
CLUG_04666	1108183	0.8948	C12.9U1	U	C
CLUG_04666	1108183	0.8505	C13.9U2	U	C
CLUG_04666	1108183	0.8745	C14.9U3	U	C
CLUG_04666	1108183	0.9772	C15.9U4s	U	C
CLUG_04666	1108183	1.0162	C30.13LM	L	C
CLUG_04666	1108183	0.7894	C31.13MP	U	C
CLUG_04666	1108183	0.7690	C4.9L1	L	C
CLUG_04666	1108183	0.7557	C5.9L2	L	C
CLUG_04666	1108183	0.8552	C6.9L3	L	C
CLUG_04666	1108183	0.8973	C7.9L4	L	C
CLUG_04666	1108183	0.8329	C8.9M1	M	C
CLUG_04666	1108183	0.9414	C9.9M2	M	C
CLUG_04666	1108183	1.0261	ctl1.AL1B	L	A
CLUG_04666	1108183	0.8762	ctl2.AL1B	L	A
CLUG_04667	1109267	0.9951	POSITION	UNK	P
CLUG_04667	1109267	0.9780	A10.L4C	L	A
CLUG_04667	1109267	0.9177	A11.L11G	L	A
CLUG_04667	1109267	0.9353	A12.L10B	L	A
CLUG_04667	1109267	0.9987	A13.L3B	L	A
CLUG_04667	1109267	0.8771	A14.L4E	L	A
CLUG_04667	1109267	0.9153	A15.L4G	L	A
CLUG_04667	1109267	0.9029	A16.L7C	L	A
CLUG_04667	1109267	0.8135	A17.L1B	L	A
CLUG_04667	1109267	0.9604	A18.S4H	S	A
CLUG_04667	1109267	0.9707	A19.S3B	S	A
CLUG_04667	1109267	0.8317	A2.U10A	U	A
CLUG_04667	1109267	0.9674	A20.S1E	S	A
CLUG_04667	1109267	1.0411	A21.S8A	S	A
CLUG_04667	1109267	1.0480	A22.UpperP	U	A
CLUG_04667	1109267	0.9466	A23.LowerP	L	A
CLUG_04667	1109267	0.8863	A24.SputuP	S	A
CLUG_04667	1109267	0.9639	A3.U3G	U	A
CLUG_04667	1109267	0.8674	A4.U3B	U	A
CLUG_04667	1109267	1.0287	A5.U10D	U	A
CLUG_04667	1109267	0.9976	A6.U5C	U	A
CLUG_04667	1109267	0.9045	A7.U3E	U	A
CLUG_04667	1109267	0.8852	A8.U2E	U	A
CLUG_04667	1109267	0.7772	A9.L3D	L	A
CLUG_04667	1109267	1.0155	ATCC42720	Blood	ATCC42720
CLUG_04667	1109267	0.9457	B16.1310D	L	B
CLUG_04667	1109267	0.9936	B17.1311G	L	B
CLUG_04667	1109267	0.9451	B18.1312G	L	B
CLUG_04667	1109267	0.9312	B19.1310A	L	B
CLUG_04667	1109267	0.9418	B20.1311A	L	B
CLUG_04667	1109267	0.9828	B21.1312A	L	B
CLUG_04667	1109267	0.9658	B22.134E	U	B
CLUG_04667	1109267	0.9937	B23.133H	U	B
CLUG_04667	1109267	0.9603	B24.133F	U	B
CLUG_04667	1109267	0.9910	B25.135C	U	B
CLUG_04667	1109267	0.9671	B26.131A	U	B
CLUG_04667	1109267	0.9430	B27.136A	U	B
CLUG_04667	1109267	0.9127	B28.13UM	U	B
CLUG_04667	1109267	0.7798	B29.13MM	M	B
CLUG_04667	1109267	0.8271	C10.9M3	M	C
CLUG_04667	1109267	0.7827	C11.9M41	M	C
CLUG_04667	1109267	0.9050	C12.9U1	U	C
CLUG_04667	1109267	0.8495	C13.9U2	U	C
CLUG_04667	1109267	0.8402	C14.9U3	U	C
CLUG_04667	1109267	0.9999	C15.9U4s	U	C
CLUG_04667	1109267	1.0188	C30.13LM	L	C
CLUG_04667	1109267	0.7843	C31.13MP	U	C
CLUG_04667	1109267	0.7389	C4.9L1	L	C
CLUG_04667	1109267	0.8034	C5.9L2	L	C
CLUG_04667	1109267	0.8515	C6.9L3	L	C
CLUG_04667	1109267	0.8696	C7.9L4	L	C
CLUG_04667	1109267	0.8497	C8.9M1	M	C
CLUG_04667	1109267	1.0104	C9.9M2	M	C
CLUG_04667	1109267	1.0105	ctl1.AL1B	L	A
CLUG_04667	1109267	0.8820	ctl2.AL1B	L	A
CLUG_04668	1111500	0.7762	POSITION	UNK	P
CLUG_04668	1111500	0.7948	A10.L4C	L	A
CLUG_04668	1111500	0.7910	A11.L11G	L	A
CLUG_04668	1111500	0.8392	A12.L10B	L	A
CLUG_04668	1111500	0.9078	A13.L3B	L	A
CLUG_04668	1111500	0.8540	A14.L4E	L	A
CLUG_04668	1111500	0.8383	A15.L4G	L	A
CLUG_04668	1111500	0.8226	A16.L7C	L	A
CLUG_04668	1111500	0.8289	A17.L1B	L	A
CLUG_04668	1111500	0.9528	A18.S4H	S	A
CLUG_04668	1111500	0.8340	A19.S3B	S	A
CLUG_04668	1111500	0.7471	A2.U10A	U	A
CLUG_04668	1111500	0.8341	A20.S1E	S	A
CLUG_04668	1111500	0.8985	A21.S8A	S	A
CLUG_04668	1111500	0.8103	A22.UpperP	U	A
CLUG_04668	1111500	0.7212	A23.LowerP	L	A
CLUG_04668	1111500	0.7302	A24.SputuP	S	A
CLUG_04668	1111500	0.9881	A3.U3G	U	A
CLUG_04668	1111500	0.7897	A4.U3B	U	A
CLUG_04668	1111500	0.8889	A5.U10D	U	A
CLUG_04668	1111500	0.8896	A6.U5C	U	A
CLUG_04668	1111500	0.8480	A7.U3E	U	A
CLUG_04668	1111500	0.7928	A8.U2E	U	A
CLUG_04668	1111500	0.6769	A9.L3D	L	A
CLUG_04668	1111500	0.8758	ATCC42720	Blood	ATCC42720
CLUG_04668	1111500	0.7984	B16.1310D	L	B
CLUG_04668	1111500	0.8151	B17.1311G	L	B
CLUG_04668	1111500	0.8711	B18.1312G	L	B
CLUG_04668	1111500	0.7460	B19.1310A	L	B
CLUG_04668	1111500	0.8329	B20.1311A	L	B
CLUG_04668	1111500	0.8504	B21.1312A	L	B
CLUG_04668	1111500	0.7230	B22.134E	U	B
CLUG_04668	1111500	0.8284	B23.133H	U	B
CLUG_04668	1111500	0.8235	B24.133F	U	B
CLUG_04668	1111500	0.8404	B25.135C	U	B
CLUG_04668	1111500	0.8367	B26.131A	U	B
CLUG_04668	1111500	0.9459	B27.136A	U	B
CLUG_04668	1111500	0.9098	B28.13UM	U	B
CLUG_04668	1111500	0.6245	B29.13MM	M	B
CLUG_04668	1111500	0.6742	C10.9M3	M	C
CLUG_04668	1111500	0.6791	C11.9M41	M	C
CLUG_04668	1111500	0.8424	C12.9U1	U	C
CLUG_04668	1111500	0.7797	C13.9U2	U	C
CLUG_04668	1111500	0.7639	C14.9U3	U	C
CLUG_04668	1111500	0.8835	C15.9U4s	U	C
CLUG_04668	1111500	0.7991	C30.13LM	L	C
CLUG_04668	1111500	0.7459	C31.13MP	U	C
CLUG_04668	1111500	0.6721	C4.9L1	L	C
CLUG_04668	1111500	0.6784	C5.9L2	L	C
CLUG_04668	1111500	0.6999	C6.9L3	L	C
CLUG_04668	1111500	0.7583	C7.9L4	L	C
CLUG_04668	1111500	0.7119	C8.9M1	M	C
CLUG_04668	1111500	0.8658	C9.9M2	M	C
CLUG_04668	1111500	0.8800	ctl1.AL1B	L	A
CLUG_04668	1111500	0.8326	ctl2.AL1B	L	A
CLUG_04669	1111502	0.7839	POSITION	UNK	P
CLUG_04669	1111502	0.8087	A10.L4C	L	A
CLUG_04669	1111502	0.7925	A11.L11G	L	A
CLUG_04669	1111502	0.8285	A12.L10B	L	A
CLUG_04669	1111502	0.9125	A13.L3B	L	A
CLUG_04669	1111502	0.8584	A14.L4E	L	A
CLUG_04669	1111502	0.8387	A15.L4G	L	A
CLUG_04669	1111502	0.8332	A16.L7C	L	A
CLUG_04669	1111502	0.8393	A17.L1B	L	A
CLUG_04669	1111502	0.9592	A18.S4H	S	A
CLUG_04669	1111502	0.8372	A19.S3B	S	A
CLUG_04669	1111502	0.7541	A2.U10A	U	A
CLUG_04669	1111502	0.8444	A20.S1E	S	A
CLUG_04669	1111502	0.9118	A21.S8A	S	A
CLUG_04669	1111502	0.8111	A22.UpperP	U	A
CLUG_04669	1111502	0.7341	A23.LowerP	L	A
CLUG_04669	1111502	0.7255	A24.SputuP	S	A
CLUG_04669	1111502	0.9987	A3.U3G	U	A
CLUG_04669	1111502	0.7861	A4.U3B	U	A
CLUG_04669	1111502	0.8915	A5.U10D	U	A
CLUG_04669	1111502	0.8913	A6.U5C	U	A
CLUG_04669	1111502	0.8419	A7.U3E	U	A
CLUG_04669	1111502	0.7992	A8.U2E	U	A
CLUG_04669	1111502	0.6846	A9.L3D	L	A
CLUG_04669	1111502	0.8736	ATCC42720	Blood	ATCC42720
CLUG_04669	1111502	0.7946	B16.1310D	L	B
CLUG_04669	1111502	0.8125	B17.1311G	L	B
CLUG_04669	1111502	0.8577	B18.1312G	L	B
CLUG_04669	1111502	0.7505	B19.1310A	L	B
CLUG_04669	1111502	0.8214	B20.1311A	L	B
CLUG_04669	1111502	0.8543	B21.1312A	L	B
CLUG_04669	1111502	0.7213	B22.134E	U	B
CLUG_04669	1111502	0.8216	B23.133H	U	B
CLUG_04669	1111502	0.8158	B24.133F	U	B
CLUG_04669	1111502	0.8301	B25.135C	U	B
CLUG_04669	1111502	0.8156	B26.131A	U	B
CLUG_04669	1111502	0.9314	B27.136A	U	B
CLUG_04669	1111502	0.9014	B28.13UM	U	B
CLUG_04669	1111502	0.6085	B29.13MM	M	B
CLUG_04669	1111502	0.6686	C10.9M3	M	C
CLUG_04669	1111502	0.6773	C11.9M41	M	C
CLUG_04669	1111502	0.8354	C12.9U1	U	C
CLUG_04669	1111502	0.7845	C13.9U2	U	C
CLUG_04669	1111502	0.7651	C14.9U3	U	C
CLUG_04669	1111502	0.8872	C15.9U4s	U	C
CLUG_04669	1111502	0.8081	C30.13LM	L	C
CLUG_04669	1111502	0.7408	C31.13MP	U	C
CLUG_04669	1111502	0.6670	C4.9L1	L	C
CLUG_04669	1111502	0.6776	C5.9L2	L	C
CLUG_04669	1111502	0.7081	C6.9L3	L	C
CLUG_04669	1111502	0.7610	C7.9L4	L	C
CLUG_04669	1111502	0.7006	C8.9M1	M	C
CLUG_04669	1111502	0.8498	C9.9M2	M	C
CLUG_04669	1111502	0.8737	ctl1.AL1B	L	A
CLUG_04669	1111502	0.8290	ctl2.AL1B	L	A
CLUG_04670	1113369	0.9720	POSITION	UNK	P
CLUG_04670	1113369	0.9510	A10.L4C	L	A
CLUG_04670	1113369	0.9122	A11.L11G	L	A
CLUG_04670	1113369	0.9556	A12.L10B	L	A
CLUG_04670	1113369	0.8873	A13.L3B	L	A
CLUG_04670	1113369	0.8926	A14.L4E	L	A
CLUG_04670	1113369	0.8592	A15.L4G	L	A
CLUG_04670	1113369	0.8740	A16.L7C	L	A
CLUG_04670	1113369	0.8493	A17.L1B	L	A
CLUG_04670	1113369	0.9326	A18.S4H	S	A
CLUG_04670	1113369	0.9436	A19.S3B	S	A
CLUG_04670	1113369	0.9020	A2.U10A	U	A
CLUG_04670	1113369	0.9874	A20.S1E	S	A
CLUG_04670	1113369	1.0020	A21.S8A	S	A
CLUG_04670	1113369	1.0354	A22.UpperP	U	A
CLUG_04670	1113369	0.8129	A23.LowerP	L	A
CLUG_04670	1113369	0.8304	A24.SputuP	S	A
CLUG_04670	1113369	0.8885	A3.U3G	U	A
CLUG_04670	1113369	0.8810	A4.U3B	U	A
CLUG_04670	1113369	1.0023	A5.U10D	U	A
CLUG_04670	1113369	0.9607	A6.U5C	U	A
CLUG_04670	1113369	0.9223	A7.U3E	U	A
CLUG_04670	1113369	0.9118	A8.U2E	U	A
CLUG_04670	1113369	0.6874	A9.L3D	L	A
CLUG_04670	1113369	1.0079	ATCC42720	Blood	ATCC42720
CLUG_04670	1113369	0.9941	B16.1310D	L	B
CLUG_04670	1113369	0.9467	B17.1311G	L	B
CLUG_04670	1113369	0.9650	B18.1312G	L	B
CLUG_04670	1113369	0.9674	B19.1310A	L	B
CLUG_04670	1113369	0.9391	B20.1311A	L	B
CLUG_04670	1113369	0.9905	B21.1312A	L	B
CLUG_04670	1113369	0.9168	B22.134E	U	B
CLUG_04670	1113369	0.9834	B23.133H	U	B
CLUG_04670	1113369	0.9596	B24.133F	U	B
CLUG_04670	1113369	0.9257	B25.135C	U	B
CLUG_04670	1113369	0.9803	B26.131A	U	B
CLUG_04670	1113369	0.7980	B27.136A	U	B
CLUG_04670	1113369	0.8200	B28.13UM	U	B
CLUG_04670	1113369	0.7900	B29.13MM	M	B
CLUG_04670	1113369	0.8037	C10.9M3	M	C
CLUG_04670	1113369	0.8118	C11.9M41	M	C
CLUG_04670	1113369	0.9211	C12.9U1	U	C
CLUG_04670	1113369	0.8451	C13.9U2	U	C
CLUG_04670	1113369	0.8835	C14.9U3	U	C
CLUG_04670	1113369	0.9996	C15.9U4s	U	C
CLUG_04670	1113369	0.9928	C30.13LM	L	C
CLUG_04670	1113369	0.8146	C31.13MP	U	C
CLUG_04670	1113369	0.7593	C4.9L1	L	C
CLUG_04670	1113369	0.8196	C5.9L2	L	C
CLUG_04670	1113369	0.8805	C6.9L3	L	C
CLUG_04670	1113369	0.8974	C7.9L4	L	C
CLUG_04670	1113369	0.8880	C8.9M1	M	C
CLUG_04670	1113369	0.9817	C9.9M2	M	C
CLUG_04670	1113369	1.0000	ctl1.AL1B	L	A
CLUG_04670	1113369	0.9099	ctl2.AL1B	L	A
CLUG_04671	1114512	0.9881	POSITION	UNK	P
CLUG_04671	1114512	0.9582	A10.L4C	L	A
CLUG_04671	1114512	0.9511	A11.L11G	L	A
CLUG_04671	1114512	0.9290	A12.L10B	L	A
CLUG_04671	1114512	0.9811	A13.L3B	L	A
CLUG_04671	1114512	0.9025	A14.L4E	L	A
CLUG_04671	1114512	0.9238	A15.L4G	L	A
CLUG_04671	1114512	0.9530	A16.L7C	L	A
CLUG_04671	1114512	0.9323	A17.L1B	L	A
CLUG_04671	1114512	0.9917	A18.S4H	S	A
CLUG_04671	1114512	1.0163	A19.S3B	S	A
CLUG_04671	1114512	0.8855	A2.U10A	U	A
CLUG_04671	1114512	0.9787	A20.S1E	S	A
CLUG_04671	1114512	1.0404	A21.S8A	S	A
CLUG_04671	1114512	1.0292	A22.UpperP	U	A
CLUG_04671	1114512	0.9956	A23.LowerP	L	A
CLUG_04671	1114512	0.8499	A24.SputuP	S	A
CLUG_04671	1114512	0.9649	A3.U3G	U	A
CLUG_04671	1114512	0.8722	A4.U3B	U	A
CLUG_04671	1114512	1.0308	A5.U10D	U	A
CLUG_04671	1114512	0.9579	A6.U5C	U	A
CLUG_04671	1114512	0.9319	A7.U3E	U	A
CLUG_04671	1114512	0.9296	A8.U2E	U	A
CLUG_04671	1114512	0.7880	A9.L3D	L	A
CLUG_04671	1114512	0.9964	ATCC42720	Blood	ATCC42720
CLUG_04671	1114512	1.0238	B16.1310D	L	B
CLUG_04671	1114512	0.9598	B17.1311G	L	B
CLUG_04671	1114512	1.0141	B18.1312G	L	B
CLUG_04671	1114512	0.9506	B19.1310A	L	B
CLUG_04671	1114512	0.9954	B20.1311A	L	B
CLUG_04671	1114512	1.0123	B21.1312A	L	B
CLUG_04671	1114512	0.9094	B22.134E	U	B
CLUG_04671	1114512	0.9968	B23.133H	U	B
CLUG_04671	1114512	0.9644	B24.133F	U	B
CLUG_04671	1114512	0.9502	B25.135C	U	B
CLUG_04671	1114512	0.9886	B26.131A	U	B
CLUG_04671	1114512	0.8161	B27.136A	U	B
CLUG_04671	1114512	0.8589	B28.13UM	U	B
CLUG_04671	1114512	0.7678	B29.13MM	M	B
CLUG_04671	1114512	0.7795	C10.9M3	M	C
CLUG_04671	1114512	0.7873	C11.9M41	M	C
CLUG_04671	1114512	0.9349	C12.9U1	U	C
CLUG_04671	1114512	0.8158	C13.9U2	U	C
CLUG_04671	1114512	0.8689	C14.9U3	U	C
CLUG_04671	1114512	0.9978	C15.9U4s	U	C
CLUG_04671	1114512	1.0388	C30.13LM	L	C
CLUG_04671	1114512	0.8596	C31.13MP	U	C
CLUG_04671	1114512	0.7741	C4.9L1	L	C
CLUG_04671	1114512	0.8126	C5.9L2	L	C
CLUG_04671	1114512	0.8900	C6.9L3	L	C
CLUG_04671	1114512	0.9475	C7.9L4	L	C
CLUG_04671	1114512	0.8417	C8.9M1	M	C
CLUG_04671	1114512	1.0101	C9.9M2	M	C
CLUG_04671	1114512	1.0265	ctl1.AL1B	L	A
CLUG_04671	1114512	0.9049	ctl2.AL1B	L	A
CLUG_04672	1117456	0.9394	POSITION	UNK	P
CLUG_04672	1117456	0.9486	A10.L4C	L	A
CLUG_04672	1117456	0.8538	A11.L11G	L	A
CLUG_04672	1117456	1.0017	A12.L10B	L	A
CLUG_04672	1117456	0.8688	A13.L3B	L	A
CLUG_04672	1117456	0.9083	A14.L4E	L	A
CLUG_04672	1117456	0.9208	A15.L4G	L	A
CLUG_04672	1117456	0.9492	A16.L7C	L	A
CLUG_04672	1117456	0.9031	A17.L1B	L	A
CLUG_04672	1117456	0.9799	A18.S4H	S	A
CLUG_04672	1117456	0.9659	A19.S3B	S	A
CLUG_04672	1117456	0.8831	A2.U10A	U	A
CLUG_04672	1117456	0.9377	A20.S1E	S	A
CLUG_04672	1117456	1.0404	A21.S8A	S	A
CLUG_04672	1117456	1.0225	A22.UpperP	U	A
CLUG_04672	1117456	0.9618	A23.LowerP	L	A
CLUG_04672	1117456	0.8534	A24.SputuP	S	A
CLUG_04672	1117456	0.9633	A3.U3G	U	A
CLUG_04672	1117456	0.8217	A4.U3B	U	A
CLUG_04672	1117456	1.0332	A5.U10D	U	A
CLUG_04672	1117456	0.9271	A6.U5C	U	A
CLUG_04672	1117456	0.8789	A7.U3E	U	A
CLUG_04672	1117456	1.0165	A8.U2E	U	A
CLUG_04672	1117456	0.8252	A9.L3D	L	A
CLUG_04672	1117456	0.9828	ATCC42720	Blood	ATCC42720
CLUG_04672	1117456	0.9474	B16.1310D	L	B
CLUG_04672	1117456	0.9635	B17.1311G	L	B
CLUG_04672	1117456	1.0029	B18.1312G	L	B
CLUG_04672	1117456	0.8958	B19.1310A	L	B
CLUG_04672	1117456	0.9537	B20.1311A	L	B
CLUG_04672	1117456	0.9837	B21.1312A	L	B
CLUG_04672	1117456	0.9656	B22.134E	U	B
CLUG_04672	1117456	0.9877	B23.133H	U	B
CLUG_04672	1117456	1.0073	B24.133F	U	B
CLUG_04672	1117456	0.9053	B25.135C	U	B
CLUG_04672	1117456	0.9763	B26.131A	U	B
CLUG_04672	1117456	0.8148	B27.136A	U	B
CLUG_04672	1117456	0.8763	B28.13UM	U	B
CLUG_04672	1117456	0.7143	B29.13MM	M	B
CLUG_04672	1117456	0.8181	C10.9M3	M	C
CLUG_04672	1117456	0.7837	C11.9M41	M	C
CLUG_04672	1117456	0.9383	C12.9U1	U	C
CLUG_04672	1117456	0.8330	C13.9U2	U	C
CLUG_04672	1117456	0.8286	C14.9U3	U	C
CLUG_04672	1117456	0.9548	C15.9U4s	U	C
CLUG_04672	1117456	0.9600	C30.13LM	L	C
CLUG_04672	1117456	0.8884	C31.13MP	U	C
CLUG_04672	1117456	0.7665	C4.9L1	L	C
CLUG_04672	1117456	0.8210	C5.9L2	L	C
CLUG_04672	1117456	0.8248	C6.9L3	L	C
CLUG_04672	1117456	0.8724	C7.9L4	L	C
CLUG_04672	1117456	0.8566	C8.9M1	M	C
CLUG_04672	1117456	0.9858	C9.9M2	M	C
CLUG_04672	1117456	0.9780	ctl1.AL1B	L	A
CLUG_04672	1117456	0.8899	ctl2.AL1B	L	A
CLUG_04673	1118936	0.9193	POSITION	UNK	P
CLUG_04673	1118936	0.8698	A10.L4C	L	A
CLUG_04673	1118936	0.8963	A11.L11G	L	A
CLUG_04673	1118936	0.9173	A12.L10B	L	A
CLUG_04673	1118936	0.8930	A13.L3B	L	A
CLUG_04673	1118936	0.8952	A14.L4E	L	A
CLUG_04673	1118936	0.8742	A15.L4G	L	A
CLUG_04673	1118936	0.9476	A16.L7C	L	A
CLUG_04673	1118936	0.8770	A17.L1B	L	A
CLUG_04673	1118936	0.9593	A18.S4H	S	A
CLUG_04673	1118936	0.9445	A19.S3B	S	A
CLUG_04673	1118936	0.8931	A2.U10A	U	A
CLUG_04673	1118936	0.9282	A20.S1E	S	A
CLUG_04673	1118936	0.9162	A21.S8A	S	A
CLUG_04673	1118936	0.9633	A22.UpperP	U	A
CLUG_04673	1118936	0.9220	A23.LowerP	L	A
CLUG_04673	1118936	0.8087	A24.SputuP	S	A
CLUG_04673	1118936	0.9874	A3.U3G	U	A
CLUG_04673	1118936	0.8934	A4.U3B	U	A
CLUG_04673	1118936	0.9537	A5.U10D	U	A
CLUG_04673	1118936	0.9827	A6.U5C	U	A
CLUG_04673	1118936	0.8071	A7.U3E	U	A
CLUG_04673	1118936	0.9050	A8.U2E	U	A
CLUG_04673	1118936	0.7721	A9.L3D	L	A
CLUG_04673	1118936	0.9947	ATCC42720	Blood	ATCC42720
CLUG_04673	1118936	0.9888	B16.1310D	L	B
CLUG_04673	1118936	0.9447	B17.1311G	L	B
CLUG_04673	1118936	0.9444	B18.1312G	L	B
CLUG_04673	1118936	0.9028	B19.1310A	L	B
CLUG_04673	1118936	0.9754	B20.1311A	L	B
CLUG_04673	1118936	0.9416	B21.1312A	L	B
CLUG_04673	1118936	0.9063	B22.134E	U	B
CLUG_04673	1118936	0.9600	B23.133H	U	B
CLUG_04673	1118936	0.9395	B24.133F	U	B
CLUG_04673	1118936	0.8965	B25.135C	U	B
CLUG_04673	1118936	0.9315	B26.131A	U	B
CLUG_04673	1118936	0.8214	B27.136A	U	B
CLUG_04673	1118936	0.8544	B28.13UM	U	B
CLUG_04673	1118936	0.7517	B29.13MM	M	B
CLUG_04673	1118936	0.8004	C10.9M3	M	C
CLUG_04673	1118936	0.7787	C11.9M41	M	C
CLUG_04673	1118936	0.9354	C12.9U1	U	C
CLUG_04673	1118936	0.8100	C13.9U2	U	C
CLUG_04673	1118936	0.8762	C14.9U3	U	C
CLUG_04673	1118936	1.0000	C15.9U4s	U	C
CLUG_04673	1118936	1.0025	C30.13LM	L	C
CLUG_04673	1118936	0.7999	C31.13MP	U	C
CLUG_04673	1118936	0.7005	C4.9L1	L	C
CLUG_04673	1118936	0.7895	C5.9L2	L	C
CLUG_04673	1118936	0.8195	C6.9L3	L	C
CLUG_04673	1118936	0.8729	C7.9L4	L	C
CLUG_04673	1118936	0.8061	C8.9M1	M	C
CLUG_04673	1118936	0.9570	C9.9M2	M	C
CLUG_04673	1118936	0.9927	ctl1.AL1B	L	A
CLUG_04673	1118936	0.8292	ctl2.AL1B	L	A
CLUG_04674	1120469	0.8061	POSITION	UNK	P
CLUG_04674	1120469	0.7856	A10.L4C	L	A
CLUG_04674	1120469	0.7232	A11.L11G	L	A
CLUG_04674	1120469	0.7868	A12.L10B	L	A
CLUG_04674	1120469	0.8670	A13.L3B	L	A
CLUG_04674	1120469	0.8120	A14.L4E	L	A
CLUG_04674	1120469	0.8517	A15.L4G	L	A
CLUG_04674	1120469	0.8797	A16.L7C	L	A
CLUG_04674	1120469	0.9234	A17.L1B	L	A
CLUG_04674	1120469	0.8640	A18.S4H	S	A
CLUG_04674	1120469	0.9695	A19.S3B	S	A
CLUG_04674	1120469	0.7370	A2.U10A	U	A
CLUG_04674	1120469	0.8444	A20.S1E	S	A
CLUG_04674	1120469	0.8684	A21.S8A	S	A
CLUG_04674	1120469	0.8819	A22.UpperP	U	A
CLUG_04674	1120469	0.7855	A23.LowerP	L	A
CLUG_04674	1120469	0.8674	A24.SputuP	S	A
CLUG_04674	1120469	0.9025	A3.U3G	U	A
CLUG_04674	1120469	0.8497	A4.U3B	U	A
CLUG_04674	1120469	0.9196	A5.U10D	U	A
CLUG_04674	1120469	0.8296	A6.U5C	U	A
CLUG_04674	1120469	0.8104	A7.U3E	U	A
CLUG_04674	1120469	0.8449	A8.U2E	U	A
CLUG_04674	1120469	0.6445	A9.L3D	L	A
CLUG_04674	1120469	0.9731	ATCC42720	Blood	ATCC42720
CLUG_04674	1120469	0.9187	B16.1310D	L	B
CLUG_04674	1120469	0.9024	B17.1311G	L	B
CLUG_04674	1120469	0.8620	B18.1312G	L	B
CLUG_04674	1120469	0.8370	B19.1310A	L	B
CLUG_04674	1120469	0.9552	B20.1311A	L	B
CLUG_04674	1120469	0.9747	B21.1312A	L	B
